t,X_O,X_O2_1,X_O2_2,X_O2_3,X_O2_4,X_O2_5,X_O2_6,X_O2_7,X_O2_8,Th,Tg_1,Tg_2,Tg_3,Tg_4,Tg_5,Tg_6,Tg_7,Tg_8,rho,p,n,E
1.070272166830e-13,5.000000015240e-02,7.064359693530e-01,2.057725034370e-01,3.294206239220e-02,4.251558043110e-03,5.256621431190e-04,6.508622279040e-05,7.130112246370e-06,2.814397376640e-08,1.000000000000e+04,4.000000043680e+03,4.000000059830e+03,4.000000114610e+03,4.000000301950e+03,4.000000859660e+03,4.000002142760e+03,4.000010305000e+03,4.000048578350e+03,9.380891896690e-04,2.500000000200e+03,1.810742629150e+22,6.227886651960e+06
1.186326249340e-13,5.000000016890e-02,7.064359685950e-01,2.057725038240e-01,3.294206262740e-02,4.251558123590e-03,5.256621703470e-04,6.508623206770e-05,7.130115095020e-06,2.814405619350e-08,1.000000000000e+04,4.000000048420e+03,4.000000066320e+03,4.000000127040e+03,4.000000334690e+03,4.000000952870e+03,4.000002375110e+03,4.000011422420e+03,4.000053845980e+03,9.380891896690e-04,2.500000000220e+03,1.810742629170e+22,6.227886655910e+06
1.304121143080e-13,5.000000018570e-02,7.064359678240e-01,2.057725042170e-01,3.294206286620e-02,4.251558205270e-03,5.256621979840e-04,6.508624148420e-05,7.130117986400e-06,2.814413985700e-08,1.000000000000e+04,4.000000053230e+03,4.000000072900e+03,4.000000139650e+03,4.000000367920e+03,4.000001047490e+03,4.000002610950e+03,4.000012556590e+03,4.000059192600e+03,9.380891896690e-04,2.500000000240e+03,1.810742629180e+22,6.227886659930e+06
1.423682960220e-13,5.000000020270e-02,7.064359670430e-01,2.057725046160e-01,3.294206310850e-02,4.251558288180e-03,5.256622260360e-04,6.508625104190e-05,7.130120921160e-06,2.814422477550e-08,1.000000000000e+04,4.000000058110e+03,4.000000079590e+03,4.000000152460e+03,4.000000401650e+03,4.000001143520e+03,4.000002850320e+03,4.000013707780e+03,4.000064619390e+03,9.380891896690e-04,2.500000000260e+03,1.810742629200e+22,6.227886664010e+06
1.545038204630e-13,5.000000022000e-02,7.064359662490e-01,2.057725050200e-01,3.294206335450e-02,4.251558372340e-03,5.256622545080e-04,6.508626074300e-05,7.130123899930e-06,2.814431096780e-08,1.000000000000e+04,4.000000063060e+03,4.000000086370e+03,4.000000165450e+03,4.000000435890e+03,4.000001240990e+03,4.000003093280e+03,4.000014876240e+03,4.000070127550e+03,9.380891896690e-04,2.500000000280e+03,1.810742629210e+22,6.227886668150e+06
1.668213777700e-13,5.000000023750e-02,7.064359654440e-01,2.057725054310e-01,3.294206360420e-02,4.251558457750e-03,5.256622834080e-04,6.508627058960e-05,7.130126923390e-06,2.814439845300e-08,1.000000000000e+04,4.000000068090e+03,4.000000093260e+03,4.000000178640e+03,4.000000470640e+03,4.000001339930e+03,4.000003339890e+03,4.000016062220e+03,4.000075718310e+03,9.380891896690e-04,2.500000000300e+03,1.810742629230e+22,6.227886672350e+06
1.793236984360e-13,5.000000025530e-02,7.064359646270e-01,2.057725058480e-01,3.294206385760e-02,4.251558544450e-03,5.256623127400e-04,6.508628058390e-05,7.130129992200e-06,2.814448725040e-08,1.000000000000e+04,4.000000073190e+03,4.000000100240e+03,4.000000192030e+03,4.000000505910e+03,4.000001440350e+03,4.000003590190e+03,4.000017265990e+03,4.000081392900e+03,9.380891896690e-04,2.500000000330e+03,1.810742629250e+22,6.227886676610e+06
1.920135539130e-13,5.000000027340e-02,7.064359637970e-01,2.057725062720e-01,3.294206411480e-02,4.251558632440e-03,5.256623425130e-04,6.508629072810e-05,7.130133107040e-06,2.814457737980e-08,1.000000000000e+04,4.000000078370e+03,4.000000107340e+03,4.000000205620e+03,4.000000541710e+03,4.000001542280e+03,4.000003844250e+03,4.000018487820e+03,4.000087152580e+03,9.380891896690e-04,2.500000000350e+03,1.810742629260e+22,6.227886680940e+06
2.048937572210e-13,5.000000029170e-02,7.064359629550e-01,2.057725067010e-01,3.294206437590e-02,4.251558721760e-03,5.256623727330e-04,6.508630102450e-05,7.130136268600e-06,2.814466886110e-08,1.000000000000e+04,4.000000083630e+03,4.000000114540e+03,4.000000219410e+03,4.000000578050e+03,4.000001645730e+03,4.000004102120e+03,4.000019727970e+03,4.000092998630e+03,9.380891896690e-04,2.500000000370e+03,1.810742629280e+22,6.227886685340e+06
2.179671635800e-13,5.000000031030e-02,7.064359621000e-01,2.057725071370e-01,3.294206464090e-02,4.251558812420e-03,5.256624034060e-04,6.508631147530e-05,7.130139477590e-06,2.814476171470e-08,1.000000000000e+04,4.000000088970e+03,4.000000121850e+03,4.000000233410e+03,4.000000614930e+03,4.000001750740e+03,4.000004363860e+03,4.000020986730e+03,4.000098932330e+03,9.380891896690e-04,2.500000000400e+03,1.810742629300e+22,6.227886689790e+06
2.312366710330e-13,5.000000032920e-02,7.064359612320e-01,2.057725075800e-01,3.294206490990e-02,4.251558904430e-03,5.256624345390e-04,6.508632208290e-05,7.130142734710e-06,2.814485596110e-08,1.000000000000e+04,4.000000094380e+03,4.000000129260e+03,4.000000247620e+03,4.000000652370e+03,4.000001857320e+03,4.000004629530e+03,4.000022264360e+03,4.000104955010e+03,9.380891896690e-04,2.500000000420e+03,1.810742629320e+22,6.227886694320e+06
2.447052210990e-13,5.000000034840e-02,7.064359603520e-01,2.057725080290e-01,3.294206518290e-02,4.251558997830e-03,5.256624661390e-04,6.508633284960e-05,7.130146040690e-06,2.814495162110e-08,1.000000000000e+04,4.000000099880e+03,4.000000136790e+03,4.000000262040e+03,4.000000690370e+03,4.000001965500e+03,4.000004899180e+03,4.000023561160e+03,4.000111067990e+03,9.380891896690e-04,2.500000000450e+03,1.810742629330e+22,6.227886698910e+06
2.583757994150e-13,5.000000036790e-02,7.064359594580e-01,2.057725084850e-01,3.294206546000e-02,4.251559092630e-03,5.256624982120e-04,6.508634377780e-05,7.130149396260e-06,2.814504871610e-08,1.000000000000e+04,4.000000105460e+03,4.000000144440e+03,4.000000276680e+03,4.000000728940e+03,4.000002075310e+03,4.000005172870e+03,4.000024877410e+03,4.000117272640e+03,9.380891896690e-04,2.500000000470e+03,1.810742629350e+22,6.227886703580e+06
2.722514364070e-13,5.000000038760e-02,7.064359585510e-01,2.057725089480e-01,3.294206574120e-02,4.251559188850e-03,5.256625307670e-04,6.508635486990e-05,7.130152802160e-06,2.814514726740e-08,1.000000000000e+04,4.000000111120e+03,4.000000152190e+03,4.000000291540e+03,4.000000768080e+03,4.000002186760e+03,4.000005450670e+03,4.000026213400e+03,4.000123570320e+03,9.380891896690e-04,2.500000000500e+03,1.810742629370e+22,6.227886708310e+06
2.863352079530e-13,5.000000040770e-02,7.064359576300e-01,2.057725094180e-01,3.294206602670e-02,4.251559286510e-03,5.256625638110e-04,6.508636612840e-05,7.130156259150e-06,2.814524729710e-08,1.000000000000e+04,4.000000116870e+03,4.000000160070e+03,4.000000306620e+03,4.000000807820e+03,4.000002299880e+03,4.000005732640e+03,4.000027569430e+03,4.000129962430e+03,9.380891896690e-04,2.500000000520e+03,1.810742629390e+22,6.227886713110e+06
3.006302360720e-13,5.000000042800e-02,7.064359566950e-01,2.057725098940e-01,3.294206631650e-02,4.251559385640e-03,5.256625973500e-04,6.508637755570e-05,7.130159768000e-06,2.814534882720e-08,1.000000000000e+04,4.000000122710e+03,4.000000168060e+03,4.000000321930e+03,4.000000848140e+03,4.000002414700e+03,4.000006018830e+03,4.000028945800e+03,4.000136450380e+03,9.380891896690e-04,2.500000000550e+03,1.810742629410e+22,6.227886717990e+06
3.151396896130e-13,5.000000044870e-02,7.064359557470e-01,2.057725103780e-01,3.294206661060e-02,4.251559486250e-03,5.256626313920e-04,6.508638915450e-05,7.130163329480e-06,2.814545188020e-08,1.000000000000e+04,4.000000128630e+03,4.000000176170e+03,4.000000337470e+03,4.000000889080e+03,4.000002531240e+03,4.000006309320e+03,4.000030342820e+03,4.000143035610e+03,9.380891896690e-04,2.500000000580e+03,1.810742629430e+22,6.227886722940e+06
