t,X_O,X_O2_1,X_O2_2,X_O2_3,X_O2_4,Th,Tg_1,Tg_2,Tg_3,Tg_4,rho,p,n,E
4.054331715060e-11,5.000012626280e-02,5.412580059100e-07,9.499992491150e-01,8.333558746870e-09,7.503081372160e-08,1.000000000000e+04,6.319322539960e+03,5.005662803170e+02,6.087293775320e+03,5.795210912680e+03,7.504713517360e-03,2.000000129500e+04,1.448594197000e+23,4.526279958150e+06
4.116146690780e-11,5.000012818840e-02,5.495103371980e-07,9.499992376660e-01,8.460624579130e-09,7.617468666640e-08,1.000000000000e+04,6.319323059890e+03,5.005749114140e+02,6.087294233960e+03,5.795204580650e+03,7.504713517360e-03,2.000000131480e+04,1.448594198440e+23,4.526282783200e+06
4.178888891150e-11,5.000013014290e-02,5.578864522290e-07,9.499992260450e-01,8.589596612770e-09,7.733571476620e-08,1.000000000000e+04,6.319323587640e+03,5.005836718930e+02,6.087294699470e+03,5.795198153670e+03,7.504713517360e-03,2.000000133480e+04,1.448594199890e+23,4.526285650630e+06
4.242572224510e-11,5.000013212670e-02,5.663882077210e-07,9.499992142500e-01,8.720503447300e-09,7.851415525950e-08,1.000000000000e+04,6.319324123310e+03,5.005925636910e+02,6.087295171930e+03,5.795191630310e+03,7.504713517360e-03,2.000000135510e+04,1.448594201360e+23,4.526288561060e+06
4.307210807880e-11,5.000013414030e-02,5.750174882440e-07,9.499992022790e-01,8.853374111370e-09,7.971026924080e-08,1.000000000000e+04,6.319324667020e+03,5.006015887740e+02,6.087295651470e+03,5.795185009130e+03,7.504713517360e-03,2.000000137580e+04,1.448594202860e+23,4.526291515150e+06
4.372818970000e-11,5.000013618420e-02,5.837762066330e-07,9.499991901270e-01,8.988238069300e-09,8.092432171790e-08,1.000000000000e+04,6.319325218900e+03,5.006107491400e+02,6.087296138190e+03,5.795178288660e+03,7.504713517360e-03,2.000000139680e+04,1.448594204370e+23,4.526294513550e+06
4.439411254550e-11,5.000013825870e-02,5.926663044160e-07,9.499991777930e-01,9.125125227560e-09,8.215658167140e-08,1.000000000000e+04,6.319325779070e+03,5.006200468150e+02,6.087296632190e+03,5.795171467420e+03,7.504713517360e-03,2.000000141800e+04,1.448594205920e+23,4.526297556910e+06
4.507002423370e-11,5.000014036430e-02,6.016897522420e-07,9.499991652750e-01,9.264065941440e-09,8.340732211310e-08,1.000000000000e+04,6.319326347640e+03,5.006294838560e+02,6.087297133580e+03,5.795164543890e+03,7.504713517360e-03,2.000000143960e+04,1.448594207480e+23,4.526300645930e+06
4.575607459720e-11,5.000014250160e-02,6.108485503190e-07,9.499991525680e-01,9.405091021780e-09,8.467682014740e-08,1.000000000000e+04,6.319326924760e+03,5.006390623500e+02,6.087297642470e+03,5.795157516540e+03,7.504713517360e-03,2.000000146160e+04,1.448594209070e+23,4.526303781280e+06
4.645241571610e-11,5.000014467090e-02,6.201447288560e-07,9.499991396710e-01,9.548231741800e-09,8.596535703180e-08,1.000000000000e+04,6.319327510540e+03,5.006487844160e+02,6.087298158970e+03,5.795150383810e+03,7.504713517360e-03,2.000000148380e+04,1.448594210680e+23,4.526306963650e+06
