t,X_O,X_O2_1,X_O2_2,X_O2_3,X_O2_4,Th,Tg_1,Tg_2,Tg_3,Tg_4,rho,p,n,E
6.708608586240e-06,1.215723772390e-01,2.644596405050e-01,6.077096844920e-01,5.147763276420e-03,1.110534486990e-03,1.000000000000e+04,7.389411042190e+03,7.393826129570e+03,5.435608692640e+03,8.554202143650e+03,9.380891896690e-04,2.595255702660e+03,1.879736053590e+22,8.662110641950e+06
6.809237725040e-06,1.245587519080e-01,2.664876422700e-01,6.025977790490e-01,5.229605667720e-03,1.126221105400e-03,1.000000000000e+04,7.418458587250e+03,7.454072039360e+03,5.431643300180e+03,8.555571939490e+03,9.380891896690e-04,2.599388279940e+03,1.882729267130e+22,8.711117224540e+06
6.911376300910e-06,1.277044349080e-01,2.684661600540e-01,5.973758428660e-01,5.311663713700e-03,1.141898459080e-03,1.000000000000e+04,7.447792564470e+03,7.515328144140e+03,5.427722082240e+03,8.556878311680e+03,9.380891896690e-04,2.603755566640e+03,1.885892480010e+22,8.761687195170e+06
7.015046955430e-06,1.310195202030e-01,2.703879779120e-01,5.920412044840e-01,5.393766456930e-03,1.157530943560e-03,1.000000000000e+04,7.477401777700e+03,7.577572843920e+03,5.423846736470e+03,8.558121062650e+03,9.380891896690e-04,2.608373951840e+03,1.889237562800e+22,8.813901055400e+06
7.120272669760e-06,1.345147619470e-01,2.722452878090e-01,5.865911508990e-01,5.475720696760e-03,1.173078648440e-03,1.000000000000e+04,7.507272221060e+03,7.640777584090e+03,5.420019181050e+03,8.559299987920e+03,9.380891896690e-04,2.613261097200e+03,1.892777307770e+22,8.867844754490e+06
7.227076769810e-06,1.382015696480e-01,2.740297089960e-01,5.810229136340e-01,5.557310432490e-03,1.188497289620e-03,1.000000000000e+04,7.537386852280e+03,7.704906372420e+03,5.416241705740e+03,8.560415239030e+03,9.380891896690e-04,2.618435981320e+03,1.896525461080e+22,8.923610023880e+06
7.335482931350e-06,1.420921552480e-01,2.757320891250e-01,5.753337278810e-01,5.638290761570e-03,1.203736984990e-03,1.000000000000e+04,7.567725186020e+03,7.769913883100e+03,5.412516537240e+03,8.561466830210e+03,9.380891896690e-04,2.623919164650e+03,1.900496914600e+22,8.981295075560e+06
7.445515185320e-06,1.461994916050e-01,2.773425780510e-01,5.695207997960e-01,5.718388166410e-03,1.218742381210e-03,1.000000000000e+04,7.598262915790e+03,7.835744954930e+03,5.408846158530e+03,8.562455061030e+03,9.380891896690e-04,2.629732799150e+03,1.904707712930e+22,9.041004926310e+06
7.557197923100e-06,1.505372334130e-01,2.788507517980e-01,5.635812576140e-01,5.797303838300e-03,1.233453336180e-03,1.000000000000e+04,7.628971603290e+03,7.902334564810e+03,5.405233805270e+03,8.563379309630e+03,9.380891896690e-04,2.635900591280e+03,1.909175026590e+22,9.102851691670e+06
7.670555901950e-06,1.551199691530e-01,2.802452669030e-01,5.575122609930e-01,5.874700572940e-03,1.247802378560e-03,1.000000000000e+04,7.659817972020e+03,7.969604291430e+03,5.401682568540e+03,8.564239865530e+03,9.380891896690e-04,2.642448245140e+03,1.913917472970e+22,9.166955614040e+06
7.785614250480e-06,1.599631216750e-01,2.815140109710e-01,5.513109454840e-01,5.950206401290e-03,1.261715469310e-03,1.000000000000e+04,7.690763512230e+03,8.037462156250e+03,5.398195959490e+03,8.565036842280e+03,9.380891896690e-04,2.649403420890e+03,1.918955086260e+22,9.233445410890e+06
7.902398474240e-06,1.650828292060e-01,2.826442170380e-01,5.449744227920e-01,6.023418238830e-03,1.275112725540e-03,1.000000000000e+04,7.721765834520e+03,8.105805164340e+03,5.394777075600e+03,8.565771736610e+03,9.380891896690e-04,2.656795673170e+03,1.924309272790e+22,9.302458557100e+06
8.020934461350e-06,1.704961579030e-01,2.836222402110e-01,5.384998045660e-01,6.093890948520e-03,1.287906371260e-03,1.000000000000e+04,7.752775916500e+03,8.174512808520e+03,5.391429464910e+03,8.566445908310e+03,9.380891896690e-04,2.664656880090e+03,1.930003121790e+22,9.374142455030e+06
8.141248488270e-06,1.762210186050e-01,2.844336520280e-01,5.318841878280e-01,6.161140202790e-03,1.300001336980e-03,1.000000000000e+04,7.783738184010e+03,8.243447459660e+03,5.388157083730e+03,8.567060615410e+03,9.380891896690e-04,2.673021265040e+03,1.936061421140e+22,9.448654956360e+06
8.263367225590e-06,1.822759903930e-01,2.850634474140e-01,5.251246148580e-01,6.224650477990e-03,1.311296856810e-03,1.000000000000e+04,7.814591132840e+03,8.312456528810e+03,5.384964257770e+03,8.567616953700e+03,9.380891896690e-04,2.681925294620e+03,1.942510583510e+22,9.526164708290e+06
8.387317743980e-06,1.886804640950e-01,2.854958461460e-01,5.182181418480e-01,6.283863659650e-03,1.321684252570e-03,1.000000000000e+04,7.845266171380e+03,8.381368096900e+03,5.381855428980e+03,8.568115963100e+03,9.380891896690e-04,2.691408061010e+03,1.949378923250e+22,9.606852241520e+06
8.513127520140e-06,1.954544494020e-01,2.857145238420e-01,5.111617902460e-01,6.338187824930e-03,1.331048685270e-03,1.000000000000e+04,7.875687956180e+03,8.449992623460e+03,5.378835331460e+03,8.568557918800e+03,9.380891896690e-04,2.701511191220e+03,1.956696590670e+22,9.690910412710e+06
8.640824442940e-06,2.026184804190e-01,2.857027076940e-01,5.039525445840e-01,6.386998046310e-03,1.339269256520e-03,1.000000000000e+04,7.905775027480e+03,8.518123601270e+03,5.375908793030e+03,8.568946620020e+03,9.380891896690e-04,2.712278916240e+03,1.964495622160e+22,9.778545158420e+06
8.770436819580e-06,2.101936248530e-01,2.854431461990e-01,4.965873757290e-01,6.429634428550e-03,1.346218791150e-03,1.000000000000e+04,7.935438353940e+03,8.585534404760e+03,5.373080867660e+03,8.569285482450e+03,9.380891896690e-04,2.723758316930e+03,1.972810118230e+22,9.869976481330e+06
8.901993381880e-06,2.182010385260e-01,2.849185959390e-01,4.890631734740e-01,6.465423680690e-03,1.351768380630e-03,1.000000000000e+04,7.964583777680e+03,8.651985108750e+03,5.370356439400e+03,8.569570592300e+03,9.380891896690e-04,2.735998900780e+03,1.981675937020e+22,9.965438219140e+06
9.035523292600e-06,2.266621241580e-01,2.841116228120e-01,4.813768045950e-01,6.493664770200e-03,1.355783664840e-03,1.000000000000e+04,7.993110141430e+03,8.717216915240e+03,5.367740601620e+03,8.569808003990e+03,9.380891896690e-04,2.749053108500e+03,1.991131061190e+22,1.006517968020e+07
9.171056151990e-06,2.355979630440e-01,2.830052147450e-01,4.735250377960e-01,6.513655055670e-03,1.358129359380e-03,1.000000000000e+04,8.020912767000e+03,8.780961793780e+03,5.365238371780e+03,8.570020067780e+03,9.380891896690e-04,2.762975726560e+03,2.001215172400e+22,1.016946503930e+07
9.308622004270e-06,2.450292717300e-01,2.815827946610e-01,4.655045671960e-01,6.524692779880e-03,1.358673633200e-03,1.000000000000e+04,8.047882648470e+03,8.842939670120e+03,5.362854707260e+03,8.570189433590e+03,9.380891896690e-04,2.777824109240e+03,2.011969812200e+22,1.027857443210e+07
9.448251344340e-06,2.549758617630e-01,2.798287544840e-01,4.573119941030e-01,6.526099997110e-03,1.357289653180e-03,1.000000000000e+04,8.073909546630e+03,8.902867972880e+03,5.360594227920e+03,8.570298668590e+03,9.380891896690e-04,2.793657630960e+03,2.023437985300e+22,1.039280309710e+07
9.589975124500e-06,2.654563337160e-01,2.777287173310e-01,4.489438596140e-01,6.517234176190e-03,1.353855162590e-03,1.000000000000e+04,8.098883159260e+03,8.960465834860e+03,5.358461082700e+03,8.570367534030e+03,9.380891896690e-04,2.810537488770e+03,2.035664016540e+22,1.051246115790e+07
9.733824761370e-06,2.764877222730e-01,2.752698796530e-01,4.403966399710e-01,6.497501487030e-03,1.348256616470e-03,1.000000000000e+04,8.122695852250e+03,9.015459225390e+03,5.356459253250e+03,8.570429920360e+03,9.380891896690e-04,2.828526412600e+03,2.048693341030e+22,1.063787342670e+07
9.879832142790e-06,2.880850333430e-01,2.724414110620e-01,4.316667871280e-01,6.466372917440e-03,1.340395548880e-03,1.000000000000e+04,8.145245285820e+03,9.067587501640e+03,5.354591790940e+03,8.570482694950e+03,9.380891896690e-04,2.847688170820e+03,2.062572146010e+22,1.076937816490e+07
1.002802963490e-05,3.002607651390e-01,2.692348610230e-01,4.227507773870e-01,6.423405061830e-03,1.330191389180e-03,1.000000000000e+04,8.166437357530e+03,9.116611391760e+03,5.352860874510e+03,8.570504287920e+03,9.380891896690e-04,2.868086998300e+03,2.077346956610e+22,1.090732550020e+07
1.017845008950e-05,3.130244152850e-01,2.656445475330e-01,4.136451947200e-01,6.368259946080e-03,1.317582516260e-03,1.000000000000e+04,8.186189410740e+03,9.162321275570e+03,5.351268420900e+03,8.570498193420e+03,9.380891896690e-04,2.889786932410e+03,2.093064154910e+22,1.105207519150e+07
1.033112685080e-05,3.263819838290e-01,2.616679124260e-01,4.043468526620e-01,6.300721197680e-03,1.302529885170e-03,1.000000000000e+04,8.204433511720e+03,9.204545292090e+03,5.349815416160e+03,8.570479717630e+03,9.380891896690e-04,2.912851052570e+03,2.109769429140e+22,1.120399364760e+07
