t,X_O,X_O2_1,X_O2_2,X_O2_3,X_O2_4,X_O2_5,X_O2_6,X_O2_7,X_O2_8,Th,Tg_1,Tg_2,Tg_3,Tg_4,Tg_5,Tg_6,Tg_7,Tg_8,rho,p,n,E
1.070272166830e-13,5.000000015240e-02,2.351696182290e-02,6.936271894300e-05,2.584919783080e-04,7.143548300440e-06,9.890917242920e-04,2.906182757210e-04,9.226081277700e-01,2.260202009490e-03,1.000000000000e+04,4.000000111560e+03,4.000001266480e+03,4.000001359300e+03,4.000000600770e+03,4.000000544880e+03,4.000000718050e+03,4.000000062100e+03,4.000000220260e+03,9.380891896690e-04,2.500000000200e+03,1.810742629150e+22,6.228052059530e+06
1.186326249340e-13,5.000000016890e-02,2.351696188370e-02,6.936272379310e-05,2.584919952910e-04,7.143549347730e-06,9.890917543510e-04,2.906182853120e-04,9.226081276080e-01,2.260202030850e-03,1.000000000000e+04,4.000000123650e+03,4.000001403800e+03,4.000001506690e+03,4.000000665910e+03,4.000000603960e+03,4.000000795910e+03,4.000000068830e+03,4.000000244140e+03,9.380891896690e-04,2.500000000220e+03,1.810742629170e+22,6.228052063490e+06
1.304121143080e-13,5.000000018570e-02,2.351696194540e-02,6.936272871590e-05,2.584920125280e-04,7.143550410740e-06,9.890917848600e-04,2.906182950460e-04,9.226081274450e-01,2.260202052530e-03,1.000000000000e+04,4.000000135930e+03,4.000001543190e+03,4.000001656300e+03,4.000000732030e+03,4.000000663930e+03,4.000000874940e+03,4.000000075670e+03,4.000000268390e+03,9.380891896690e-04,2.500000000240e+03,1.810742629180e+22,6.228052067510e+06
1.423682960220e-13,5.000000020270e-02,2.351696200810e-02,6.936273371260e-05,2.584920300240e-04,7.143551489680e-06,9.890918158270e-04,2.906183049270e-04,9.226081272790e-01,2.260202074540e-03,1.000000000000e+04,4.000000148390e+03,4.000001684670e+03,4.000001808140e+03,4.000000799140e+03,4.000000724800e+03,4.000000955160e+03,4.000000082610e+03,4.000000292990e+03,9.380891896690e-04,2.500000000260e+03,1.810742629200e+22,6.228052071590e+06
1.545038204630e-13,5.000000022000e-02,2.351696207170e-02,6.936273878420e-05,2.584920477820e-04,7.143552584820e-06,9.890918472590e-04,2.906183149560e-04,9.226081271100e-01,2.260202096870e-03,1.000000000000e+04,4.000000161040e+03,4.000001828280e+03,4.000001962270e+03,4.000000867260e+03,4.000000786580e+03,4.000001036570e+03,4.000000089650e+03,4.000000317970e+03,9.380891896690e-04,2.500000000280e+03,1.810742629210e+22,6.228052075730e+06
1.668213777700e-13,5.000000023750e-02,2.351696213630e-02,6.936274393190e-05,2.584920658070e-04,7.143553696380e-06,9.890918791620e-04,2.906183251350e-04,9.226081269390e-01,2.260202119540e-03,1.000000000000e+04,4.000000173880e+03,4.000001974030e+03,4.000002118710e+03,4.000000936400e+03,4.000000849290e+03,4.000001119210e+03,4.000000096800e+03,4.000000343320e+03,9.380891896690e-04,2.500000000300e+03,1.810742629230e+22,6.228052079930e+06
1.793236984360e-13,5.000000025530e-02,2.351696220180e-02,6.936274915680e-05,2.584920841020e-04,7.143554824610e-06,9.890919115430e-04,2.906183354670e-04,9.226081267650e-01,2.260202142560e-03,1.000000000000e+04,4.000000186910e+03,4.000002121970e+03,4.000002277500e+03,4.000001006580e+03,4.000000912940e+03,4.000001203090e+03,4.000000104050e+03,4.000000369050e+03,9.380891896690e-04,2.500000000330e+03,1.810742629250e+22,6.228052084190e+06
1.920135539130e-13,5.000000027340e-02,2.351696226830e-02,6.936275446010e-05,2.584921026710e-04,7.143555969760e-06,9.890919444110e-04,2.906183459540e-04,9.226081265890e-01,2.260202165910e-03,1.000000000000e+04,4.000000200140e+03,4.000002272140e+03,4.000002438660e+03,4.000001077810e+03,4.000000977540e+03,4.000001288230e+03,4.000000111410e+03,4.000000395160e+03,9.380891896690e-04,2.500000000350e+03,1.810742629260e+22,6.228052088520e+06
2.048937572210e-13,5.000000029180e-02,2.351696233590e-02,6.936275984290e-05,2.584921215190e-04,7.143557132100e-06,9.890919777710e-04,2.906183565980e-04,9.226081264100e-01,2.260202189620e-03,1.000000000000e+04,4.000000213570e+03,4.000002424550e+03,4.000002602250e+03,4.000001150110e+03,4.000001043120e+03,4.000001374640e+03,4.000000118890e+03,4.000000421670e+03,9.380891896690e-04,2.500000000370e+03,1.810742629280e+22,6.228052092910e+06
2.179671635800e-13,5.000000031040e-02,2.351696240440e-02,6.936276530650e-05,2.584921406500e-04,7.143558311870e-06,9.890920116320e-04,2.906183674020e-04,9.226081262280e-01,2.260202213680e-03,1.000000000000e+04,4.000000227190e+03,4.000002579250e+03,4.000002768290e+03,4.000001223490e+03,4.000001109670e+03,4.000001462350e+03,4.000000126470e+03,4.000000448570e+03,9.380891896690e-04,2.500000000400e+03,1.810742629300e+22,6.228052097370e+06
2.312366710330e-13,5.000000032930e-02,2.351696247400e-02,6.936277085200e-05,2.584921600670e-04,7.143559509330e-06,9.890920460000e-04,2.906183783680e-04,9.226081260440e-01,2.260202238110e-03,1.000000000000e+04,4.000000241020e+03,4.000002736270e+03,4.000002936810e+03,4.000001297980e+03,4.000001177230e+03,4.000001551380e+03,4.000000134170e+03,4.000000475880e+03,9.380891896690e-04,2.500000000420e+03,1.810742629320e+22,6.228052101900e+06
2.447052210990e-13,5.000000034840e-02,2.351696254460e-02,6.936277648070e-05,2.584921797760e-04,7.143560724760e-06,9.890920808840e-04,2.906183894990e-04,9.226081258570e-01,2.260202262900e-03,1.000000000000e+04,4.000000255060e+03,4.000002895650e+03,4.000003107870e+03,4.000001373580e+03,4.000001245800e+03,4.000001641740e+03,4.000000141990e+03,4.000000503600e+03,9.380891896690e-04,2.500000000450e+03,1.810742629330e+22,6.228052106490e+06
2.583757994150e-13,5.000000036790e-02,2.351696261620e-02,6.936278219380e-05,2.584921997810e-04,7.143561958420e-06,9.890921162920e-04,2.906184007960e-04,9.226081256670e-01,2.260202288060e-03,1.000000000000e+04,4.000000269310e+03,4.000003057410e+03,4.000003281490e+03,4.000001450310e+03,4.000001315390e+03,4.000001733460e+03,4.000000149920e+03,4.000000531730e+03,9.380891896690e-04,2.500000000470e+03,1.810742629350e+22,6.228052111150e+06
2.722514364070e-13,5.000000038770e-02,2.351696268890e-02,6.936278799270e-05,2.584922200850e-04,7.143563210580e-06,9.890921522300e-04,2.906184122630e-04,9.226081254740e-01,2.260202313600e-03,1.000000000000e+04,4.000000283770e+03,4.000003221610e+03,4.000003457720e+03,4.000001528200e+03,4.000001386040e+03,4.000001826550e+03,4.000000157970e+03,4.000000560290e+03,9.380891896690e-04,2.500000000500e+03,1.810742629370e+22,6.228052115880e+06
2.863352079530e-13,5.000000040770e-02,2.351696276280e-02,6.936279387850e-05,2.584922406940e-04,7.143564481520e-06,9.890921887080e-04,2.906184239020e-04,9.226081252780e-01,2.260202339520e-03,1.000000000000e+04,4.000000298450e+03,4.000003388260e+03,4.000003636590e+03,4.000001607260e+03,4.000001457740e+03,4.000001921040e+03,4.000000166140e+03,4.000000589270e+03,9.380891896690e-04,2.500000000520e+03,1.810742629390e+22,6.228052120690e+06
3.006302360720e-13,5.000000042810e-02,2.351696283770e-02,6.936279985260e-05,2.584922616130e-04,7.143565771530e-06,9.890922257320e-04,2.906184357150e-04,9.226081250800e-01,2.260202365830e-03,1.000000000000e+04,4.000000313350e+03,4.000003557420e+03,4.000003818140e+03,4.000001687500e+03,4.000001530510e+03,4.000002016940e+03,4.000000174440e+03,4.000000618690e+03,9.380891896690e-04,2.500000000550e+03,1.810742629410e+22,6.228052125560e+06
3.151396896130e-13,5.000000044870e-02,2.351696291380e-02,6.936280591630e-05,2.584922828450e-04,7.143567080890e-06,9.890922633130e-04,2.906184477060e-04,9.226081248780e-01,2.260202392540e-03,1.000000000000e+04,4.000000328480e+03,4.000003729110e+03,4.000004002420e+03,4.000001768940e+03,4.000001604380e+03,4.000002114290e+03,4.000000182850e+03,4.000000648550e+03,9.380891896690e-04,2.500000000580e+03,1.810742629430e+22,6.228052130510e+06
3.298667849570e-13,5.000000046970e-02,2.351696299100e-02,6.936281207100e-05,2.584923043950e-04,7.143568409890e-06,9.890923014560e-04,2.906184598770e-04,9.226081246730e-01,2.260202419640e-03,1.000000000000e+04,4.000000343830e+03,4.000003903380e+03,4.000004189460e+03,4.000001851610e+03,4.000001679360e+03,4.000002213090e+03,4.000000191400e+03,4.000000678860e+03,9.380891896690e-04,2.500000000600e+03,1.810742629450e+22,6.228052135530e+06
3.448147867320e-13,5.000000049100e-02,2.351696306930e-02,6.936281831800e-05,2.584923262690e-04,7.143569758830e-06,9.890923401720e-04,2.906184722300e-04,9.226081244660e-01,2.260202447150e-03,1.000000000000e+04,4.000000359410e+03,4.000004080260e+03,4.000004379310e+03,4.000001935510e+03,4.000001755460e+03,4.000002313380e+03,4.000000200070e+03,4.000000709630e+03,9.380891896690e-04,2.500000000630e+03,1.810742629470e+22,6.228052140630e+06
3.599870085330e-13,5.000000051260e-02,2.351696314880e-02,6.936282465870e-05,2.584923484710e-04,7.143571128000e-06,9.890923794690e-04,2.906184847680e-04,9.226081242550e-01,2.260202475080e-03,1.000000000000e+04,4.000000375220e+03,4.000004259800e+03,4.000004572000e+03,4.000002020670e+03,4.000001832700e+03,4.000002415170e+03,4.000000208880e+03,4.000000740850e+03,9.380891896690e-04,2.500000000660e+03,1.810742629490e+22,6.228052145810e+06
