t,X_O,X_O2_1,X_O2_2,X_O2_3,X_O2_4,X_O2_5,X_O2_6,X_O2_7,X_O2_8,Th,Tg_1,Tg_2,Tg_3,Tg_4,Tg_5,Tg_6,Tg_7,Tg_8,rho,p,n,E
8.680501664520e-08,5.042564076160e-02,2.839728231690e-03,1.286500948260e-04,2.689421767560e-04,2.033118814530e-05,5.672296303120e-04,2.773461538700e-04,9.447387446640e-01,7.333870990960e-04,1.000000000000e+04,5.817076961360e+03,5.599039069170e+03,6.031786026190e+03,3.436363938130e+03,7.439042955530e+03,6.227208251260e+03,1.326098219210e+03,6.026519730500e+03,7.504713517360e-03,2.000436649940e+04,1.448910367470e+23,4.900427271250e+06
8.810710189490e-08,5.043430634370e-02,2.883151043970e-03,1.305022200420e-04,2.733134376530e-04,2.056859487730e-05,5.762092304430e-04,2.815603857160e-04,9.446557311860e-01,7.446575580340e-04,1.000000000000e+04,5.819995104150e+03,5.595539733820e+03,6.034217526070e+03,3.429084537940e+03,7.442286246380e+03,6.228325073760e+03,1.336319442660e+03,6.029597348210e+03,7.504713517360e-03,2.000445541640e+04,1.448916807700e+23,4.905762974280e+06
8.942871842330e-08,5.044317021580e-02,2.927260025430e-03,1.323807114800e-04,2.777610010970e-04,2.080849510960e-05,5.853388767810e-04,2.858400094340e-04,9.445713347910e-01,7.561058735270e-04,1.000000000000e+04,5.822948940800e+03,5.592025636560e+03,6.036667461720e+03,3.421842525840e+03,7.445555128410e+03,6.229461613750e+03,1.346660138400e+03,6.032715296420e+03,7.504713517360e-03,2.000454636880e+04,1.448923395360e+23,4.911171500470e+06
9.077015919970e-08,5.045223747530e-02,2.972067028400e-03,1.342859582010e-04,2.822863431320e-04,2.105092081860e-05,5.946213635030e-04,2.901861023640e-04,9.444855297770e-01,7.677350309460e-04,1.000000000000e+04,5.825938719220e+03,5.588497332920e+03,6.039135791750e+03,3.414639539350e+03,7.448849267230e+03,6.230618191200e+03,1.357121623010e+03,6.035874057060e+03,7.504713517360e-03,2.000463940900e+04,1.448930134240e+23,4.916653739980e+06
9.213172158770e-08,5.046151336440e-02,3.017584161030e-03,1.362183563130e-04,2.868909729470e-04,2.129590515620e-05,6.040595471870e-04,2.945997622540e-04,9.443982898580e-01,7.795480723510e-04,1.000000000000e+04,5.828964683270e+03,5.584955402260e+03,6.041622469240e+03,3.407477140560e+03,7.452168299060e+03,6.231795126360e+03,1.367705258710e+03,6.039074119990e+03,7.504713517360e-03,2.000473459100e+04,1.448937028240e+23,4.922210610710e+06
9.351370741150e-08,5.047100327550e-02,3.063823794850e-03,1.381783091600e-04,2.915764337160e-04,2.154348249670e-05,6.136563485920e-04,2.990821077610e-04,9.443095881500e-01,7.915480978230e-04,1.000000000000e+04,5.832027072520e+03,5.581400448170e+03,6.044127441660e+03,3.400356811200e+03,7.455511829700e+03,6.232992739650e+03,1.378412455120e+03,6.042315983260e+03,7.504713517360e-03,2.000483196990e+04,1.448944081370e+23,4.927843056760e+06
9.491642302270e-08,5.048071275770e-02,3.110798566840e-03,1.401662274210e-04,2.963443020640e-04,2.179368801170e-05,6.234147552290e-04,3.036342791970e-04,9.442193971560e-01,8.037382676860e-04,1.000000000000e+04,5.835126112820e+03,5.577833087470e+03,6.046650653930e+03,3.393280069990e+03,7.458879439490e+03,6.234211359400e+03,1.389244617400e+03,6.045600147320e+03,7.504713517360e-03,2.000493160300e+04,1.448951297760e+23,4.933552019960e+06
9.634017936800e-08,5.049064752120e-02,3.158521389830e-03,1.421825293440e-04,3.011961894940e-04,2.204655789840e-05,6.333378229950e-04,3.082574389710e-04,9.441276887470e-01,8.161218035970e-04,1.000000000000e+04,5.838262019450e+03,5.574253954880e+03,6.049192047090e+03,3.386248421020e+03,7.462270679870e+03,6.235451318700e+03,1.400203168250e+03,6.048927117500e+03,7.504713517360e-03,2.000503354880e+04,1.448958681660e+23,4.939338449670e+06
9.778529205850e-08,5.050081344520e-02,3.207005457130e-03,1.442276409270e-04,3.061337428580e-04,2.230212908190e-05,6.434286784340e-04,3.129527722160e-04,9.440344341440e-01,8.287019905080e-04,1.000000000000e+04,5.841434988930e+03,5.570663703790e+03,6.051751559770e+03,3.379263404910e+03,7.465685072340e+03,6.236712954580e+03,1.411289536270e+03,6.052297400960e+03,7.504713517360e-03,2.000513786770e+04,1.448966237450e+23,4.945203299290e+06
9.925208143940e-08,5.051121657990e-02,3.256264255570e-03,1.463019961600e-04,3.111586457690e-04,2.256043964920e-05,6.536905204720e-04,3.177214872630e-04,9.439396038980e-01,8.414821775970e-04,1.000000000000e+04,5.844645207450e+03,5.567063005870e+03,6.054329126350e+03,3.372326532150e+03,7.469122107280e+03,6.237996608840e+03,1.422505171640e+03,6.055711510480e+03,7.504713517360e-03,2.000524462190e+04,1.448973969630e+23,4.951147539600e+06
