t,X_O,X_O2_1,X_O2_2,X_O2_3,X_O2_4,X_O2_5,X_O2_6,X_O2_7,X_O2_8,X_O2_9,X_O2_10,X_O2_11,X_O2_12,X_O2_13,X_O2_14,X_O2_15,Th,Tg_1,Tg_2,Tg_3,Tg_4,Tg_5,Tg_6,Tg_7,Tg_8,Tg_9,Tg_10,Tg_11,Tg_12,Tg_13,Tg_14,Tg_15,rho,p,n,E
4.668854223870e-07,5.804625896390e-02,5.853948598980e-01,2.081533364970e-01,8.142968804830e-02,3.654958331790e-02,1.631290556200e-02,7.808570014710e-03,3.724555497200e-03,1.693813369120e-03,6.228168074730e-04,1.707958396100e-04,6.224359200910e-05,2.106435665700e-05,7.095349522810e-06,1.978390832340e-06,4.344958803610e-07,1.000000000000e+04,2.408642323190e+03,4.240938670400e+03,5.208150315640e+03,5.814153290880e+03,6.418995721410e+03,6.738181998520e+03,6.748199725460e+03,6.128329029400e+03,3.755229017130e+03,8.996757430710e+03,7.829233955720e+03,6.791568348520e+03,6.855098025480e+03,7.084856052230e+03,6.552516362470e+03,7.504713517360e-03,2.008286766870e+04,1.454596184020e+23,6.292795575020e+06
4.738887137230e-07,5.830224207960e-02,5.804834808430e-01,2.102298100990e-01,8.270127357990e-02,3.722565699430e-02,1.664441941160e-02,7.974267318680e-03,3.804895114030e-03,1.729842557180e-03,6.352595693870e-04,1.741148794770e-04,6.350667312920e-05,2.151132434680e-05,7.252301205840e-06,2.022968830540e-06,4.442857512150e-07,1.000000000000e+04,2.439479925230e+03,4.259482776850e+03,5.222727508340e+03,5.825695710650e+03,6.425737225620e+03,6.743176132990e+03,6.747868599810e+03,6.125920646220e+03,3.750489133610e+03,9.007914560810e+03,7.837632486440e+03,6.798681132110e+03,6.857484615590e+03,7.086390249250e+03,6.551834266810e+03,7.504713517360e-03,2.008551528730e+04,1.454787950250e+23,6.316172474640e+06
4.809970544290e-07,5.856768925350e-02,5.755250908780e-01,2.123011057200e-01,8.398859588210e-02,3.791423964470e-02,1.698322671560e-02,8.143900081970e-03,3.887201357250e-03,1.766747429880e-03,6.479916434770e-04,1.775087744580e-04,6.479831608280e-05,2.196848017290e-05,7.412905738420e-06,2.068606562800e-06,4.543111660120e-07,1.000000000000e+04,2.471017103590e+03,4.278443670200e+03,5.237622161610e+03,5.837484727210e+03,6.432672281760e+03,6.748244929000e+03,6.747580917810e+03,6.123470687240e+03,3.745775113040e+03,9.018944343330e+03,7.845912075130e+03,6.805709296580e+03,6.859932358590e+03,7.087951473900e+03,6.551212165570e+03,7.504713517360e-03,2.008826152950e+04,1.454986859760e+23,6.339861828990e+06
4.882120202450e-07,5.884301017710e-02,5.705199917760e-01,2.143659987540e-01,8.529161658500e-02,3.861552586920e-02,1.732949311770e-02,8.317570912700e-03,3.971528165350e-03,1.804552059680e-03,6.610206649920e-04,1.809794279590e-04,6.611924282390e-05,2.243608118060e-05,7.577256522900e-06,2.115331761650e-06,4.645784125830e-07,1.000000000000e+04,2.503276105310e+03,4.297835481110e+03,5.252843256580e+03,5.849526864300e+03,6.439805432120e+03,6.753390702190e+03,6.747337532390e+03,6.120979580620e+03,3.741086436130e+03,9.029846589340e+03,7.854072544310e+03,6.812653348510e+03,6.862440259130e+03,7.089540355170e+03,6.550650156600e+03,7.504713517360e-03,2.009111071620e+04,1.455193225520e+23,6.363869383200e+06
4.955352105490e-07,5.912863679810e-02,5.654685236620e-01,2.164232132600e-01,8.661028016000e-02,3.932970969040e-02,1.768338743190e-02,8.495385130210e-03,4.057931051020e-03,1.843281230900e-03,6.743544882890e-04,1.845287958500e-04,6.747019407000e-05,2.291439079070e-05,7.745449271050e-06,2.163172879410e-06,4.750939510540e-07,1.000000000000e+04,2.536280093030e+03,4.317673018540e+03,5.268400132640e+03,5.861828878370e+03,6.447141297460e+03,6.758615903250e+03,6.747139264220e+03,6.118447933180e+03,3.736422150830e+03,9.040621764620e+03,7.862114320560e+03,6.819514691240e+03,6.865006751310e+03,7.091157806740e+03,6.550148016340e+03,7.504713517360e-03,2.009406740670e+04,1.455407377740e+23,6.388201094330e+06
5.029682487070e-07,5.942502401910e-02,5.603710622910e-01,2.184714236820e-01,8.794451385440e-02,4.005698457140e-02,1.804508176880e-02,8.677450880700e-03,4.146467167610e-03,1.882960469120e-03,6.880011925930e-04,1.881588874540e-04,6.885193024210e-05,2.340367929260e-05,7.917582197860e-06,2.212159136190e-06,4.858644223750e-07,1.000000000000e+04,2.570053159940e+03,4.337971732450e+03,5.284302493250e+03,5.874397770470e+03,6.454684613990e+03,6.763923099720e+03,6.746986924980e+03,6.115876443170e+03,3.731781081430e+03,9.051270684220e+03,7.870038158450e+03,6.826295186310e+03,6.867629977830e+03,7.092804882400e+03,6.549705358870e+03,7.504713517360e-03,2.009713640680e+04,1.455629664520e+23,6.412863137220e+06
5.105127824380e-07,5.973264804810e-02,5.552280017870e-01,2.205092676810e-01,8.929423140980e-02,4.079754465120e-02,1.841475212450e-02,8.863879454220e-03,4.237195455370e-03,1.923616102710e-03,7.019690866020e-04,1.918717650970e-04,7.026523432170e-05,2.390422570140e-05,8.093756771860e-06,2.262320687870e-06,4.968966727510e-07,1.000000000000e+04,2.604620252130e+03,4.358747415690e+03,5.300560367440e+03,5.887240801800e+03,6.462440397440e+03,6.769314865530e+03,6.746881434500e+03,6.113265444170e+03,3.727162938310e+03,9.061792920940e+03,7.877843687930e+03,6.832994818130e+03,6.870309281630e+03,7.094481991470e+03,6.549322482600e+03,7.504713517360e-03,2.010032275230e+04,1.455860450580e+23,6.437861936340e+06
5.181704841750e-07,6.005201134900e-02,5.500397758420e-01,2.225353295690e-01,9.065932656480e-02,4.155158263740e-02,1.879257770850e-02,9.054785061400e-03,4.330176576310e-03,1.965275239690e-03,7.162667157220e-04,1.956695471640e-04,7.171090961520e-05,2.441631602250e-05,8.274077003840e-06,2.313688478370e-06,5.081977362480e-07,1.000000000000e+04,2.640007335360e+03,4.380016594730e+03,5.317184190180e+03,5.900365501610e+03,6.470413773990e+03,6.774793913550e+03,6.746823690960e+03,6.110615415580e+03,3.722567075410e+03,9.072188592610e+03,7.885531041370e+03,6.839614304540e+03,6.873043540000e+03,7.096189773140e+03,6.548999426620e+03,7.504713517360e-03,2.010363176130e+04,1.456100121130e+23,6.463204164350e+06
5.259430514370e-07,6.038364617820e-02,5.448068685660e-01,2.245481316350e-01,9.203966929320e-02,4.231928843990e-02,1.917874051860e-02,9.250284713180e-03,4.425472885800e-03,2.007965758890e-03,7.309028633930e-04,1.995544082330e-04,7.318977875930e-05,2.494024260320e-05,8.458649197690e-06,2.366294187950e-06,5.197748289170e-07,1.000000000000e+04,2.676241458490e+03,4.401796694640e+03,5.334184840180e+03,5.913779675380e+03,6.478609914420e+03,6.780363149160e+03,6.746814517560e+03,6.107927165000e+03,3.717992081840e+03,9.082459068690e+03,7.893101447130e+03,6.846155923850e+03,6.875830665000e+03,7.097929311310e+03,6.548735675510e+03,7.504713517360e-03,2.010706907230e+04,1.456349084540e+23,6.488896739980e+06
5.338322072090e-07,6.072810907930e-02,5.395297764370e-01,2.265461629790e-01,9.343511462030e-02,4.310085241670e-02,1.957342679880e-02,9.450498937900e-03,4.523148751180e-03,2.051716442240e-03,7.458865686530e-04,2.035285820740e-04,7.470268963800e-05,2.547630758210e-05,8.647583296730e-06,2.420170540690e-06,5.316353951180e-07,1.000000000000e+04,2.713350657300e+03,4.424105489460e+03,5.351573573400e+03,5.927491434190e+03,6.487034343960e+03,6.786025467030e+03,6.746854886200e+03,6.105201037450e+03,3.713437609310e+03,9.092604025450e+03,7.900554674280e+03,6.852619750560e+03,6.878669931510e+03,7.099701038640e+03,6.548531516820e+03,7.504713517360e-03,2.011064058760e+04,1.456607768350e+23,6.514946884640e+06
5.418397003170e-07,6.108598788820e-02,5.342090369970e-01,2.285278571740e-01,9.484549406160e-02,4.389646229200e-02,1.997682593990e-02,9.655551371390e-03,4.623270407620e-03,2.096556919230e-03,7.612271240910e-04,2.075943616850e-04,7.625051189980e-05,2.602482067090e-05,8.840992012680e-06,2.475351115090e-06,5.437870823430e-07,1.000000000000e+04,2.751364099380e+03,4.446961553270e+03,5.369362107510e+03,5.941509198210e+03,6.495692733580e+03,6.791783906060e+03,6.746945758080e+03,6.102437488180e+03,3.708903043860e+03,9.102623574490e+03,7.907890881590e+03,6.859006392030e+03,6.881560282420e+03,7.101505539470e+03,6.548387055980e+03,7.504713517360e-03,2.011435254810e+04,1.456876624550e+23,6.541362111720e+06
5.499673058220e-07,6.145790704700e-02,5.288452443790e-01,2.304915800700e-01,9.627061039610e-02,4.470630098480e-02,2.038912967730e-02,9.865568468430e-03,4.725905856810e-03,2.142517627050e-03,7.769340654880e-04,2.117540968010e-04,7.783413486570e-05,2.658609810200e-05,9.038990432580e-06,2.531870257010e-06,5.562377268200e-07,1.000000000000e+04,2.790312116180e+03,4.470384447630e+03,5.387562658840e+03,5.955841702330e+03,6.504590813560e+03,6.797641713410e+03,6.747088014950e+03,6.099637282970e+03,3.704387070750e+03,9.112519115330e+03,7.915111343290e+03,6.865317885930e+03,6.884499826500e+03,7.103343730050e+03,6.548301859100e+03,7.504713517360e-03,2.011821158890e+04,1.457156133740e+23,6.568150224630e+06
5.582168254090e-07,6.184452021800e-02,5.234390058090e-01,2.324356627830e-01,9.771024765110e-02,4.553055080970e-02,2.081053409520e-02,1.008068049820e-02,4.831125319220e-03,2.189630000850e-03,7.930172148060e-04,2.160102031290e-04,7.945447504320e-05,2.716046640990e-05,9.241697453110e-06,2.589763416570e-06,5.689954118500e-07,1.000000000000e+04,2.830226225570e+03,4.494394231260e+03,5.406187905590e+03,5.970498038010e+03,6.513734688520e+03,6.803602153700e+03,6.747282684490e+03,6.096800803440e+03,3.699889217320e+03,9.122290527250e+03,7.922216043740e+03,6.871554521460e+03,6.887487695490e+03,7.105216104580e+03,6.548276168530e+03,7.504713517360e-03,2.012222466510e+04,1.457446799660e+23,6.595319384500e+06
5.665900877900e-07,6.224651885870e-02,5.179909717780e-01,2.343583783030e-01,9.916416189690e-02,4.636938971880e-02,2.124123816210e-02,1.030102096460e-02,4.939001012170e-03,2.237926384460e-03,8.094866609060e-04,2.203651579700e-04,8.111247175880e-05,2.774826013540e-05,9.449234909740e-06,2.649066951860e-06,5.820684362460e-07,1.000000000000e+04,2.871139194540e+03,4.519011845880e+03,5.425251053350e+03,5.985487653410e+03,6.523130644980e+03,6.809668644860e+03,6.747530792890e+03,6.093928510110e+03,3.695408822000e+03,9.131938037170e+03,7.929205277570e+03,6.877716963190e+03,6.890522802000e+03,7.107123243180e+03,6.548310092280e+03,7.504713517360e-03,2.012639914190e+04,1.457749155790e+23,6.622878097330e+06
5.750889491070e-07,6.266464073120e-02,5.125018588170e-01,2.362579239380e-01,1.006320735990e-01,4.722298772510e-02,2.168144223170e-02,1.052672599080e-02,5.049606902380e-03,2.287439929150e-03,8.263527310810e-04,2.248214915080e-04,8.280908285980e-05,2.834981999640e-05,9.661726921440e-06,2.709817963170e-06,5.954652836460e-07,1.000000000000e+04,2.913085002820e+03,4.544259335680e+03,5.444765874250e+03,6.000820357260e+03,6.532785034050e+03,6.815844841820e+03,6.747833270860e+03,6.091021185800e+03,3.690944559920e+03,9.141463278270e+03,7.936080486050e+03,6.883807168020e+03,6.893603346130e+03,7.109065926530e+03,6.548403264430e+03,7.504713517360e-03,2.013074288530e+04,1.458063771840e+23,6.650835207610e+06
5.837152933440e-07,6.309965589420e-02,5.069723865470e-01,2.381324689310e-01,1.021136829110e-01,4.809151421390e-02,2.213135167220e-02,1.075793611830e-02,5.163019530390e-03,2.338204941370e-03,8.436260823660e-04,2.293818113950e-04,8.454529758740e-05,2.896549851140e-05,9.879301944130e-06,2.772054813900e-06,6.091947209220e-07,1.000000000000e+04,2.956099066620e+03,4.570159304690e+03,5.464746685980e+03,6.016506378210e+03,6.542704671880e+03,6.822134402630e+03,6.748191243730e+03,6.088079158750e+03,3.686496023040e+03,9.150865978590e+03,7.942841570830e+03,6.889825258080e+03,6.896728548580e+03,7.111044622720e+03,6.548556020710e+03,7.504713517360e-03,2.013526411860e+04,1.458391243440e+23,6.679199998060e+06
5.924710327440e-07,6.355238107980e-02,5.014033227600e-01,2.399801199280e-01,1.036086558960e-01,4.897513156110e-02,2.259117409280e-02,1.099479510710e-02,5.279317509310e-03,2.390256675790e-03,8.613176460030e-04,2.340487868890e-04,8.632212805570e-05,2.959565623830e-05,1.010209140270e-05,2.835816789890e-06,6.232657357990e-07,1.000000000000e+04,3.000218166940e+03,4.596735364250e+03,5.485208415480e+03,6.032556357060e+03,6.552896581540e+03,6.828541161730e+03,6.748605832660e+03,6.085102844520e+03,3.682062617820e+03,9.160146264230e+03,7.949488759460e+03,6.895771699970e+03,6.899897441670e+03,7.113059847690e+03,6.548768581800e+03,7.504713517360e-03,2.013997157420e+04,1.458732203060e+23,6.707982158220e+06
6.013581082350e-07,6.402368455080e-02,4.957954892970e-01,2.417989164720e-01,1.051166210950e-01,4.987399336590e-02,2.306111866810e-02,1.123744970750e-02,5.398581448830e-03,2.443631304530e-03,8.794386143150e-04,2.388251456850e-04,8.814060770150e-05,3.024066115180e-05,1.033022946740e-05,2.901144044800e-06,6.376875260870e-07,1.000000000000e+04,3.045480445380e+03,4.624012205840e+03,5.506166624160e+03,6.048981357360e+03,6.563367973070e+03,6.835069148780e+03,6.749078136110e+03,6.082092790320e+03,3.677643454710e+03,9.169304918350e+03,7.956022848310e+03,6.901647552690e+03,6.903108745140e+03,7.115112187710e+03,6.549040931750e+03,7.504713517360e-03,2.014487454660e+04,1.459087323910e+23,6.737191803210e+06
6.103784898580e-07,6.451448889580e-02,4.901497612980e-01,2.435868314230e-01,1.066371677940e-01,5.078824370330e-02,2.354139601620e-02,1.148604971370e-02,5.520894011250e-03,2.498365943510e-03,8.980004465440e-04,2.437136748930e-04,9.000179171220e-05,3.090088881640e-05,1.056385312110e-05,2.968077620630e-06,6.524695046740e-07,1.000000000000e+04,3.091925461610e+03,4.652015634180e+03,5.527637539950e+03,6.065792889080e+03,6.574126266480e+03,6.841722590070e+03,6.749609238810e+03,6.079049658520e+03,3.673237382100e+03,9.178343303710e+03,7.962445137280e+03,6.907454398770e+03,6.906360902850e+03,7.117202290700e+03,6.549372845920e+03,7.504713517360e-03,2.014998292480e+04,1.459457322230e+23,6.766839503040e+06
6.195341772060e-07,6.502576118490e-02,4.844670220170e-01,2.453418047220e-01,1.081698561770e-01,5.171802255490e-02,2.403222114620e-02,1.174074950480e-02,5.646340643040e-03,2.554498965980e-03,9.170149606610e-04,2.487172430590e-04,9.190676800010e-05,3.157672699900e-05,1.080310384580e-05,3.036659880910e-06,6.676213859360e-07,1.000000000000e+04,3.139594477990e+03,4.680772243590e+03,5.549638082450e+03,6.083002980050e+03,6.585179390340e+03,6.848505761030e+03,6.750200414650e+03,6.075973718710e+03,3.668844071320e+03,9.187261002020e+03,7.968755425900e+03,6.913192118970e+03,6.909653278890e+03,7.119330554560e+03,6.549764803970e+03,7.504713517360e-03,2.015530709280e+04,1.459842950150e+23,6.796936368800e+06
6.288271998640e-07,6.555852965250e-02,4.787482076740e-01,2.470617096570e-01,1.097142029460e-01,5.266345840670e-02,2.453381004540e-02,1.200170651770e-02,5.775008917470e-03,2.612069725720e-03,9.364942479950e-04,2.538387785750e-04,9.385664645420e-05,3.226857116430e-05,1.104812598580e-05,3.106934095160e-06,6.831531044960e-07,1.000000000000e+04,3.188530277530e+03,4.710309821520e+03,5.572185907210e+03,6.100624154000e+03,6.596535523950e+03,6.855423141330e+03,6.750852936600e+03,6.072865335510e+03,3.664462974120e+03,9.196058076100e+03,7.974953932660e+03,6.918861029830e+03,6.912985006800e+03,7.121497428110e+03,6.550217113160e+03,7.504713517360e-03,2.016085810700e+04,1.460245008470e+23,6.827494027440e+06
6.382596178620e-07,6.611390130980e-02,4.729943442080e-01,2.487443259560e-01,1.112696681500e-01,5.362466065230e-02,2.504637594860e-02,1.226907951340e-02,5.906987766410e-03,2.671118231390e-03,9.564505728910e-04,2.590812409180e-04,9.585254690040e-05,3.297681982530e-05,1.129906508430e-05,3.178943983030e-06,6.990747213130e-07,1.000000000000e+04,3.238776839360e+03,4.740657591950e+03,5.595299437580e+03,6.118669418580e+03,6.608202907690e+03,6.862479529910e+03,6.751567929550e+03,6.069725297900e+03,3.660092659080e+03,9.204736584110e+03,7.981042538080e+03,6.924463188450e+03,6.916354276850e+03,7.123703563760e+03,6.550729400760e+03,7.504713517360e-03,2.016664788400e+04,1.460664360310e+23,6.858524613740e+06
6.478335221300e-07,6.669303015840e-02,4.672064460920e-01,2.503874143260e-01,1.128356817890e-01,5.460173522610e-02,2.557013785200e-02,1.254303294630e-02,6.042369537540e-03,2.731686027400e-03,9.768966341510e-04,2.644476914630e-04,9.789562977160e-05,3.370188662860e-05,1.155607224180e-05,3.252734898440e-06,7.153966680180e-07,1.000000000000e+04,3.290380302150e+03,4.771845651590e+03,5.618997912300e+03,6.137152399610e+03,6.620190455110e+03,6.869679737980e+03,6.752346803100e+03,6.066553837590e+03,3.655732825590e+03,9.213296038320e+03,7.987021016440e+03,6.929998378510e+03,6.919760513250e+03,7.125949321750e+03,6.551302203180e+03,7.504713517360e-03,2.017268887370e+04,1.461101907420e+23,6.890040927590e+06
6.575510349620e-07,6.729714660620e-02,4.613855867300e-01,2.519886646770e-01,1.144116208340e-01,5.559477147700e-02,2.610531395350e-02,1.282373385000e-02,6.181248595840e-03,2.793815599710e-03,9.978453837350e-04,2.699412431950e-04,9.998707438050e-05,3.444419181990e-05,1.181930104900e-05,3.328353000060e-06,7.321295771060e-07,1.000000000000e+04,3.343388383130e+03,4.803905447530e+03,5.643301422490e+03,6.156087296630e+03,6.632507363630e+03,6.877028812360e+03,6.753190960540e+03,6.063351302060e+03,3.651382924070e+03,9.221736507810e+03,7.992889608470e+03,6.935466859460e+03,6.923202879540e+03,7.128235112190e+03,6.551935878040e+03,7.504713517360e-03,2.017899437130e+04,1.461558612750e+23,6.922056387130e+06
6.674143104870e-07,6.792757395390e-02,4.555329203310e-01,2.535456810030e-01,1.159967991620e-01,5.660383542010e-02,2.665211814100e-02,1.311135016170e-02,6.323720565830e-03,2.857550050030e-03,1.019309918810e-03,2.755650317190e-04,1.021280673090e-04,3.520415794740e-05,1.208890604760e-05,3.405844820640e-06,7.492841893020e-07,1.000000000000e+04,3.397849997470e+03,4.836869855450e+03,5.668230921730e+03,6.175488875560e+03,6.645163012450e+03,6.884532094860e+03,6.754101720130e+03,6.060118307190e+03,3.647041834650e+03,9.230059374900e+03,7.998649675360e+03,6.940870016430e+03,6.926679938140e+03,7.130561465420e+03,6.552630343030e+03,7.504713517360e-03,2.018557869480e+04,1.462035513360e+23,6.954585049760e+06
6.774255351440e-07,6.858570585340e-02,4.496496210570e-01,2.550560252500e-01,1.175904833240e-01,5.762898064690e-02,2.721076652630e-02,1.340605425160e-02,6.469884044960e-03,2.922933837670e-03,1.041303711070e-03,2.813222753280e-04,1.043198271500e-04,3.598221925360e-05,1.236504611760e-05,3.485258210520e-06,7.668715555380e-07,1.000000000000e+04,3.453816213560e+03,4.870773030820e+03,5.693808327330e+03,6.195372588690e+03,6.658167338220e+03,6.892195062490e+03,6.755080567600e+03,6.056855224740e+03,3.642708933540e+03,9.238264867000e+03,8.004301607840e+03,6.946208219180e+03,6.930190786850e+03,7.132928787400e+03,6.553385929820e+03,7.504713517360e-03,2.019245695660e+04,1.462533703830e+23,6.987641723490e+06
6.875869281710e-07,6.927302214220e-02,4.437369054300e-01,2.565172015780e-01,1.191918822880e-01,5.867024184700e-02,2.778147422220e-02,1.370802143870e-02,6.619839949060e-03,2.990012500080e-03,1.063840514920e-03,2.872162498690e-04,1.065635942400e-04,3.677881781390e-05,1.264788309590e-05,3.566641955470e-06,7.849029562180e-07,1.000000000000e+04,3.511339961260e+03,4.905650541170e+03,5.720056548980e+03,6.215754576350e+03,6.671530730160e+03,6.900023395640e+03,6.756129072070e+03,6.053562364050e+03,3.638383716710e+03,9.246352919160e+03,8.009845556360e+03,6.951481577690e+03,6.933734653870e+03,7.135337448820e+03,6.554203082800e+03,7.504713517360e-03,2.019964523580e+04,1.463054348780e+23,7.021241988200e+06
6.979007420940e-07,6.999111573040e-02,4.377960682710e-01,2.579266319290e-01,1.208001319160e-01,5.972762360280e-02,2.836444914490e-02,1.401742689230e-02,6.773690069870e-03,3.058832028530e-03,1.086934162270e-03,2.932502346850e-04,1.088606090970e-04,3.759439558670e-05,1.293757892490e-05,3.650044974370e-06,8.033897273710e-07,1.000000000000e+04,3.570475268320e+03,4.941539433470e+03,5.746999464560e+03,6.236651627350e+03,6.685263840610e+03,6.908023069260e+03,6.757248751730e+03,6.050240229950e+03,3.634065260640e+03,9.254324471390e+03,8.015282548110e+03,6.956691033810e+03,6.937310336190e+03,7.137787885410e+03,6.555081917050e+03,7.504713517360e-03,2.020716086740e+04,1.463598703760e+23,7.055402214950e+06
7.083692632250e-07,7.074167632200e-02,4.318284441980e-01,2.592816833250e-01,1.224143041050e-01,6.080110815330e-02,2.895989720110e-02,1.433444859610e-02,6.931538557950e-03,3.129439516170e-03,1.110598766970e-03,2.994275646340e-04,1.112121332460e-04,3.842940213470e-05,1.323429843870e-05,3.735517108130e-06,8.223434334960e-07,1.000000000000e+04,3.631278176830e+03,4.978478293930e+03,5.774662057860e+03,6.258081298940e+03,6.699377844110e+03,6.916200270930e+03,6.758441232720e+03,6.046889237570e+03,3.629752822610e+03,9.262180006690e+03,8.020613227460e+03,6.961837145920e+03,6.940916816510e+03,7.140280492370e+03,6.556022710550e+03,7.504713517360e-03,2.021502228150e+04,1.464168103660e+23,7.090139657420e+06
7.189948121730e-07,7.152649468860e-02,4.258354029040e-01,2.605796718170e-01,1.240334043480e-01,6.189065419450e-02,2.956802211700e-02,1.465926747150e-02,7.093492038440e-03,3.201883211460e-03,1.134848737260e-03,3.057516323790e-04,1.136194502010e-04,3.928429501760e-05,1.353820951260e-05,3.823109164300e-06,8.417758781870e-07,1.000000000000e+04,3.693806879510e+03,5.016507311460e+03,5.803070485080e+03,6.280061966110e+03,6.713884493410e+03,6.924561397990e+03,6.759708274850e+03,6.043509674340e+03,3.625445922910e+03,9.269919344070e+03,8.025837677920e+03,6.966919922860e+03,6.944553344080e+03,7.142815612080e+03,6.557025971070e+03,7.504713517360e-03,2.022324905820e+04,1.464763966670e+23,7.125472511840e+06
7.297797443560e-07,7.234750601170e-02,4.198183970130e-01,2.618178316010e-01,1.256563500390e-01,6.299617896420e-02,3.018901475220e-02,1.499206176950e-02,7.259656924160e-03,3.276211346540e-03,1.159698391100e-03,3.122257881460e-04,1.160838262950e-04,4.015952555900e-05,1.384947796120e-05,3.912871460350e-06,8.616987839430e-07,1.000000000000e+04,3.758120203370e+03,5.055668148880e+03,5.832251955530e+03,6.302612722690e+03,6.728795847410e+03,6.933113163450e+03,6.761051592130e+03,6.040102006210e+03,3.621143701330e+03,9.277543275410e+03,8.030956834570e+03,6.971940124420e+03,6.948218797770e+03,7.145393613120e+03,6.558091908050e+03,7.504713517360e-03,2.023186239310e+04,1.465387827970e+23,7.161419951140e+06
7.407264505210e-07,7.320676269970e-02,4.137789181450e-01,2.629933449890e-01,1.272819822990e-01,6.411757022940e-02,3.082306150130e-02,1.533301195510e-02,7.430141882940e-03,3.352473220980e-03,1.185162302260e-03,3.188534279230e-04,1.186065450560e-04,4.105555134600e-05,1.416827203680e-05,4.004855117280e-06,8.821240792460e-07,1.000000000000e+04,3.824279172790e+03,5.096004245250e+03,5.862234979250e+03,6.325753564080e+03,6.744124583640e+03,6.941862517520e+03,6.762473033690e+03,6.036666596720e+03,3.616845514510e+03,9.285052007850e+03,8.035971142740e+03,6.976898058060e+03,6.951912258360e+03,7.148014832300e+03,6.559220919770e+03,7.504713517360e-03,2.024088482620e+04,1.466041320140e+23,7.198002218710e+06
7.518373572790e-07,7.410645358340e-02,4.077185093290e-01,2.641033356000e-01,1.289090563930e-01,6.525467873670e-02,3.147034016500e-02,1.568229869460e-02,7.605056914260e-03,3.430718800920e-03,1.211255164710e-03,3.256379573860e-04,1.211888932410e-04,4.197283119700e-05,1.449476063320e-05,4.099111546670e-06,9.030637861510e-07,1.000000000000e+04,3.892346548530e+03,5.137560804660e+03,5.893049374050e+03,6.349505390250e+03,6.759883949520e+03,6.950816680140e+03,6.763974543460e+03,6.033203779270e+03,3.612550786880e+03,9.292445549650e+03,8.040880891200e+03,6.981793880020e+03,6.955632861930e+03,7.150679588850e+03,6.560413470570e+03,7.504713517360e-03,2.025034045760e+04,1.466726188740e+23,7.235240692800e+06
7.631149276380e-07,7.504892769140e-02,4.016387757900e-01,2.651448635520e-01,1.305362319920e-01,6.640730897290e-02,3.213101437000e-02,1.604009994500e-02,7.784511958840e-03,3.510998109890e-03,1.237991588020e-03,3.325827389630e-04,1.238321404890e-04,4.291181789290e-05,1.482911068760e-05,4.195691701520e-06,9.245298539790e-07,1.000000000000e+04,3.962386073600e+03,5.180384675340e+03,5.924726220010e+03,6.373889972060e+03,6.776087685210e+03,6.959983147510e+03,6.765558117060e+03,6.029713915520e+03,3.608258900000e+03,9.299724057420e+03,8.045686517680e+03,6.986627837360e+03,6.959379685040e+03,7.153388164030e+03,6.561669970840e+03,7.504713517360e-03,2.026025521430e+04,1.467444311650e+23,7.273157967480e+06
7.745616615530e-07,7.603670660310e-02,3.955413846470e-01,2.661149278140e-01,1.321620675930e-01,6.757521454290e-02,3.280523120040e-02,1.640658988650e-02,7.968616433680e-03,3.593361027110e-03,1.265386025180e-03,3.396910725130e-04,1.265375319570e-04,4.387295557320e-05,1.517148625780e-05,4.294645811560e-06,9.465341010900e-07,1.000000000000e+04,4.034462296540e+03,5.224524362060e+03,5.957297899270e+03,6.398929978400e+03,6.792750039070e+03,6.969369688220e+03,6.767225807460e+03,6.026197388430e+03,3.603969217600e+03,9.306887794030e+03,8.050388576900e+03,6.991400229270e+03,6.963151758640e+03,7.156140785350e+03,6.562990780000e+03,7.504713517360e-03,2.027065699950e+04,1.468197709880e+23,7.311777941750e+06
7.861800964760e-07,7.707248373860e-02,3.894280691050e-01,2.670104638420e-01,1.337850144280e-01,6.875809808470e-02,3.349312304980e-02,1.678194055430e-02,8.157480192510e-03,3.677857722000e-03,1.293452909500e-03,3.469662268830e-04,1.293063001400e-04,4.485668387700e-05,1.552205002150e-05,4.396023832830e-06,9.690883201130e-07,1.000000000000e+04,4.108641334870e+03,5.270030405730e+03,5.990798321800e+03,6.424649133480e+03,6.809885886130e+03,6.978984421440e+03,6.768979745190e+03,6.022654635470e+03,3.599680999770e+03,9.313937173200e+03,8.054987765990e+03,6.996111534900e+03,6.966947986850e+03,7.158937721800e+03,6.564376208160e+03,7.504713517360e-03,2.028157570690e+04,1.468988548640e+23,7.351125894020e+06
7.979728079230e-07,7.815915144800e-02,3.833006237950e-01,2.678283512790e-01,1.354034099190e-01,6.995560145810e-02,3.419480081540e-02,1.716631801010e-02,8.351211619560e-03,3.764537810080e-03,1.322206373660e-03,3.544113679270e-04,1.321396378750e-04,4.586342846120e-05,1.588095988840e-05,4.499874451760e-06,9.922040532280e-07,1.000000000000e+04,4.184989812160e+03,5.316955021470e+03,6.025262803350e+03,6.451072143480e+03,6.827510683960e+03,6.988835759960e+03,6.770822141430e+03,6.019086096550e+03,3.595393542720e+03,9.320872550050e+03,8.059484742080e+03,7.000762152080e+03,6.970767288800e+03,7.161779196590e+03,6.565826593410e+03,7.504713517360e-03,2.029304353140e+04,1.469819159780e+23,7.391228606330e+06
