t,X_O,X_O2_1,X_O2_2,X_O2_3,X_O2_4,X_O2_5,X_O2_6,X_O2_7,X_O2_8,X_O2_9,X_O2_10,X_O2_11,X_O2_12,X_O2_13,X_O2_14,X_O2_15,Th,Tg_1,Tg_2,Tg_3,Tg_4,Tg_5,Tg_6,Tg_7,Tg_8,Tg_9,Tg_10,Tg_11,Tg_12,Tg_13,Tg_14,Tg_15,rho,p,n,E
7.222358107840e-09,5.001033132410e-02,5.269506911040e-01,2.950049763730e-01,9.268683117820e-02,2.647565163310e-02,6.672851062080e-03,1.664191125970e-03,4.032970825550e-04,9.858535265360e-05,2.617399704650e-05,5.063812544690e-06,1.051556456520e-06,2.343211691340e-07,5.620055146210e-08,1.175850139260e-08,2.118217850510e-09,1.000000000000e+04,4.003001539680e+03,4.003372301950e+03,4.004676907860e+03,4.007019926890e+03,4.012924710360e+03,4.025964667620e+03,4.053086972920e+03,4.104312348220e+03,4.134464118320e+03,4.462170819850e+03,4.793382363310e+03,5.006436945940e+03,5.228779796850e+03,5.480768495310e+03,5.133307366810e+03,9.380891896690e-04,2.500013245360e+03,1.810752222580e+22,6.230317618870e+06
7.330703479460e-09,5.001048704310e-02,5.269436290530e-01,2.950061590450e-01,9.268936088300e-02,2.647730933660e-02,6.673659356490e-03,1.664580440380e-03,4.034825487800e-04,9.867378786090e-05,2.621652768850e-05,5.078404767030e-06,1.056766038950e-06,2.360411497000e-07,5.673132193790e-08,1.189045186090e-08,2.144331058450e-09,1.000000000000e+04,4.003046571990e+03,4.003422877830e+03,4.004746999410e+03,4.007124997010e+03,4.013117676660e+03,4.026350475340e+03,4.053868160870e+03,4.105816672040e+03,4.136296250790e+03,4.468325749360e+03,4.802710035400e+03,5.015804033290e+03,5.237387121230e+03,5.488173366250e+03,5.137178284810e+03,9.380891896690e-04,2.500013445000e+03,1.810752367180e+22,6.230354558580e+06
7.440674031650e-09,5.001064512000e-02,5.269364611970e-01,2.950073593710e-01,9.269192848180e-02,2.647899189180e-02,6.674479776850e-03,1.664975597570e-03,4.036707990300e-04,9.876355031230e-05,2.625969483060e-05,5.093214913500e-06,1.062053467210e-06,2.377868417210e-07,5.727003598080e-08,1.202438022210e-08,2.170836444730e-09,1.000000000000e+04,4.003092279940e+03,4.003474211950e+03,4.004818140260e+03,4.007231636010e+03,4.013313509740e+03,4.026741959540e+03,4.054660616600e+03,4.107341803590e+03,4.138150735750e+03,4.474552250030e+03,4.812117048440e+03,5.025204974500e+03,5.245986568810e+03,5.495543241730e+03,5.141021420290e+03,9.380891896690e-04,2.500013647660e+03,1.810752513970e+22,6.230392052160e+06
7.552294142130e-09,5.001080559100e-02,5.269291859520e-01,2.950085776110e-01,9.269453454160e-02,2.648069967100e-02,6.675312505100e-03,1.665376685280e-03,4.038618751280e-04,9.885465993780e-05,2.630350797640e-05,5.108246224120e-06,1.067419900050e-06,2.395586282170e-07,5.781681220350e-08,1.216031610320e-08,2.197739906320e-09,1.000000000000e+04,4.003138673670e+03,4.003526315660e+03,4.004890346100e+03,4.007339867180e+03,4.013512251760e+03,4.027139202070e+03,4.055464495940e+03,4.108888005010e+03,4.140027772810e+03,4.480850878910e+03,4.821603364080e+03,5.034638855520e+03,5.254577009760e+03,5.502877160570e+03,5.144836341170e+03,9.380891896690e-04,2.500013853400e+03,1.810752662990e+22,6.230430107920e+06
7.665588554260e-09,5.001096849260e-02,5.269218017130e-01,2.950098140320e-01,9.269717963770e-02,2.648243305230e-02,6.676157725900e-03,1.665783792550e-03,4.040558195230e-04,9.894713696750e-05,2.634797677070e-05,5.123501986630e-06,1.072866513290e-06,2.413568978730e-07,5.837177098120e-08,1.229828957460e-08,2.225047429040e-09,1.000000000000e+04,4.003185763470e+03,4.003579200510e+03,4.004963632830e+03,4.007449714200e+03,4.013713945500e+03,4.027542285920e+03,4.056279956660e+03,4.110455541010e+03,4.141927561260e+03,4.487222190240e+03,4.831168929740e+03,5.044104787200e+03,5.263157468100e+03,5.510174518530e+03,5.148622968550e+03,9.380891896690e-04,2.500014062250e+03,1.810752814260e+22,6.230468734280e+06
7.780582382570e-09,5.001113386200e-02,5.269143068490e-01,2.950110689030e-01,9.269986435400e-02,2.648419241920e-02,6.677015626690e-03,1.666197009780e-03,4.042526753070e-04,9.904100193530e-05,2.639311100180e-05,5.138985537200e-06,1.078394500130e-06,2.431820451230e-07,5.893503447840e-08,1.243833115650e-08,2.252765088950e-09,1.000000000000e+04,4.003233559780e+03,4.003632878190e+03,4.005038016590e+03,4.007561201070e+03,4.013918634370e+03,4.027951295230e+03,4.057107158530e+03,4.112044678870e+03,4.143850300020e+03,4.493666735130e+03,4.840813676870e+03,5.053601888940e+03,5.271727050400e+03,5.517434890270e+03,5.152381385220e+03,9.380891896690e-04,2.500014274260e+03,1.810752967820e+22,6.230507939790e+06
7.897301118310e-09,5.001130173700e-02,5.269066997030e-01,2.950123424990e-01,9.270258928300e-02,2.648597816100e-02,6.677886397730e-03,1.666616428730e-03,4.044524862160e-04,9.913627568380e-05,2.643892060320e-05,5.154700261130e-06,1.084005071400e-06,2.450344702310e-07,5.950672667460e-08,1.258047182530e-08,2.280899053690e-09,1.000000000000e+04,4.003282073200e+03,4.003687360580e+03,4.005113513790e+03,4.007674352160e+03,4.014126362370e+03,4.028366315280e+03,4.057946263280e+03,4.113655688420e+03,4.145796187560e+03,4.500185061760e+03,4.850537528120e+03,5.063129357420e+03,5.280285192070e+03,5.524658548990e+03,5.156112320110e+03,9.380891896690e-04,2.500014489490e+03,1.810753123710e+22,6.230547733130e+06
8.015770635090e-09,5.001147215590e-02,5.268989785960e-01,2.950136350980e-01,9.270535502630e-02,2.648779067290e-02,6.678770232120e-03,1.667042142510e-03,4.046552966470e-04,9.923297936920e-05,2.648541565610e-05,5.170649593550e-06,1.089699455780e-06,2.469145793800e-07,6.008697339150e-08,1.272474302110e-08,2.309455583870e-09,1.000000000000e+04,4.003331314510e+03,4.003742659750e+03,4.005190141050e+03,4.007789192180e+03,4.014337174170e+03,4.028787432530e+03,4.058797434680e+03,4.115288842050e+03,4.147765421740e+03,4.506777713540e+03,4.860340368340e+03,5.072686204640e+03,5.288830716230e+03,5.531844478440e+03,5.159815294870e+03,9.380891896690e-04,2.500014707980e+03,1.810753281960e+22,6.230588123110e+06
8.136017194610e-09,5.001164515760e-02,5.268911418240e-01,2.950149469800e-01,9.270816219410e-02,2.648963035600e-02,6.679667325860e-03,1.667474245670e-03,4.048611516640e-04,9.933113446550e-05,2.653260639140e-05,5.186837020150e-06,1.095478900070e-06,2.488227847570e-07,6.067590231960e-08,1.287117665380e-08,2.338441034490e-09,1.000000000000e+04,4.003381294620e+03,4.003798787920e+03,4.005267915250e+03,4.007905746220e+03,4.014551115050e+03,4.029214734630e+03,4.059660838530e+03,4.116944414730e+03,4.149758199810e+03,4.513445230220e+03,4.870222069010e+03,5.082271483770e+03,5.297362644420e+03,5.538992085250e+03,5.163490220730e+03,9.380891896690e-04,2.500014929780e+03,1.810753442600e+22,6.230629118680e+06
8.258067452530e-09,5.001182078160e-02,5.268831876550e-01,2.950162784340e-01,9.271101140610e-02,2.649149761730e-02,6.680577877890e-03,1.667912834140e-03,4.050700970090e-04,9.943076276970e-05,2.658050319190e-05,5.203266077900e-06,1.101344669480e-06,2.507595046380e-07,6.127364304610e-08,1.301980511070e-08,2.367861856340e-09,1.000000000000e+04,4.003432024620e+03,4.003855757520e+03,4.005346853510e+03,4.008024039730e+03,4.014768230960e+03,4.029648310450e+03,4.060536642660e+03,4.118622683970e+03,4.151774718280e+03,4.520188147210e+03,4.880182480580e+03,5.091884222360e+03,5.305879956880e+03,5.546100692770e+03,5.167136927100e+03,9.380891896690e-04,2.500015154940e+03,1.810753605690e+22,6.230670728900e+06
8.381948464320e-09,5.001199906820e-02,5.268751143330e-01,2.950176297480e-01,9.271390329100e-02,2.649339287000e-02,6.681502090160e-03,1.668358005330e-03,4.052821791120e-04,9.953188640660e-05,2.662911659460e-05,5.219940355770e-06,1.107298047870e-06,2.527251634780e-07,6.188032708270e-08,1.317066126340e-08,2.397724597500e-09,1.000000000000e+04,4.003483515770e+03,4.003913581150e+03,4.005426973220e+03,4.008144098530e+03,4.014988568510e+03,4.030088250050e+03,4.061425016980e+03,4.120323929870e+03,4.153815172950e+03,4.527006996260e+03,4.890221448470e+03,5.101523564710e+03,5.314382082850e+03,5.553170541740e+03,5.170756070030e+03,9.380891896690e-04,2.500015383520e+03,1.810753771240e+22,6.230712963000e+06
8.507687691280e-09,5.001218005810e-02,5.268669200770e-01,2.950190012170e-01,9.271683848690e-02,2.649531653340e-02,6.682440167620e-03,1.668809858100e-03,4.054974451030e-04,9.963452783340e-05,2.667845729310e-05,5.236863495540e-06,1.113340338020e-06,2.547201920040e-07,6.249608789370e-08,1.332377847500e-08,2.428035904760e-09,1.000000000000e+04,4.003535779480e+03,4.003972271620e+03,4.005508292030e+03,4.008265948840e+03,4.015212174970e+03,4.030534644730e+03,4.062326133500e+03,4.122048435060e+03,4.155879758680e+03,4.533902303890e+03,4.900338790190e+03,5.111188574410e+03,5.322868219210e+03,5.560201399340e+03,5.174347869750e+03,9.380891896690e-04,2.500015615560e+03,1.810753939310e+22,6.230755830320e+06
8.635313006650e-09,5.001236379280e-02,5.268586030760e-01,2.950203931410e-01,9.271981764140e-02,2.649726903310e-02,6.683392318310e-03,1.669268492780e-03,4.057159428200e-04,9.973870984540e-05,2.672853613940e-05,5.254039192490e-06,1.119472861930e-06,2.567450273000e-07,6.312106092480e-08,1.347919060760e-08,2.458802525170e-09,1.000000000000e+04,4.003588827360e+03,4.004031841900e+03,4.005590827850e+03,4.008389617240e+03,4.015439098290e+03,4.030987587050e+03,4.063240166300e+03,4.123796484740e+03,4.157968669300e+03,4.540874590930e+03,4.910534291440e+03,5.120878203180e+03,5.331337222900e+03,5.567192339760e+03,5.177911911960e+03,9.380891896690e-04,2.500015851120e+03,1.810754109930e+22,6.230799340340e+06
8.764852701750e-09,5.001255031430e-02,5.268501614950e-01,2.950218058220e-01,9.272284141190e-02,2.649925080120e-02,6.684358753390e-03,1.669734011230e-03,4.059377208230e-04,9.984445558030e-05,2.677936414690e-05,5.271471196220e-06,1.125696961070e-06,2.588001129040e-07,6.375538363240e-08,1.363693202950e-08,2.490031307490e-09,1.000000000000e+04,4.003642671160e+03,4.004092305180e+03,4.005674598830e+03,4.008515130720e+03,4.015669387120e+03,4.031447170820e+03,4.064167291630e+03,4.125568366660e+03,4.160082097600e+03,4.547924373180e+03,4.920807721820e+03,5.130591430520e+03,5.339788092280e+03,5.574142727280e+03,5.181448040730e+03,9.380891896690e-04,2.500016090250e+03,1.810754283130e+22,6.230843502710e+06
8.896335492280e-09,5.001273966530e-02,5.268415934700e-01,2.950232395680e-01,9.272591046530e-02,2.650126227600e-02,6.685339687200e-03,1.670206516850e-03,4.061628283990e-04,9.995178852400e-05,2.683095249230e-05,5.289163311400e-06,1.132013996660e-06,2.608858989020e-07,6.439919551280e-08,1.379703762270e-08,2.521729203810e-09,1.000000000000e+04,4.003697322850e+03,4.004153674840e+03,4.005759623420e+03,4.008642516650e+03,4.015903090780e+03,4.031913491130e+03,4.065107687850e+03,4.127364371090e+03,4.162220235220e+03,4.555052161200e+03,4.931158837010e+03,5.140327282530e+03,5.348220022630e+03,5.581052316810e+03,5.184956443890e+03,9.380891896690e-04,2.500016333010e+03,1.810754458960e+22,6.230888327200e+06
9.029790524660e-09,5.001293188930e-02,5.268328971110e-01,2.950246946920e-01,9.272902547880e-02,2.650330390270e-02,6.686335337270e-03,1.670686114550e-03,4.063913155810e-04,1.000607325150e-04,2.688331251800e-05,5.307119398590e-06,1.138425349980e-06,2.630028420170e-07,6.505263813230e-08,1.395954279090e-08,2.553903271060e-09,1.000000000000e+04,4.003752794530e+03,4.004215964450e+03,4.005845920340e+03,4.008771802810e+03,4.016140259320e+03,4.032386644370e+03,4.066061535480e+03,4.129184790880e+03,4.164383272610e+03,4.562258460530e+03,4.941587386110e+03,5.150084895480e+03,5.356632617210e+03,5.587921673830e+03,5.188438029300e+03,9.380891896690e-04,2.500016579460e+03,1.810754637460e+22,6.230933823720e+06
9.165247382530e-09,5.001312703030e-02,5.268240704980e-01,2.950261715100e-01,9.273218713940e-02,2.650537613270e-02,6.687345924430e-03,1.671172910870e-03,4.066232331540e-04,1.001713117520e-04,2.693645573490e-05,5.325343375010e-06,1.144932422650e-06,2.651514057150e-07,6.571585515780e-08,1.412448346710e-08,2.586560672620e-09,1.000000000000e+04,4.003809098520e+03,4.004279187800e+03,4.005933508590e+03,4.008903017380e+03,4.016380943490e+03,4.032866728220e+03,4.067029017220e+03,4.131029921380e+03,4.166571398730e+03,4.569543768790e+03,4.952093066830e+03,5.159863143100e+03,5.365024648330e+03,5.594749712160e+03,5.191892223200e+03,9.380891896690e-04,2.500016829640e+03,1.810754818670e+22,6.230980002360e+06
9.302736093270e-09,5.001332513320e-02,5.268151116820e-01,2.950276703430e-01,9.273539614460e-02,2.650747942460e-02,6.688371672790e-03,1.671667013930e-03,4.068586326650e-04,1.002835507950e-04,2.699039382440e-05,5.343839215380e-06,1.151536636910e-06,2.673320602940e-07,6.638899238710e-08,1.429189612120e-08,2.619708679920e-09,1.000000000000e+04,4.003866247320e+03,4.004343358870e+03,4.006022407430e+03,4.009036188970e+03,4.016625194770e+03,4.033353841710e+03,4.068010317990e+03,4.132900060450e+03,4.168784801110e+03,4.576908577720e+03,4.962675564920e+03,5.169660969270e+03,5.373395163250e+03,5.601535893480e+03,5.195318938670e+03,9.380891896690e-04,2.500017083620e+03,1.810755002630e+22,6.231026873330e+06
9.442287134670e-09,5.001352624330e-02,5.268060186870e-01,2.950291915180e-01,9.273865320190e-02,2.650961424370e-02,6.689412809860e-03,1.672168533470e-03,4.070975664410e-04,1.003974745760e-04,2.704513864150e-05,5.362610952720e-06,1.158239435930e-06,2.695452829880e-07,6.707219778070e-08,1.446181776870e-08,2.653354674100e-09,1.000000000000e+04,4.003924253590e+03,4.004408491860e+03,4.006112636430e+03,4.009171346600e+03,4.016873065390e+03,4.033848085190e+03,4.069005624890e+03,4.134795508490e+03,4.171023665730e+03,4.584353372580e+03,4.973334549660e+03,5.179477348870e+03,5.381743343430e+03,5.608279932030e+03,5.198718302100e+03,9.380891896690e-04,2.500017341460e+03,1.810755189380e+22,6.231074447000e+06
9.583931441690e-09,5.001373040690e-02,5.267967895050e-01,2.950307353660e-01,9.274195902980e-02,2.651178106210e-02,6.690469566530e-03,1.672677580880e-03,4.073400875930e-04,1.005131084000e-04,2.710070221640e-05,5.381662679240e-06,1.165042284120e-06,2.717915580660e-07,6.776562149320e-08,1.463428597790e-08,2.687506147680e-09,1.000000000000e+04,4.003983130210e+03,4.004474601180e+03,4.006204215440e+03,4.009308519710e+03,4.017124608300e+03,4.034349560390e+03,4.070015127270e+03,4.136716568390e+03,4.173288176990e+03,4.591878632670e+03,4.984069686050e+03,5.189311385950e+03,5.390068812360e+03,5.614982378960e+03,5.202091158590e+03,9.380891896690e-04,2.500017603210e+03,1.810755378960e+22,6.231122733910e+06
9.727700413320e-09,5.001393767090e-02,5.267874221020e-01,2.950323022220e-01,9.274531435720e-02,2.651398035920e-02,6.691542177170e-03,1.673194269230e-03,4.075862500350e-04,1.006304779540e-04,2.715709675830e-05,5.400998547090e-06,1.171946667410e-06,2.740713769310e-07,6.846941590540e-08,1.480933887890e-08,2.722170706190e-09,1.000000000000e+04,4.004042890240e+03,4.004541701460e+03,4.006297164600e+03,4.009447738170e+03,4.017379877220e+03,4.034858370380e+03,4.071039016730e+03,4.138663545500e+03,4.175578517360e+03,4.599484828040e+03,4.994880585860e+03,5.199161930360e+03,5.398370432430e+03,5.621642341530e+03,5.205437102930e+03,9.380891896690e-04,2.500017868940e+03,1.810755571430e+22,6.231171744750e+06
9.873625919520e-09,5.001414808300e-02,5.267779144090e-01,2.950338924270e-01,9.274871992400e-02,2.651621262140e-02,6.692630879680e-03,1.673718713310e-03,4.078361084900e-04,1.007496093110e-04,2.721433465690e-05,5.420622769320e-06,1.178954093600e-06,2.763852382310e-07,6.918373565720e-08,1.498701517160e-08,2.757356069960e-09,1.000000000000e+04,4.004103546950e+03,4.004609807530e+03,4.006391504380e+03,4.009589032300e+03,4.017638926630e+03,4.035374619640e+03,4.072077487130e+03,4.140636747680e+03,4.177894867440e+03,4.607172421670e+03,5.005766847880e+03,5.209027896840e+03,5.406647306580e+03,5.628259383930e+03,5.208756122610e+03,9.380891896690e-04,2.500018138700e+03,1.810755766820e+22,6.231221490350e+06
1.002174030830e-08,5.001436169140e-02,5.267682643290e-01,2.950355063260e-01,9.275217648090e-02,2.651847834250e-02,6.693735915520e-03,1.674251029610e-03,4.080897185070e-04,1.008705289350e-04,2.727242848570e-05,5.440539620700e-06,1.186066092620e-06,2.787336479540e-07,6.990873768060e-08,1.516735413430e-08,2.793070075830e-09,1.000000000000e+04,4.004165113780e+03,4.004678934470e+03,4.006487255500e+03,4.009732432850e+03,4.017901811780e+03,4.035898414050e+03,4.073130734620e+03,4.142636485210e+03,4.180237405890e+03,4.614941869140e+03,5.016728058240e+03,5.218908262710e+03,5.414898751140e+03,5.634833445770e+03,5.212048507140e+03,9.380891896690e-04,2.500018412560e+03,1.810755965170e+22,6.231271981740e+06
1.017207641290e-08,5.001457854550e-02,5.267584697340e-01,2.950371442710e-01,9.275568479000e-02,2.652077802360e-02,6.694857529760e-03,1.674791336380e-03,4.083471364710e-04,1.009932636890e-04,2.733139100440e-05,5.460753438590e-06,1.193284216900e-06,2.811171195430e-07,7.064458123290e-08,1.535039563230e-08,2.829320678880e-09,1.000000000000e+04,4.004227604410e+03,4.004749097570e+03,4.006584439040e+03,4.009877971030e+03,4.018168588730e+03,4.036429860910e+03,4.074198957640e+03,4.144663070830e+03,4.182606309270e+03,4.622793618150e+03,5.027763786610e+03,5.228802041840e+03,5.423124219880e+03,5.641364707650e+03,5.215314738740e+03,9.380891896690e-04,2.500018690580e+03,1.810756166540e+22,6.231323230080e+06
1.032466755910e-08,5.001479869520e-02,5.267485284620e-01,2.950388066160e-01,9.275924562480e-02,2.652311217330e-02,6.695995971170e-03,1.675339753640e-03,4.086084196150e-04,1.011178408420e-04,2.739123516200e-05,5.481268623870e-06,1.200610041670e-06,2.835361739960e-07,7.139142793140e-08,1.553618012660e-08,2.866115954300e-09,1.000000000000e+04,4.004291032690e+03,4.004820312340e+03,4.006683076360e+03,4.010025678510e+03,4.018439314310e+03,4.036969068950e+03,4.075282356950e+03,4.146716819710e+03,4.185001751780e+03,4.630728106470e+03,5.038873558570e+03,5.238708084450e+03,5.431322720490e+03,5.647852556480e+03,5.218554648410e+03,9.380891896690e-04,2.500018972830e+03,1.810756370970e+22,6.231375246710e+06
1.047954757250e-08,5.001502219110e-02,5.267384383210e-01,2.950404937230e-01,9.276285977010e-02,2.652548130790e-02,6.697151492260e-03,1.675896403250e-03,4.088736260350e-04,1.012442880700e-04,2.745197409890e-05,5.502089641820e-06,1.208045165290e-06,2.859913399810e-07,7.214944178730e-08,1.572474868270e-08,2.903464099160e-09,1.000000000000e+04,4.004355412690e+03,4.004892594540e+03,4.006783189150e+03,4.010175587400e+03,4.018714046160e+03,4.037516148380e+03,4.076381135660e+03,4.148798049390e+03,4.187423905290e+03,4.638745763310e+03,5.050056882780e+03,5.248625277470e+03,5.439493398360e+03,5.654296622300e+03,5.221768263320e+03,9.380891896690e-04,2.500019259370e+03,1.810756578510e+22,6.231428043160e+06
1.063675078610e-08,5.001524908470e-02,5.267281970850e-01,2.950422059580e-01,9.276652802240e-02,2.652788595120e-02,6.698324349290e-03,1.676461408850e-03,4.091428147020e-04,1.013726334680e-04,2.751362115030e-05,5.523221023060e-06,1.215591209580e-06,2.884831539430e-07,7.291878924100e-08,1.591614297980e-08,2.941373434260e-09,1.000000000000e+04,4.004420758720e+03,4.004965960150e+03,4.006884799410e+03,4.010327730310e+03,4.018992842740e+03,4.038071210850e+03,4.077495499220e+03,4.150907079830e+03,4.189872939380e+03,4.646847010900e+03,5.061313279580e+03,5.258552735470e+03,5.447636041170e+03,5.660697597480e+03,5.224956424770e+03,9.380891896690e-04,2.500019550260e+03,1.810756789210e+22,6.231481631100e+06
1.079631204790e-08,5.001547942850e-02,5.267178024950e-01,2.950439436920e-01,9.277025119030e-02,2.653032663520e-02,6.699514802420e-03,1.677034896000e-03,4.094160454750e-04,1.015029055520e-04,2.757618984900e-05,5.544667364450e-06,1.223249820160e-06,2.910121602200e-07,7.369963919760e-08,1.611040531970e-08,2.979852406040e-09,1.000000000000e+04,4.004487085250e+03,4.005040425410e+03,4.006987929490e+03,4.010482140310e+03,4.019275763360e+03,4.038634369510e+03,4.078625655440e+03,4.153044233320e+03,4.192349020780e+03,4.655032259300e+03,5.072642206180e+03,5.268489294550e+03,5.455749706830e+03,5.667054955980e+03,5.228119029540e+03,9.380891896690e-04,2.500019845580e+03,1.810757003100e+22,6.231536022390e+06
1.095826672860e-08,5.001571327560e-02,5.267072522600e-01,2.950457073030e-01,9.277403009420e-02,2.653280389940e-02,6.700723115680e-03,1.677616992090e-03,4.096933791150e-04,1.016351332670e-04,2.763969392780e-05,5.566433330070e-06,1.231022666800e-06,2.935789111490e-07,7.449216306310e-08,1.630757863630e-08,3.018909588460e-09,1.000000000000e+04,4.004554407020e+03,4.005116006780e+03,4.007092602050e+03,4.010638850950e+03,4.019562868140e+03,4.039205739020e+03,4.079771814530e+03,4.155209834480e+03,4.194852313490e+03,4.663301908840e+03,5.084043099470e+03,5.278433804170e+03,5.463833513890e+03,5.673368267450e+03,5.231256043650e+03,9.380891896690e-04,2.500020145390e+03,1.810757220250e+22,6.231591229070e+06
1.112265072950e-08,5.001595068000e-02,5.266965440520e-01,2.950474971730e-01,9.277786556670e-02,2.653531829180e-02,6.701949557070e-03,1.678207826470e-03,4.099748772980e-04,1.017693459950e-04,2.770414732310e-05,5.588523652150e-06,1.238911443730e-06,2.961839671930e-07,7.529653478050e-08,1.650770650490e-08,3.058553684950e-09,1.000000000000e+04,4.004622738960e+03,4.005192720970e+03,4.007198840090e+03,4.010797896270e+03,4.019854218060e+03,4.039785435550e+03,4.080934189090e+03,4.157404210250e+03,4.197382978650e+03,4.671656349660e+03,5.095515373580e+03,5.288385111730e+03,5.471886599650e+03,5.679637128120e+03,5.234367449430e+03,9.380891896690e-04,2.500020449760e+03,1.810757440710e+22,6.231647263350e+06
1.128950049050e-08,5.001619169650e-02,5.266856755120e-01,2.950493136900e-01,9.278175845300e-02,2.653787036830e-02,6.703194398610e-03,1.678807530410e-03,4.102606026290e-04,1.019055735600e-04,2.776956417710e-05,5.610943132040e-06,1.246917870040e-06,2.988278970460e-07,7.611293086710e-08,1.671083315150e-08,3.098793530370e-09,1.000000000000e+04,4.004692096230e+03,4.005270584960e+03,4.007306666960e+03,4.010959310820e+03,4.020149874970e+03,4.040373576820e+03,4.082112994120e+03,4.159627689870e+03,4.199941174500e+03,4.680095962710e+03,5.107058439420e+03,5.298342189040e+03,5.479908446240e+03,5.685861683270e+03,5.237453637950e+03,9.380891896690e-04,2.500020758760e+03,1.810757664520e+22,6.231704137630e+06
1.145885299780e-08,5.001643638090e-02,5.266746442410e-01,2.950511572470e-01,9.278570961060e-02,2.654046069310e-02,6.704457916420e-03,1.679416237190e-03,4.105506186570e-04,1.020438462330e-04,2.783595884170e-05,5.633696641220e-06,1.255043690020e-06,3.015112777610e-07,7.694153045220e-08,1.691700346300e-08,3.139638093010e-09,1.000000000000e+04,4.004762494230e+03,4.005349615960e+03,4.007416106340e+03,4.011123129640e+03,4.020449901580e+03,4.040970282110e+03,4.083308447080e+03,4.161880604790e+03,4.202527056240e+03,4.688621119180e+03,5.118671701400e+03,5.308304112160e+03,5.487898827850e+03,5.692042542290e+03,5.240515345110e+03,9.380891896690e-04,2.500021072460e+03,1.810757891730e+22,6.231761864510e+06
1.163074579280e-08,5.001668478980e-02,5.266634478100e-01,2.950530282440e-01,9.278971990990e-02,2.654308983910e-02,6.705740390760e-03,1.680034082040e-03,4.108449898860e-04,1.021841947420e-04,2.790334588070e-05,5.656789122250e-06,1.263290673480e-06,3.042346948620e-07,7.778251531500e-08,1.712626299650e-08,3.181096476610e-09,1.000000000000e+04,4.004833948570e+03,4.005429831450e+03,4.007527182280e+03,4.011289388290e+03,4.020754361500e+03,4.041575672250e+03,4.084520767850e+03,4.164163288720e+03,4.205140775450e+03,4.697232175350e+03,5.130354485990e+03,5.318269599610e+03,5.495856606390e+03,5.698178835860e+03,5.243552186070e+03,9.380891896690e-04,2.500021390940e+03,1.810758122400e+22,6.231820456740e+06
1.180521697970e-08,5.001693698070e-02,5.266520837480e-01,2.950549270860e-01,9.279379023430e-02,2.654575838760e-02,6.707042106070e-03,1.680661202280e-03,4.111437817970e-04,1.023266502780e-04,2.797174007350e-05,5.680225589810e-06,1.271660616190e-06,3.069987424720e-07,7.863606992330e-08,1.733865798960e-08,3.223177922440e-09,1.000000000000e+04,4.004906475120e+03,4.005511249160e+03,4.007639919170e+03,4.011458122840e+03,4.021063319220e+03,4.042189869690e+03,4.085750178790e+03,4.166476077520e+03,4.207782480420e+03,4.705929477080e+03,5.142106113640e+03,5.328237479100e+03,5.503780948420e+03,5.704270180230e+03,5.246564137900e+03,9.380891896690e-04,2.500021714270e+03,1.810758356590e+22,6.231879927290e+06
1.198230523440e-08,5.001719301200e-02,5.266405495520e-01,2.950568541840e-01,9.279792148030e-02,2.654846692850e-02,6.708363351100e-03,1.681297737270e-03,4.114470608520e-04,1.024712445000e-04,2.804115641790e-05,5.704011131710e-06,1.280155340180e-06,3.098040234340e-07,7.950238147290e-08,1.755423537050e-08,3.265891811350e-09,1.000000000000e+04,4.004980089960e+03,4.005593887100e+03,4.007754341780e+03,4.011629369890e+03,4.021376840160e+03,4.042812998460e+03,4.086996904710e+03,4.168819309230e+03,4.210452315910e+03,4.714713359080e+03,5.153925892030e+03,5.338206640920e+03,5.511671195120e+03,5.710316459810e+03,5.249551372990e+03,9.380891896690e-04,2.500022042520e+03,1.810758594340e+22,6.231940289330e+06
1.216204981290e-08,5.001745294300e-02,5.266288426800e-01,2.950588099550e-01,9.280211455760e-02,2.655121606060e-02,6.709704418900e-03,1.681943828470e-03,4.117548945180e-04,1.026180095440e-04,2.811161013350e-05,5.728150909930e-06,1.288776694140e-06,3.126511494370e-07,8.038163992690e-08,1.777304276800e-08,3.309247665950e-09,1.000000000000e+04,4.005054809440e+03,4.005677763540e+03,4.007870475220e+03,4.011803166570e+03,4.021694990640e+03,4.043445184230e+03,4.088261172920e+03,4.171193324020e+03,4.213150423260e+03,4.723584147140e+03,5.165813152710e+03,5.348176265350e+03,5.519527435580e+03,5.716318733570e+03,5.252514936280e+03,9.380891896690e-04,2.500022375770e+03,1.810758835710e+22,6.232001556210e+06
1.234449056010e-08,5.001771683400e-02,5.266169605500e-01,2.950607948220e-01,9.280637038960e-02,2.655400639170e-02,6.711065606960e-03,1.682599619470e-03,4.120673512780e-04,1.027669780300e-04,2.818311666480e-05,5.752650161680e-06,1.297526553830e-06,3.155407411400e-07,8.127403805660e-08,1.799512852210e-08,3.353255152700e-09,1.000000000000e+04,4.005130650130e+03,4.005762897040e+03,4.007988345000e+03,4.011979550560e+03,4.022017837920e+03,4.044086554330e+03,4.089543213230e+03,4.173598464100e+03,4.215876939480e+03,4.732542148780e+03,5.177767123150e+03,5.358145031090e+03,5.527348511210e+03,5.722276083600e+03,5.255454393360e+03,9.380891896690e-04,2.500022714100e+03,1.810759080760e+22,6.232063741480e+06
