t,X_O,X_O2_1,X_O2_2,X_O2_3,X_O2_4,Th,Tg_1,Tg_2,Tg_3,Tg_4,rho,p,n,E
4.727596920650e-13,5.000000147190e-02,2.895461129240e-08,9.499999663770e-01,2.507593530860e-09,6.890100885010e-10,1.000000000000e+04,6.116371405030e+03,5.000061567610e+02,6.212882282730e+03,6.636137734710e+03,7.504713517360e-03,2.000000001510e+04,1.448594104300e+23,4.526096822140e+06
4.898510874460e-13,5.000000152510e-02,3.000118929100e-08,9.499999651620e-01,2.598249023200e-09,7.139194663730e-10,1.000000000000e+04,6.116419208860e+03,5.000063793420e+02,6.212882194720e+03,6.636137742000e+03,7.504713517360e-03,2.000000001560e+04,1.448594104340e+23,4.526096900260e+06
5.071988537580e-13,5.000000157910e-02,3.106346596860e-08,9.499999639280e-01,2.690264346440e-09,7.392024858140e-10,1.000000000000e+04,6.116464664080e+03,5.000066052610e+02,6.212882105400e+03,6.636137749410e+03,7.504713517360e-03,2.000000001620e+04,1.448594104380e+23,4.526096979540e+06
5.248068365640e-13,5.000000163400e-02,3.214167680570e-08,9.499999626760e-01,2.783659897990e-09,7.648647514740e-10,1.000000000000e+04,6.116507368310e+03,5.000068345690e+02,6.212882014730e+03,6.636137756920e+03,7.504713517360e-03,2.000000001680e+04,1.448594104420e+23,4.526097060020e+06
5.426789391130e-13,5.000000168960e-02,3.323606081510e-08,9.499999614050e-01,2.878456381240e-09,7.909119520760e-10,1.000000000000e+04,6.116547922640e+03,5.000070673170e+02,6.212881922700e+03,6.636137764550e+03,7.504713517360e-03,2.000000001730e+04,1.448594104460e+23,4.526097141710e+06
5.608191231990e-13,5.000000174610e-02,3.434686059450e-08,9.499999601150e-01,2.974674810120e-09,8.173498616710e-10,1.000000000000e+04,6.116586719700e+03,5.000073035560e+02,6.212881829300e+03,6.636137772300e+03,7.504713517360e-03,2.000000001790e+04,1.448594104510e+23,4.526097224620e+06
5.792314100470e-13,5.000000180340e-02,3.547432238080e-08,9.499999588060e-01,3.072336513750e-09,8.441843409260e-10,1.000000000000e+04,6.116623385490e+03,5.000075433380e+02,6.212881734490e+03,6.636137780160e+03,7.504713517360e-03,2.000000001850e+04,1.448594104550e+23,4.526097308770e+06
5.979198811980e-13,5.000000186160e-02,3.661869610450e-08,9.499999574770e-01,3.171463141210e-09,8.714213384140e-10,1.000000000000e+04,6.116658424050e+03,5.000077867180e+02,6.212881638260e+03,6.636137788130e+03,7.504713517360e-03,2.000000001910e+04,1.448594104590e+23,4.526097394180e+06
6.168886794160e-13,5.000000192070e-02,3.778023544490e-08,9.499999561280e-01,3.272076666310e-09,8.990668919420e-10,1.000000000000e+04,6.116692010510e+03,5.000080337470e+02,6.212881540590e+03,6.636137796230e+03,7.504713517360e-03,2.000000001970e+04,1.448594104630e+23,4.526097480880e+06
6.361420096070e-13,5.000000198060e-02,3.895919788660e-08,9.499999547590e-01,3.374199392450e-09,9.271271298830e-10,1.000000000000e+04,6.116723936200e+03,5.000082844820e+02,6.212881441450e+03,6.636137804450e+03,7.504713517360e-03,2.000000002030e+04,1.448594104680e+23,4.526097568880e+06
6.556841397510e-13,5.000000204140e-02,4.015584477640e-08,9.499999533690e-01,3.477853957590e-09,9.556082725360e-10,1.000000000000e+04,6.116754580760e+03,5.000085389790e+02,6.212881340830e+03,6.636137812790e+03,7.504713517360e-03,2.000000002090e+04,1.448594104720e+23,4.526097658190e+06
6.755194018480e-13,5.000000210320e-02,4.137044138150e-08,9.499999519590e-01,3.583063339270e-09,9.845166335060e-10,1.000000000000e+04,6.116784062190e+03,5.000087972920e+02,6.212881238690e+03,6.636137821260e+03,7.504713517360e-03,2.000000002160e+04,1.448594104770e+23,4.526097748850e+06
6.956521928750e-13,5.000000216590e-02,4.260325694780e-08,9.499999505270e-01,3.689850859680e-09,1.013858621100e-09,1.000000000000e+04,6.116812385640e+03,5.000090594800e+02,6.212881135030e+03,6.636137829850e+03,7.504713517360e-03,2.000000002220e+04,1.448594104820e+23,4.526097840870e+06
7.160869757680e-13,5.000000222950e-02,4.385456476030e-08,9.499999490740e-01,3.798240190820e-09,1.043640739770e-09,1.000000000000e+04,6.116839455130e+03,5.000093256010e+02,6.212881029810e+03,6.636137838580e+03,7.504713517360e-03,2.000000002290e+04,1.448594104860e+23,4.526097934260e+06
7.368282804050e-13,5.000000229410e-02,4.512464220290e-08,9.499999475990e-01,3.908255359810e-09,1.073869591500e-09,1.000000000000e+04,6.116866194870e+03,5.000095957130e+02,6.212880923010e+03,6.636137847430e+03,7.504713517360e-03,2.000000002350e+04,1.448594104910e+23,4.526098029060e+06
7.578807046110e-13,5.000000235960e-02,4.641377082050e-08,9.499999461020e-01,4.019920754150e-09,1.104551877330e-09,1.000000000000e+04,6.116892165320e+03,5.000098698780e+02,6.212880814600e+03,6.636137856420e+03,7.504713517360e-03,2.000000002420e+04,1.448594104960e+23,4.526098125280e+06
