t,X_O,X_O2_1,X_O2_2,X_O2_3,X_O2_4,Th,Tg_1,Tg_2,Tg_3,Tg_4,rho,p,n,E
3.910176158650e-13,5.000000055680e-02,4.309090060360e-02,9.064595436450e-01,3.729396991790e-04,7.661549570900e-05,1.000000000000e+04,4.000000476980e+03,4.000000241080e+03,4.000003266170e+03,4.000009319890e+03,9.380891896690e-04,2.500000000710e+03,1.810742629530e+22,6.228053258880e+06
4.068828801030e-13,5.000000057940e-02,4.309090077870e-02,9.064595434100e-01,3.729397220850e-04,7.661550982690e-05,1.000000000000e+04,4.000000496330e+03,4.000000250870e+03,4.000003398700e+03,4.000009698040e+03,9.380891896690e-04,2.500000000740e+03,1.810742629550e+22,6.228053264290e+06
4.229861233050e-13,5.000000060230e-02,4.309090095630e-02,9.064595431720e-01,3.729397453330e-04,7.661552415660e-05,1.000000000000e+04,4.000000515980e+03,4.000000260790e+03,4.000003533210e+03,4.000010081860e+03,9.380891896690e-04,2.500000000770e+03,1.810742629570e+22,6.228053269780e+06
4.393309151550e-13,5.000000062560e-02,4.309090113670e-02,9.064595429300e-01,3.729397689310e-04,7.661553870120e-05,1.000000000000e+04,4.000000535920e+03,4.000000270870e+03,4.000003669740e+03,4.000010471440e+03,9.380891896690e-04,2.500000000800e+03,1.810742629590e+22,6.228053275360e+06
4.559208788820e-13,5.000000064920e-02,4.309090131970e-02,9.064595426850e-01,3.729397928830e-04,7.661555346410e-05,1.000000000000e+04,4.000000556150e+03,4.000000281100e+03,4.000003808310e+03,4.000010866850e+03,9.380891896690e-04,2.500000000830e+03,1.810742629610e+22,6.228053281020e+06
4.727596920650e-13,5.000000067320e-02,4.309090150550e-02,9.064595424360e-01,3.729398171940e-04,7.661556844830e-05,1.000000000000e+04,4.000000576690e+03,4.000000291480e+03,4.000003948970e+03,4.000011268210e+03,9.380891896690e-04,2.500000000860e+03,1.810742629640e+22,6.228053286760e+06
4.898510874460e-13,5.000000069760e-02,4.309090169410e-02,9.064595421830e-01,3.729398418690e-04,7.661558365730e-05,1.000000000000e+04,4.000000597540e+03,4.000000302020e+03,4.000004091730e+03,4.000011675580e+03,9.380891896690e-04,2.500000000890e+03,1.810742629660e+22,6.228053292590e+06
5.071988537580e-13,5.000000072230e-02,4.309090188550e-02,9.064595419260e-01,3.729398669150e-04,7.661559909450e-05,1.000000000000e+04,4.000000618700e+03,4.000000312720e+03,4.000004236640e+03,4.000012089060e+03,9.380891896690e-04,2.500000000930e+03,1.810742629680e+22,6.228053298510e+06
5.248068365640e-13,5.000000074730e-02,4.309090207980e-02,9.064595416660e-01,3.729398923360e-04,7.661561476320e-05,1.000000000000e+04,4.000000640180e+03,4.000000323570e+03,4.000004383720e+03,4.000012508740e+03,9.380891896690e-04,2.500000000960e+03,1.810742629700e+22,6.228053304510e+06
5.426789391130e-13,5.000000077280e-02,4.309090227700e-02,9.064595414010e-01,3.729399181390e-04,7.661563066700e-05,1.000000000000e+04,4.000000661980e+03,4.000000334590e+03,4.000004533000e+03,4.000012934720e+03,9.380891896690e-04,2.500000000990e+03,1.810742629730e+22,6.228053310610e+06
5.608191231990e-13,5.000000079860e-02,4.309090247710e-02,9.064595411330e-01,3.729399443290e-04,7.661564680930e-05,1.000000000000e+04,4.000000684110e+03,4.000000345780e+03,4.000004684530e+03,4.000013367090e+03,9.380891896690e-04,2.500000001020e+03,1.810742629750e+22,6.228053316790e+06
5.792314100470e-13,5.000000082480e-02,4.309090268030e-02,9.064595408610e-01,3.729399709110e-04,7.661566319370e-05,1.000000000000e+04,4.000000706570e+03,4.000000357130e+03,4.000004838320e+03,4.000013805940e+03,9.380891896690e-04,2.500000001060e+03,1.810742629780e+22,6.228053323070e+06
