t,X_O,X_O2_1,X_O2_2,X_O2_3,X_O2_4,X_O2_5,X_O2_6,X_O2_7,X_O2_8,X_O2_9,X_O2_10,X_O2_11,X_O2_12,Th,Tg_1,Tg_2,Tg_3,Tg_4,Tg_5,Tg_6,Tg_7,Tg_8,Tg_9,Tg_10,Tg_11,Tg_12,rho,p,n,E
6.034420845160e-12,5.000001342040e-02,5.112798998460e-07,5.669550090650e-10,1.021986842880e-10,8.071130169290e-12,8.089331993830e-08,6.354824682090e-09,2.475971030460e-08,4.242736584270e-07,9.393751881190e-01,1.049509102670e-02,1.267801090040e-04,1.879085973680e-06,1.000000000000e+04,4.549566125560e+03,3.325898525080e+03,4.464051607510e+03,4.053369397630e+02,5.459894088140e+03,5.148072302860e+03,5.922478652140e+03,4.306282015420e+03,5.000625353720e+02,5.005177032390e+02,5.112471706560e+02,8.474315164510e+02,7.504713504400e-03,2.000000010310e+04,1.448594110680e+23,4.526100681730e+06
6.134937157840e-12,5.000001369730e-02,5.197964254650e-07,5.763989299170e-10,1.039014472630e-10,8.205569460020e-12,8.224078295080e-08,6.460679200230e-09,2.517213983950e-08,4.309558363300e-07,9.393751324070e-01,1.049511706430e-02,1.267883736860e-04,1.883143427250e-06,1.000000000000e+04,4.552941027640e+03,3.325887405280e+03,4.464015264020e+03,4.053278620500e+02,5.459947366190e+03,5.148072198110e+03,5.922477365020e+03,4.312070346630e+03,5.000635770270e+02,5.005263254240e+02,5.114337663800e+02,8.524530580050e+02,7.504713504400e-03,2.000000010600e+04,1.448594110880e+23,4.526101103840e+06
6.236961215200e-12,5.000001397820e-02,5.284407008510e-07,5.859845117150e-10,1.056297663630e-10,8.342025251020e-12,8.360845825120e-08,6.568121576900e-09,2.559075592360e-08,4.377382483130e-07,9.393750758590e-01,1.049514349250e-02,1.267967623400e-04,1.887261743340e-06,1.000000000000e+04,4.556604030170e+03,3.325875579440e+03,4.463976263480e+03,4.053191786500e+02,5.460003993570e+03,5.148072063990e+03,5.922475982550e+03,4.317773754200e+03,5.000646343060e+02,5.005350768980e+02,5.116231360030e+02,8.575277972060e+02,7.504713504400e-03,2.000000010880e+04,1.448594111090e+23,4.526101532370e+06
6.340515633430e-12,5.000001426340e-02,5.372146423180e-07,5.957138794770e-10,1.073840255330e-10,8.480527788840e-12,8.499664903600e-08,6.677175631550e-09,2.601565135930e-08,4.446223979320e-07,9.393750184630e-01,1.049517031720e-02,1.268052768230e-04,1.891441834890e-06,1.000000000000e+04,4.560269823120e+03,3.325864032690e+03,4.463938480310e+03,4.053111774150e+02,5.460059161770e+03,5.148071950830e+03,5.922474654610e+03,4.323377898340e+03,5.000657074440e+02,5.005439596000e+02,5.118153203820e+02,8.626560197380e+02,7.504713504400e-03,2.000000011180e+04,1.448594111300e+23,4.526101967350e+06
6.445623367930e-12,5.000001455290e-02,5.461201949000e-07,6.055891899970e-10,1.091646140810e-10,8.621107769190e-12,8.640566304510e-08,6.787865540110e-09,2.644692033890e-08,4.516098112930e-07,9.393749602050e-01,1.049519754420e-02,1.268139190250e-04,1.895684628580e-06,1.000000000000e+04,4.563514612620e+03,3.325854071330e+03,4.463907049170e+03,4.053041638740e+02,5.460106542410e+03,5.148071925600e+03,5.922473576790e+03,4.328883979690e+03,5.000667966800e+02,5.005529754980e+02,5.120103609640e+02,8.678380062480e+02,7.504713504400e-03,2.000000011470e+04,1.448594111520e+23,4.526102408750e+06
6.552307718450e-12,5.000001484670e-02,5.551593328030e-07,6.156126323960e-10,1.109719270380e-10,8.763796346690e-12,8.783581263360e-08,6.900215840860e-09,2.688465846640e-08,4.587020373950e-07,9.393749010740e-01,1.049522517960e-02,1.268226908610e-04,1.899991064950e-06,1.000000000000e+04,4.565805448620e+03,3.325847312470e+03,4.463888325410e+03,4.052985183610e+02,5.460138310170e+03,5.148072071220e+03,5.922472990580e+03,4.334296106990e+03,5.000679022530e+02,5.005621265860e+02,5.122082997960e+02,8.730740319160e+02,7.504713504400e-03,2.000000011770e+04,1.448594111740e+23,4.526102856540e+06
6.660592334230e-12,5.000001514490e-02,5.643340598590e-07,6.257864286900e-10,1.128063656240e-10,8.908625145920e-12,8.928741484480e-08,7.014251440770e-09,2.732896278200e-08,4.659006484750e-07,9.393748410560e-01,1.049525322950e-02,1.268315942760e-04,1.904362098670e-06,1.000000000000e+04,4.566265189070e+03,3.325846543030e+03,4.463893261950e+03,4.052946799400e+02,5.460140933520e+03,5.148072530270e+03,5.922473314770e+03,4.339589380080e+03,5.000690244100e+02,5.005714148930e+02,5.124091795310e+02,8.783643659160e+02,7.504713504400e-03,2.000000012080e+04,1.448594111960e+23,4.526103310560e+06
6.770501219240e-12,5.000001544760e-02,5.736464099640e-07,6.361128342310e-10,1.146683371010e-10,9.055626265820e-12,9.076079147830e-08,7.129997620450e-09,2.777993178120e-08,4.732072403550e-07,9.393747801380e-01,1.049528170020e-02,1.268406312420e-04,1.908798698740e-06,1.000000000000e+04,4.565139111690e+03,3.325850852810e+03,4.463918280740e+03,4.052931524520e+02,5.460118874650e+03,5.148073256450e+03,5.922474409880e+03,4.344776853990e+03,5.000701633990e+02,5.005808424740e+02,5.126130434360e+02,8.837092718760e+02,7.504713504400e-03,2.000000012390e+04,1.448594112180e+23,4.526103770950e+06
6.882058737530e-12,5.000001575480e-02,5.830984475300e-07,6.465941382300e-10,1.165582549670e-10,9.204832287980e-12,9.225626916250e-08,7.247480040000e-09,2.823766543800e-08,4.806234327960e-07,9.393747183060e-01,1.049531059800e-02,1.268498037640e-04,1.913301848660e-06,1.000000000000e+04,4.563630678620e+03,3.325856197050e+03,4.463947483980e+03,4.052914337450e+02,5.460091843910e+03,5.148074043220e+03,5.922475663500e+03,4.349896506720e+03,5.000713194720e+02,5.005904114180e+02,5.128199354030e+02,8.891090075550e+02,7.504713504400e-03,2.000000012710e+04,1.448594112410e+23,4.526104238130e+06
6.995289618590e-12,5.000001606670e-02,5.926922679120e-07,6.572326641480e-10,1.184765385650e-10,9.356276278530e-12,9.377417942130e-08,7.366724743670e-09,2.870226522390e-08,4.881508698540e-07,9.393746555460e-01,1.049533992920e-02,1.268591138740e-04,1.917872546720e-06,1.000000000000e+04,4.561390408660e+03,3.325863507280e+03,4.463984529810e+03,4.052899364410e+02,5.460055377130e+03,5.148074938550e+03,5.922477211780e+03,4.354951164910e+03,5.000724928860e+02,5.006001238430e+02,5.130298999570e+02,8.945638241770e+02,7.504713504400e-03,2.000000013030e+04,1.448594112640e+23,4.526104712100e+06
7.110218962870e-12,5.000001638320e-02,6.024299979290e-07,6.680307704080e-10,1.204236139900e-10,9.509991804330e-12,9.531485875650e-08,7.487758167390e-09,2.917383413500e-08,4.957912202520e-07,9.393745918450e-01,1.049536970030e-02,1.268685636380e-04,1.922511806160e-06,1.000000000000e+04,4.558860983000e+03,3.325871275780e+03,4.464023491670e+03,4.052897199100e+02,5.460016824490e+03,5.148075865500e+03,5.922478825850e+03,4.359945418910e+03,5.000736839020e+02,5.006099819000e+02,5.132429822630e+02,9.000739668920e+02,7.504713504400e-03,2.000000013350e+04,1.448594112880e+23,4.526105193100e+06
7.226872247320e-12,5.000001670440e-02,6.123137963110e-07,6.789908508570e-10,1.223999139340e-10,9.666012937730e-12,9.687864872060e-08,7.610607144040e-09,2.965247671380e-08,5.035461777440e-07,9.393745271890e-01,1.049539991810e-02,1.268781551490e-04,1.927220655430e-06,1.000000000000e+04,4.556676991830e+03,3.325877434710e+03,4.464056242170e+03,4.052909597590e+02,5.459986237410e+03,5.148076718450e+03,5.922480193590e+03,4.364877872490e+03,5.000748927820e+02,5.006199877720e+02,5.134592281350e+02,9.056396744050e+02,7.504713504400e-03,2.000000013680e+04,1.448594113120e+23,4.526105681390e+06
7.345275331030e-12,5.000001703050e-02,6.223458541540e-07,6.901153351690e-10,1.244058772590e-10,9.824374258370e-12,9.846589598550e-08,7.735298908340e-09,3.013829906910e-08,5.114174614920e-07,9.393744615630e-01,1.049543058910e-02,1.268878905330e-04,1.932000138410e-06,1.000000000000e+04,4.555775037170e+03,3.325878752920e+03,4.464070078670e+03,4.052938568740e+02,5.459979384240e+03,5.148077332520e+03,5.922480823820e+03,4.369772083430e+03,5.000761197950e+02,5.006301436740e+02,5.136786840480e+02,9.112611784840e+02,7.504713504400e-03,2.000000014010e+04,1.448594113360e+23,4.526106177390e+06
7.465454460990e-12,5.000001736150e-02,6.325283954420e-07,7.014066895510e-10,1.264419497760e-10,9.985110868260e-12,1.000769524280e-07,7.861861104300e-09,3.063140890340e-08,5.194068164490e-07,9.393743949520e-01,1.049546172010e-02,1.268977719490e-04,1.936851314630e-06,1.000000000000e+04,4.555901642560e+03,3.325876425290e+03,4.464069706000e+03,4.052986400800e+02,5.459990330660e+03,5.148077768600e+03,5.922480904190e+03,4.374608189810e+03,5.000773652120e+02,5.006404518550e+02,5.139013971420e+02,9.169387044400e+02,7.504713504400e-03,2.000000014350e+04,1.448594113600e+23,4.526106681130e+06
7.587436277910e-12,5.000001769740e-02,6.428636775260e-07,7.128674172180e-10,1.285085840610e-10,1.014825839650e-11,1.017121752030e-07,7.990321790810e-09,3.113191553520e-08,5.275160137440e-07,9.393743273420e-01,1.049549331810e-02,1.269078015880e-04,1.941775259500e-06,1.000000000000e+04,4.557187069120e+03,3.325870373460e+03,4.464054823750e+03,4.053055690190e+02,5.460019340580e+03,5.148078022510e+03,5.922480429790e+03,4.379371297230e+03,5.000786293110e+02,5.006509145980e+02,5.141274152360e+02,9.226724704720e+02,7.504713504400e-03,2.000000014700e+04,1.448594113850e+23,4.526107192790e+06
7.711247822080e-12,5.000001803840e-02,6.533539916200e-07,7.245000589500e-10,1.306062395490e-10,1.031385300710e-11,1.033719268240e-07,8.120709447740e-09,3.163992992330e-08,5.357468510760e-07,9.393742587180e-01,1.049552539010e-02,1.269179816730e-04,1.946773064600e-06,1.000000000000e+04,4.560226197330e+03,3.325858946990e+03,4.464018951140e+03,4.053136526190e+02,5.460074341050e+03,5.148078009760e+03,5.922479157310e+03,4.384054528900e+03,5.000799123710e+02,5.006615342180e+02,5.143567868340e+02,9.284626874680e+02,7.504713504400e-03,2.000000015050e+04,1.448594114110e+23,4.526107712680e+06
7.836916539410e-12,5.000001838450e-02,6.640016632700e-07,7.363071934740e-10,1.327353818920e-10,1.048193139870e-11,1.050565752370e-07,8.253052980800e-09,3.215556468690e-08,5.441011531050e-07,9.393741890640e-01,1.049555794320e-02,1.269283144600e-04,1.951845837860e-06,1.000000000000e+04,4.563689267600e+03,3.325846458130e+03,4.463979046580e+03,4.053222319490e+02,5.460134384420e+03,5.148077951230e+03,5.922477737940e+03,4.388674026640e+03,5.000812146770e+02,5.006723130680e+02,5.145895611380e+02,9.343095596210e+02,7.504713504400e-03,2.000000015400e+04,1.448594114360e+23,4.526108240520e+06
7.964470287500e-12,5.000001873580e-02,6.748090529500e-07,7.482914383730e-10,1.348964844600e-10,1.065253082840e-11,1.067664939140e-07,8.387381730820e-09,3.267893413880e-08,5.525807718680e-07,9.393741183660e-01,1.049559098460e-02,1.269388022400e-04,1.956994703820e-06,1.000000000000e+04,4.567331724360e+03,3.325834194160e+03,4.463940182740e+03,4.053321843830e+02,5.460193051610e+03,5.148077912530e+03,5.922476376050e+03,4.393213740110e+03,5.000825365160e+02,5.006832535330e+02,5.148257880510e+02,9.402132831340e+02,7.504713504400e-03,2.000000015760e+04,1.448594114630e+23,4.526108776350e+06
8.093937341810e-12,5.000001909240e-02,6.857785565090e-07,7.604554503640e-10,1.370900271870e-10,1.082568910570e-11,1.085020619220e-07,8.523725477630e-09,3.321015430340e-08,5.611875871830e-07,9.393740466080e-01,1.049562452150e-02,1.269494473370e-04,1.962220803920e-06,1.000000000000e+04,4.570383692730e+03,3.325824868790e+03,4.463913036520e+03,4.053434755850e+02,5.460237088580e+03,5.148078032490e+03,5.922475485930e+03,4.397671374670e+03,5.000838781830e+02,5.006943580360e+02,5.150655181950e+02,9.461740468810e+02,7.504713504400e-03,2.000000016130e+04,1.448594114890e+23,4.526109320040e+06
8.225346401940e-12,5.000001945430e-02,6.969126056980e-07,7.728019258540e-10,1.393164965430e-10,1.100144459960e-11,1.102636640080e-07,8.662114446380e-09,3.374934294160e-08,5.699235070610e-07,9.393739737720e-01,1.049565856160e-02,1.269602521130e-04,1.967525296710e-06,1.000000000000e+04,4.572087340880e+03,3.325820793620e+03,4.463906697590e+03,4.053560523440e+02,5.460255320430e+03,5.148078429640e+03,5.922475414180e+03,4.402055626750e+03,5.000852399750e+02,5.007056290350e+02,5.153088029160e+02,9.521920322330e+02,7.504713504400e-03,2.000000016500e+04,1.448594115160e+23,4.526109871460e+06
8.358726597970e-12,5.000001982160e-02,7.082136687750e-07,7.853336018190e-10,1.415763868120e-10,1.117983626020e-11,1.120516906970e-07,8.802579316680e-09,3.429661958350e-08,5.787904681370e-07,9.393738998450e-01,1.049569311220e-02,1.269712189620e-04,1.972909358120e-06,1.000000000000e+04,4.571014020770e+03,3.325826863470e+03,4.463940419610e+03,4.053698402170e+02,5.460223883000e+03,5.148079354360e+03,5.922476905360e+03,4.406363693140e+03,5.000866221930e+02,5.007170690260e+02,5.155556942920e+02,9.582674123200e+02,7.504713504400e-03,2.000000016880e+04,1.448594115430e+23,4.526110430210e+06
8.494107496940e-12,5.000002019450e-02,7.196842510510e-07,7.980532563970e-10,1.438702001570e-10,1.136090362640e-11,1.138665383760e-07,8.945151229370e-09,3.485210555540e-08,5.877904361040e-07,9.393738248080e-01,1.049572818110e-02,1.269823503150e-04,1.978374181710e-06,1.000000000000e+04,4.569062870220e+03,3.325835801670e+03,4.463985569690e+03,4.053847178690e+02,5.460178496780e+03,5.148080434880e+03,5.922478838530e+03,4.410606075460e+03,5.000880251440e+02,5.007286805410e+02,5.158062451480e+02,9.644003527140e+02,7.504713504400e-03,2.000000017260e+04,1.448594115710e+23,4.526110997030e+06
8.631519109390e-12,5.000002057290e-02,7.313268953840e-07,8.109637092520e-10,1.461984456720e-10,1.154468682310e-11,1.157086093730e-07,9.089861791100e-09,3.541592399960e-08,5.969254061360e-07,9.393737486460e-01,1.049576377600e-02,1.269936486390e-04,1.983920978970e-06,1.000000000000e+04,4.566287831550e+03,3.325846757030e+03,4.464038789370e+03,4.053990215180e+02,5.460123524170e+03,5.148081628020e+03,5.922481071950e+03,4.414792148460e+03,5.000894491380e+02,5.007404661510e+02,5.160605090600e+02,9.705910105370e+02,7.504713504400e-03,2.000000017650e+04,1.448594115990e+23,4.526111572060e+06
8.770991896030e-12,5.000002095700e-02,7.431441828050e-07,8.240678224610e-10,1.485616405890e-10,1.173122658230e-11,1.175783120550e-07,9.236743083730e-09,3.598819990880e-08,6.061974033400e-07,9.393736713420e-01,1.049579990480e-02,1.270051164400e-04,1.989550979530e-06,1.000000000000e+04,4.563316847110e+03,3.325857008320e+03,4.464089365680e+03,4.054132030670e+02,5.460072408350e+03,5.148082794940e+03,5.922483181050e+03,4.418927563740e+03,5.000908944930e+02,5.007524284650e+02,5.163185403720e+02,9.768395347900e+02,7.504713504400e-03,2.000000018040e+04,1.448594116280e+23,4.526112155620e+06
8.912556774470e-12,5.000002134690e-02,7.551387331000e-07,8.373685011840e-10,1.509603105490e-10,1.192056425350e-11,1.194760609240e-07,9.385827671720e-09,3.656906015420e-08,6.156084832060e-07,9.393735928770e-01,1.049583657550e-02,1.270167562590e-04,1.995265431490e-06,1.000000000000e+04,4.561206151460e+03,3.325862616130e+03,4.464121797450e+03,4.054267979980e+02,5.460044444710e+03,5.148083734340e+03,5.922484560300e+03,4.423011102420e+03,5.000923615270e+02,5.007645701320e+02,5.165803941990e+02,9.831460662420e+02,7.504713504400e-03,2.000000018440e+04,1.448594116570e+23,4.526112748240e+06
9.056245126090e-12,5.000002174260e-02,7.673132053240e-07,8.508686940300e-10,1.533949885470e-10,1.211274180050e-11,1.214022766920e-07,9.537148606890e-09,3.715863350720e-08,6.251607320560e-07,9.393735132360e-01,1.049587379640e-02,1.270285706770e-04,2.001065601650e-06,1.000000000000e+04,4.561177794770e+03,3.325858819000e+03,4.464117346540e+03,4.054392590460e+02,5.460063023370e+03,5.148084203050e+03,5.922484474600e+03,4.427050282210e+03,5.000938505660e+02,5.007768938380e+02,5.168461264430e+02,9.895107368640e+02,7.504713504400e-03,2.000000018850e+04,1.448594116860e+23,4.526113350490e+06
9.202088802980e-12,5.000002214430e-02,7.796702984030e-07,8.645713937700e-10,1.558662153050e-10,1.230780181290e-11,1.233573863810e-07,9.690739436310e-09,3.775705066910e-08,6.348562675080e-07,9.393734324010e-01,1.049591157550e-02,1.270405623140e-04,2.006952775830e-06,1.000000000000e+04,4.561102453530e+03,3.325855627330e+03,4.464115439430e+03,4.054499473180e+02,5.460078485740e+03,5.148084712260e+03,5.922484497080e+03,4.431030195410e+03,5.000953619400e+02,5.007894023120e+02,5.171157938020e+02,9.959336704790e+02,7.504713504400e-03,2.000000019260e+04,1.448594117160e+23,4.526113961770e+06
9.350120135020e-12,5.000002255200e-02,7.922127517830e-07,8.784796382050e-10,1.583745402490e-10,1.250578752530e-11,1.253418234220e-07,9.846634211490e-09,3.836444430540e-08,6.446972389490e-07,9.393733503520e-01,1.049594992130e-02,1.270527338260e-04,2.012928259130e-06,1.000000000000e+04,4.561295601720e+03,3.325852969310e+03,4.464115812780e+03,4.054584996670e+02,5.460090855580e+03,5.148085258110e+03,5.922484635230e+03,4.434945506410e+03,5.000968959840e+02,5.008020983220e+02,5.173894537800e+02,1.002414981700e+03,7.504713504400e-03,2.000000019680e+04,1.448594117460e+23,4.526114582310e+06
9.500371937050e-12,5.000002296580e-02,8.049433459900e-07,8.925965106480e-10,1.609205208190e-10,1.270674281790e-11,1.273560277500e-07,1.000486749430e-08,3.898094907000e-08,6.546858280090e-07,9.393732670730e-01,1.049598884230e-02,1.270650879130e-04,2.018993376230e-06,1.000000000000e+04,4.561935457190e+03,3.325848976190e+03,4.464111099080e+03,4.054686935710e+02,5.460109647640e+03,5.148085745720e+03,5.922484582140e+03,4.438804133620e+03,5.000984530390e+02,5.008149846800e+02,5.176671646990e+02,1.008954776760e+03,7.504713504400e-03,2.000000020100e+04,1.448594117770e+23,4.526115212330e+06
9.652877516110e-12,5.000002338580e-02,8.178649032700e-07,9.069251406890e-10,1.635047229540e-10,1.291071223000e-11,1.294004458970e-07,1.016547436530e-08,3.960670163770e-08,6.648242490430e-07,9.393731825450e-01,1.049602834710e-02,1.270776273120e-04,2.025149471690e-06,1.000000000000e+04,4.562456892600e+03,3.325846175040e+03,4.464111253840e+03,4.054773100810e+02,5.460122357870e+03,5.148086304400e+03,5.922484733540e+03,4.442602151150e+03,5.001000334490e+02,5.008280642370e+02,5.179489857070e+02,1.015553152600e+03,7.504713504400e-03,2.000000020530e+04,1.448594118080e+23,4.526115851770e+06
9.807670678850e-12,5.000002381210e-02,8.309802881940e-07,9.214687048270e-10,1.661277209360e-10,1.311774096710e-11,1.314755310930e-07,1.032849043090e-08,4.024184073260e-08,6.751147496280e-07,9.393730967490e-01,1.049606844440e-02,1.270903548050e-04,2.031397910230e-06,1.000000000000e+04,4.562842761960e+03,3.325844550330e+03,4.464116217310e+03,4.054838070000e+02,5.460129086220e+03,5.148086933540e+03,5.922485085900e+03,4.446340723910e+03,5.001016375640e+02,5.008413398890e+02,5.182349767940e+02,1.022210197380e+03,7.504713504400e-03,2.000000020970e+04,1.448594118400e+23,4.526116500740e+06
9.964785739030e-12,5.000002424480e-02,8.442924083060e-07,9.362304272010e-10,1.687900976480e-10,1.332787491190e-11,1.335817433670e-07,1.049395183180e-08,4.088650715940e-08,6.855596110520e-07,9.393730096660e-01,1.049610914320e-02,1.271032732120e-04,2.037740077050e-06,1.000000000000e+04,4.563110596370e+03,3.325843591850e+03,4.464123977870e+03,4.054875453690e+02,5.460132464610e+03,5.148087607360e+03,5.922485553550e+03,4.450023020380e+03,5.001032657410e+02,5.008548145740e+02,5.185251987980e+02,1.028925990050e+03,7.504713504400e-03,2.000000021410e+04,1.448594118720e+23,4.526117159400e+06
1.012425752510e-11,5.000002468400e-02,8.578042147660e-07,9.512135803260e-10,1.714924447830e-10,1.354116063570e-11,1.357195496490e-07,1.066189525090e-08,4.154084383560e-08,6.961611488290e-07,9.393729212770e-01,1.049615045250e-02,1.271163853970e-04,2.044177378120e-06,1.000000000000e+04,4.563159279570e+03,3.325843507710e+03,4.464135354780e+03,4.054877788310e+02,5.460131523730e+03,5.148088336720e+03,5.922486165870e+03,4.453650244590e+03,5.001049183400e+02,5.008684912740e+02,5.188197134200e+02,1.035700600340e+03,7.504713504400e-03,2.000000021860e+04,1.448594119040e+23,4.526117827850e+06
1.028612138800e-11,5.000002512980e-02,8.715187030030e-07,9.664214857920e-10,1.742353628720e-10,1.375764540740e-11,1.378894238740e-07,1.083235792110e-08,4.220499582210e-08,7.069217132070e-07,9.393728315620e-01,1.049619238140e-02,1.271296942660e-04,2.050711240510e-06,1.000000000000e+04,4.563120713750e+03,3.325843758740e+03,4.464148227060e+03,4.054836420770e+02,5.460128918290e+03,5.148089094170e+03,5.922486839230e+03,4.457224017110e+03,5.001065957270e+02,5.008823730170e+02,5.191185832340e+02,1.042534088780e+03,7.504713504400e-03,2.000000022320e+04,1.448594119380e+23,4.526118506290e+06
1.045041320880e-11,5.000002558220e-02,8.854389133830e-07,9.818575150210e-10,1.770194615010e-10,1.397737720470e-11,1.400918470850e-07,1.100537763410e-08,4.287911035600e-08,7.178436896920e-07,9.393727405010e-01,1.049623493930e-02,1.271432027710e-04,2.057343112690e-06,1.000000000000e+04,4.563031825870e+03,3.325843975880e+03,4.464161141260e+03,4.054741382770e+02,5.460126524590e+03,5.148089861040e+03,5.922487513180e+03,4.460746439130e+03,5.001082982740e+02,5.008964628750e+02,5.194218716980e+02,1.049426506400e+03,7.504713504400e-03,2.000000022790e+04,1.448594119710e+23,4.526119194890e+06
1.061716940690e-11,5.000002604150e-02,8.995679318830e-07,9.975250900210e-10,1.798453594710e-10,1.420040472560e-11,1.423273075430e-07,1.118099274860e-08,4.356333688350e-08,7.289294995740e-07,9.393726480740e-01,1.049627813550e-02,1.271569139050e-04,2.064074464870e-06,1.000000000000e+04,4.562918682460e+03,3.325844195080e+03,4.464174243120e+03,4.054581254450e+02,5.460124126380e+03,5.148090639280e+03,5.922488195570e+03,4.464217721820e+03,5.001100263590e+02,5.009107639660e+02,5.197296431680e+02,1.056377894950e+03,7.504713504400e-03,2.000000023260e+04,1.448594120050e+23,4.526119893810e+06
1.078642694800e-11,5.000002650770e-02,9.139088907720e-07,1.013427684130e-09,1.827136848630e-10,1.442677739750e-11,1.445963008340e-07,1.135924219870e-08,4.425782709250e-08,7.401816004670e-07,9.393725542610e-01,1.049632197970e-02,1.271708307090e-04,2.070906789300e-06,1.000000000000e+04,4.562857196650e+03,3.325844085680e+03,4.464186232870e+03,4.054402140400e+02,5.460123357050e+03,5.148091412120e+03,5.922488834880e+03,4.467639164990e+03,5.001117803650e+02,5.009252794550e+02,5.200419629060e+02,1.063388286500e+03,7.504713504400e-03,2.000000023730e+04,1.448594120400e+23,4.526120603230e+06
1.095822335230e-11,5.000002698080e-02,9.284649693120e-07,1.029568822790e-09,1.856250752780e-10,1.465654538990e-11,1.468993299780e-07,1.154016550290e-08,4.496273494700e-08,7.516024868520e-07,9.393724590400e-01,1.049636648150e-02,1.271849562670e-04,2.077841600630e-06,1.000000000000e+04,4.562816156590e+03,3.325843844220e+03,4.464197888210e+03,4.054182757910e+02,5.460123229740e+03,5.148092189790e+03,5.922489462810e+03,4.471010975680e+03,5.001135606800e+02,5.009400125550e+02,5.203588970940e+02,1.070457703660e+03,7.504713504400e-03,2.000000024220e+04,1.448594120750e+23,4.526121323300e+06
1.113259670260e-11,5.000002746100e-02,9.432393944570e-07,1.045952084350e-09,1.885801779220e-10,1.488975962470e-11,1.492369055420e-07,1.172380277220e-08,4.567821672040e-08,7.631946906320e-07,9.393723623920e-01,1.049641165080e-02,1.271992937100e-04,2.084880436220e-06,1.000000000000e+04,4.562776359540e+03,3.325843484120e+03,4.464209264040e+03,4.053901349180e+02,5.460123695790e+03,5.148092973180e+03,5.922490080630e+03,4.474333363340e+03,5.001153676990e+02,5.009549665260e+02,5.206805128490e+02,1.077586138780e+03,7.504713504400e-03,2.000000024710e+04,1.448594121110e+23,4.526122054170e+06
1.130958565310e-11,5.000002794850e-02,9.582354415720e-07,1.062581100830e-09,1.915796497370e-10,1.512647178710e-11,1.516095457520e-07,1.191019471960e-08,4.640443103080e-08,7.749607816910e-07,9.393722642930e-01,1.049645749770e-02,1.272138462180e-04,2.092024856510e-06,1.000000000000e+04,4.562723180000e+03,3.325843056070e+03,4.464220562800e+03,4.053549817780e+02,5.460124507720e+03,5.148093765040e+03,5.922490696230e+03,4.477606963240e+03,5.001172018220e+02,5.009701446770e+02,5.210068782280e+02,1.084773593140e+03,7.504713504400e-03,2.000000025210e+04,1.448594121470e+23,4.526122796000e+06
1.148922943790e-11,5.000002844320e-02,9.734564351560e-07,1.079459558720e-09,1.946241575330e-10,1.536673433720e-11,1.540177766090e-07,1.209938266900e-08,4.714153887550e-08,7.869033684660e-07,9.393721647230e-01,1.049650403220e-02,1.272286170150e-04,2.099276445320e-06,1.000000000000e+04,4.562686764640e+03,3.325842609980e+03,4.464231986010e+03,4.053119223530e+02,5.460125372290e+03,5.148094568070e+03,5.922491320090e+03,4.480832498810e+03,5.001190634570e+02,5.009855503670e+02,5.213380622480e+02,1.092020081440e+03,7.504713504400e-03,2.000000025720e+04,1.448594121840e+23,4.526123548960e+06
1.167156787950e-11,5.000002894540e-02,9.889057495780e-07,1.096591199850e-09,1.977143781730e-10,1.561060052180e-11,1.564621320020e-07,1.229140856400e-08,4.788970366700e-08,7.990250985220e-07,9.393720636600e-01,1.049655126480e-02,1.272436093770e-04,2.106636810250e-06,1.000000000000e+04,4.562679589450e+03,3.325842203250e+03,4.464243764040e+03,4.052599708910e+02,5.460125976870e+03,5.148095385340e+03,5.922491962930e+03,4.484010951440e+03,5.001209530160e+02,5.010011870060e+02,5.216741348930e+02,1.099325609670e+03,7.504713504400e-03,2.000000026240e+04,1.448594122210e+23,4.526124313240e+06
1.185664139760e-11,5.000002945510e-02,1.004586809830e-06,1.113979822130e-09,2.008509987280e-10,1.585812438640e-11,1.589431538340e-07,1.248631497770e-08,4.864909126970e-08,8.113286591450e-07,9.393719610800e-01,1.049659920590e-02,1.272588266270e-04,2.114107583010e-06,1.000000000000e+04,4.562652085590e+03,3.325841691070e+03,4.464255325320e+03,4.051980419920e+02,5.460127129030e+03,5.148096209750e+03,5.922492597200e+03,4.487141342020e+03,5.001228709170e+02,5.010170580540e+02,5.220151671310e+02,1.106690053740e+03,7.504713504400e-03,2.000000026760e+04,1.448594122590e+23,4.526125088960e+06
1.204449101860e-11,5.000002997250e-02,1.020503092300e-06,1.131629280490e-09,2.040347165940e-10,1.610936078660e-11,1.614613921330e-07,1.268414512170e-08,4.941987003590e-08,8.238167779320e-07,9.393718569620e-01,1.049664786600e-02,1.272742721390e-04,2.121690419790e-06,1.000000000000e+04,4.562634625860e+03,3.325841193120e+03,4.464267147210e+03,4.051286920140e+02,5.460128172610e+03,5.148097047520e+03,5.922493245300e+03,4.490225784700e+03,5.001248175860e+02,5.010331670210e+02,5.223612309220e+02,1.114113454690e+03,7.504713504400e-03,2.000000027290e+04,1.448594122970e+23,4.526125876330e+06
