t,X_O,X_O2,Th,Tv,rho,p,n,E
5.085537656800e-11,5.000603533800e-02,9.499939646620e-01,1.000000000000e+04,5.044736313310e+02,7.504713517360e-03,2.000006190110e+04,1.448598586690e+23,6.931225665990e+06
5.162820721650e-11,5.000612706020e-02,9.499938729400e-01,1.000000000000e+04,5.045408137900e+02,7.504713517360e-03,2.000006284180e+04,1.448598654820e+23,6.931230374350e+06
5.241263032470e-11,5.000622015830e-02,9.499937798420e-01,1.000000000000e+04,5.046089799870e+02,7.504713517360e-03,2.000006379670e+04,1.448598723980e+23,6.931235152770e+06
5.320881977960e-11,5.000631465310e-02,9.499936853470e-01,1.000000000000e+04,5.046781439840e+02,7.504713517360e-03,2.000006476590e+04,1.448598794180e+23,6.931240002280e+06
5.401695207630e-11,5.000641056550e-02,9.499935894350e-01,1.000000000000e+04,5.047483200320e+02,7.504713517360e-03,2.000006574960e+04,1.448598865430e+23,6.931244923940e+06
5.483720635740e-11,5.000650791680e-02,9.499934920830e-01,1.000000000000e+04,5.048195225780e+02,7.504713517360e-03,2.000006674810e+04,1.448598937750e+23,6.931249918820e+06
5.566976445280e-11,5.000660672850e-02,9.499933932720e-01,1.000000000000e+04,5.048917662630e+02,7.504713517360e-03,2.000006776150e+04,1.448599011160e+23,6.931254987980e+06
5.651481091960e-11,5.000670702250e-02,9.499932929770e-01,1.000000000000e+04,5.049650659290e+02,7.504713517360e-03,2.000006879020e+04,1.448599085660e+23,6.931260132540e+06
5.737253308340e-11,5.000680882120e-02,9.499931911790e-01,1.000000000000e+04,5.050394366160e+02,7.504713517360e-03,2.000006983430e+04,1.448599161290e+23,6.931265353590e+06
5.824312107960e-11,5.000691214710e-02,9.499930878530e-01,1.000000000000e+04,5.051148935690e+02,7.504713517360e-03,2.000007089410e+04,1.448599238040e+23,6.931270652280e+06
5.912676789580e-11,5.000701702300e-02,9.499929829770e-01,1.000000000000e+04,5.051914522370e+02,7.504713517360e-03,2.000007196970e+04,1.448599315950e+23,6.931276029730e+06
6.002366941430e-11,5.000712347230e-02,9.499928765280e-01,1.000000000000e+04,5.052691282800e+02,7.504713517360e-03,2.000007306150e+04,1.448599395030e+23,6.931281487130e+06
6.093402445550e-11,5.000723151860e-02,9.499927684810e-01,1.000000000000e+04,5.053479375660e+02,7.504713517360e-03,2.000007416970e+04,1.448599475300e+23,6.931287025640e+06
6.185803482230e-11,5.000734118580e-02,9.499926588140e-01,1.000000000000e+04,5.054278961760e+02,7.504713517360e-03,2.000007529450e+04,1.448599556770e+23,6.931292646450e+06
6.279590534470e-11,5.000745249820e-02,9.499925475020e-01,1.000000000000e+04,5.055090204090e+02,7.504713517360e-03,2.000007643620e+04,1.448599639460e+23,6.931298350790e+06
6.374784392480e-11,5.000756548050e-02,9.499924345190e-01,1.000000000000e+04,5.055913267810e+02,7.504713517360e-03,2.000007759500e+04,1.448599723390e+23,6.931304139890e+06
6.471406158370e-11,5.000768015790e-02,9.499923198420e-01,1.000000000000e+04,5.056748320290e+02,7.504713517360e-03,2.000007877120e+04,1.448599808580e+23,6.931310014980e+06
6.569477250750e-11,5.000779655560e-02,9.499922034440e-01,1.000000000000e+04,5.057595531120e+02,7.504713517360e-03,2.000007996500e+04,1.448599895050e+23,6.931315977340e+06
6.669019409510e-11,5.000791469960e-02,9.499920853000e-01,1.000000000000e+04,5.058455072170e+02,7.504713517360e-03,2.000008117670e+04,1.448599982820e+23,6.931322028260e+06
6.770054700650e-11,5.000803461600e-02,9.499919653840e-01,1.000000000000e+04,5.059327117590e+02,7.504713517360e-03,2.000008240670e+04,1.448600071900e+23,6.931328169030e+06
6.872605521160e-11,5.000815633140e-02,9.499918436690e-01,1.000000000000e+04,5.060211840900e+02,7.504713517360e-03,2.000008365500e+04,1.448600162320e+23,6.931334400960e+06
6.976694603980e-11,5.000827987290e-02,9.499917201270e-01,1.000000000000e+04,5.061109407510e+02,7.504713517360e-03,2.000008492210e+04,1.448600254090e+23,6.931340725320e+06
7.082345023040e-11,5.000840526770e-02,9.499915947320e-01,1.000000000000e+04,5.062020012940e+02,7.504713517360e-03,2.000008620820e+04,1.448600347250e+23,6.931347143540e+06
7.189580198380e-11,5.000853254380e-02,9.499914674560e-01,1.000000000000e+04,5.062943840630e+02,7.504713517360e-03,2.000008751370e+04,1.448600441800e+23,6.931353657010e+06
7.298423901360e-11,5.000866172940e-02,9.499913382710e-01,1.000000000000e+04,5.063881076430e+02,7.504713517360e-03,2.000008883860e+04,1.448600537760e+23,6.931360267140e+06
7.408900259880e-11,5.000879285300e-02,9.499912071470e-01,1.000000000000e+04,5.064831908640e+02,7.504713517360e-03,2.000009018350e+04,1.448600635170e+23,6.931366975330e+06
7.521033763780e-11,5.000892594390e-02,9.499910740560e-01,1.000000000000e+04,5.065796528040e+02,7.504713517360e-03,2.000009154860e+04,1.448600734040e+23,6.931373783020e+06
7.634849270230e-11,5.000906103140e-02,9.499909389690e-01,1.000000000000e+04,5.066775127880e+02,7.504713517360e-03,2.000009293410e+04,1.448600834400e+23,6.931380691690e+06
7.750372009290e-11,5.000919814570e-02,9.499908018540e-01,1.000000000000e+04,5.067767903960e+02,7.504713517360e-03,2.000009434040e+04,1.448600936260e+23,6.931387702810e+06
7.867627589420e-11,5.000933731700e-02,9.499906626830e-01,1.000000000000e+04,5.068775054640e+02,7.504713517360e-03,2.000009576780e+04,1.448601039640e+23,6.931394817890e+06
7.986642003270e-11,5.000947857620e-02,9.499905214240e-01,1.000000000000e+04,5.069796780850e+02,7.504713517360e-03,2.000009721660e+04,1.448601144580e+23,6.931402038450e+06
8.107441633320e-11,5.000962195470e-02,9.499903780450e-01,1.000000000000e+04,5.070833286140e+02,7.504713517360e-03,2.000009868720e+04,1.448601251090e+23,6.931409366040e+06
8.230053257810e-11,5.000976748430e-02,9.499902325160e-01,1.000000000000e+04,5.071884776700e+02,7.504713517360e-03,2.000010017980e+04,1.448601359200e+23,6.931416802220e+06
8.354504056680e-11,5.000991519720e-02,9.499900848030e-01,1.000000000000e+04,5.072951461400e+02,7.504713517360e-03,2.000010169480e+04,1.448601468940e+23,6.931424348600e+06
8.480821617530e-11,5.001006512630e-02,9.499899348740e-01,1.000000000000e+04,5.074033551800e+02,7.504713517360e-03,2.000010323260e+04,1.448601580310e+23,6.931432006780e+06
8.609033941800e-11,5.001021730470e-02,9.499897826950e-01,1.000000000000e+04,5.075131262200e+02,7.504713517360e-03,2.000010479340e+04,1.448601693360e+23,6.931439778410e+06
8.739169450920e-11,5.001037176630e-02,9.499896282340e-01,1.000000000000e+04,5.076244809660e+02,7.504713517360e-03,2.000010637770e+04,1.448601808110e+23,6.931447665150e+06
8.871256992690e-11,5.001052854520e-02,9.499894714550e-01,1.000000000000e+04,5.077374414020e+02,7.504713517360e-03,2.000010798570e+04,1.448601924580e+23,6.931455668670e+06
9.005325847580e-11,5.001068767630e-02,9.499893123240e-01,1.000000000000e+04,5.078520297950e+02,7.504713517360e-03,2.000010961780e+04,1.448602042790e+23,6.931463790700e+06
9.141405735290e-11,5.001084919490e-02,9.499891508050e-01,1.000000000000e+04,5.079682686980e+02,7.504713517360e-03,2.000011127440e+04,1.448602162780e+23,6.931472032970e+06
9.279526821320e-11,5.001101313670e-02,9.499889868630e-01,1.000000000000e+04,5.080861809510e+02,7.504713517360e-03,2.000011295590e+04,1.448602284570e+23,6.931480397230e+06
9.419719723640e-11,5.001117953820e-02,9.499888204620e-01,1.000000000000e+04,5.082057896870e+02,7.504713517360e-03,2.000011466260e+04,1.448602408190e+23,6.931488885270e+06
9.562015519490e-11,5.001134843630e-02,9.499886515640e-01,1.000000000000e+04,5.083271183300e+02,7.504713517360e-03,2.000011639490e+04,1.448602533660e+23,6.931497498910e+06
9.706445752290e-11,5.001151986840e-02,9.499884801320e-01,1.000000000000e+04,5.084501906070e+02,7.504713517360e-03,2.000011815320e+04,1.448602661010e+23,6.931506239980e+06
9.853042438570e-11,5.001169387250e-02,9.499883061280e-01,1.000000000000e+04,5.085750305410e+02,7.504713517360e-03,2.000011993790e+04,1.448602790270e+23,6.931515110330e+06
1.000183807510e-10,5.001187048730e-02,9.499881295130e-01,1.000000000000e+04,5.087016624610e+02,7.504713517360e-03,2.000012174930e+04,1.448602921480e+23,6.931524111870e+06
1.015286564630e-10,5.001204975190e-02,9.499879502480e-01,1.000000000000e+04,5.088301110050e+02,7.504713517360e-03,2.000012358800e+04,1.448603054650e+23,6.931533246510e+06
1.030615863100e-10,5.001223170600e-02,9.499877682940e-01,1.000000000000e+04,5.089604011200e+02,7.504713517360e-03,2.000012545420e+04,1.448603189820e+23,6.931542516190e+06
1.046175101040e-10,5.001241639020e-02,9.499875836100e-01,1.000000000000e+04,5.090925559640e+02,7.504713517360e-03,2.000012734840e+04,1.448603327020e+23,6.931551922760e+06
1.061967727560e-10,5.001260384530e-02,9.499873961550e-01,1.000000000000e+04,5.092266007570e+02,7.504713517360e-03,2.000012927100e+04,1.448603466270e+23,6.931561468200e+06
1.077997243470e-10,5.001279411280e-02,9.499872058870e-01,1.000000000000e+04,5.093625632000e+02,7.504713517360e-03,2.000013122250e+04,1.448603607620e+23,6.931571154650e+06
1.094267202120e-10,5.001298723510e-02,9.499870127650e-01,1.000000000000e+04,5.095004694640e+02,7.504713517360e-03,2.000013320330e+04,1.448603751080e+23,6.931580984160e+06
1.110781210160e-10,5.001318325500e-02,9.499868167450e-01,1.000000000000e+04,5.096403460410e+02,7.504713517360e-03,2.000013521380e+04,1.448603896700e+23,6.931590958810e+06
1.127542928310e-10,5.001338221590e-02,9.499866177840e-01,1.000000000000e+04,5.097822197510e+02,7.504713517360e-03,2.000013725440e+04,1.448604044510e+23,6.931601080720e+06
1.144556072230e-10,5.001358416190e-02,9.499864158380e-01,1.000000000000e+04,5.099261177440e+02,7.504713517360e-03,2.000013932570e+04,1.448604194530e+23,6.931611352030e+06
1.161824413320e-10,5.001378913800e-02,9.499862108620e-01,1.000000000000e+04,5.100720675040e+02,7.504713517360e-03,2.000014142810e+04,1.448604346800e+23,6.931621859760e+06
1.179351779520e-10,5.001399718950e-02,9.499860028110e-01,1.000000000000e+04,5.102200968530e+02,7.504713517360e-03,2.000014356190e+04,1.448604501360e+23,6.931632610750e+06
1.197142056210e-10,5.001420836260e-02,9.499857916370e-01,1.000000000000e+04,5.103702339520e+02,7.504713517360e-03,2.000014572790e+04,1.448604658230e+23,6.931643520350e+06
1.215199187050e-10,5.001442270420e-02,9.499855772960e-01,1.000000000000e+04,5.105225073050e+02,7.504713517360e-03,2.000014792630e+04,1.448604817460e+23,6.931654590860e+06
1.233527174860e-10,5.001464026180e-02,9.499853597380e-01,1.000000000000e+04,5.106769457650e+02,7.504713517360e-03,2.000015015770e+04,1.448604979080e+23,6.931665824630e+06
1.252130082480e-10,5.001486108360e-02,9.499851389160e-01,1.000000000000e+04,5.108335785340e+02,7.504713517360e-03,2.000015242250e+04,1.448605143130e+23,6.931677224020e+06
1.271012033720e-10,5.001508521880e-02,9.499849147810e-01,1.000000000000e+04,5.109924351690e+02,7.504713517360e-03,2.000015472140e+04,1.448605309630e+23,6.931688791440e+06
1.290177214220e-10,5.001531271690e-02,9.499846872830e-01,1.000000000000e+04,5.111535455820e+02,7.504713517360e-03,2.000015705470e+04,1.448605478640e+23,6.931700529330e+06
1.309629872440e-10,5.001554362850e-02,9.499844563710e-01,1.000000000000e+04,5.113169400480e+02,7.504713517360e-03,2.000015942310e+04,1.448605650180e+23,6.931712440180e+06
1.329374320520e-10,5.001577800480e-02,9.499842219950e-01,1.000000000000e+04,5.114826492060e+02,7.504713517360e-03,2.000016182700e+04,1.448605824290e+23,6.931724526480e+06
1.349414935330e-10,5.001601589790e-02,9.499839841020e-01,1.000000000000e+04,5.116507040610e+02,7.504713517360e-03,2.000016426700e+04,1.448606001020e+23,6.931736790790e+06
1.369756159360e-10,5.001625736040e-02,9.499837426400e-01,1.000000000000e+04,5.118211359900e+02,7.504713517360e-03,2.000016674350e+04,1.448606180390e+23,6.931749235680e+06
1.390402501750e-10,5.001650244600e-02,9.499834975540e-01,1.000000000000e+04,5.119939767450e+02,7.504713517360e-03,2.000016925730e+04,1.448606362460e+23,6.931761863790e+06
1.411358539280e-10,5.001675120900e-02,9.499832487910e-01,1.000000000000e+04,5.121692463770e+02,7.504713517360e-03,2.000017180870e+04,1.448606547260e+23,6.931774677030e+06
1.432628917370e-10,5.001700370470e-02,9.499829962950e-01,1.000000000000e+04,5.123469975120e+02,7.504713517360e-03,2.000017439850e+04,1.448606734840e+23,6.931787679310e+06
1.454218351130e-10,5.001725998910e-02,9.499827400110e-01,1.000000000000e+04,5.125272536980e+02,7.504713517360e-03,2.000017702710e+04,1.448606925230e+23,6.931800872810e+06
1.476131626400e-10,5.001752011900e-02,9.499824798810e-01,1.000000000000e+04,5.127100481570e+02,7.504713517360e-03,2.000017969510e+04,1.448607118470e+23,6.931814260290e+06
1.498373600790e-10,5.001778415210e-02,9.499822158480e-01,1.000000000000e+04,5.128954144980e+02,7.504713517360e-03,2.000018240320e+04,1.448607314620e+23,6.931827844550e+06
1.520949204800e-10,5.001805214710e-02,9.499819478530e-01,1.000000000000e+04,5.130833867210e+02,7.504713517360e-03,2.000018515190e+04,1.448607513710e+23,6.931841628450e+06
1.543863442880e-10,5.001832416340e-02,9.499816758370e-01,1.000000000000e+04,5.132739992180e+02,7.504713517360e-03,2.000018794190e+04,1.448607715780e+23,6.931855614860e+06
1.567121394520e-10,5.001860026140e-02,9.499813997390e-01,1.000000000000e+04,5.134672867790e+02,7.504713517360e-03,2.000019077370e+04,1.448607920890e+23,6.931869806720e+06
1.590728215440e-10,5.001888050230e-02,9.499811194980e-01,1.000000000000e+04,5.136632845920e+02,7.504713517360e-03,2.000019364810e+04,1.448608129080e+23,6.931884207000e+06
1.614689138670e-10,5.001916494840e-02,9.499808350520e-01,1.000000000000e+04,5.138620282500e+02,7.504713517360e-03,2.000019656550e+04,1.448608340390e+23,6.931898818700e+06
1.639009475750e-10,5.001945366270e-02,9.499805463370e-01,1.000000000000e+04,5.140635537480e+02,7.504713517360e-03,2.000019952670e+04,1.448608554870e+23,6.931913644880e+06
1.663694617880e-10,5.001974670940e-02,9.499802532910e-01,1.000000000000e+04,5.142678974950e+02,7.504713517360e-03,2.000020253240e+04,1.448608772570e+23,6.931928688630e+06
1.688750037150e-10,5.002004415340e-02,9.499799558470e-01,1.000000000000e+04,5.144750963070e+02,7.504713517360e-03,2.000020558320e+04,1.448608993540e+23,6.931943953090e+06
1.714181287710e-10,5.002034606080e-02,9.499796539390e-01,1.000000000000e+04,5.146851874170e+02,7.504713517360e-03,2.000020867970e+04,1.448609217820e+23,6.931959441450e+06
1.739994007030e-10,5.002065249860e-02,9.499793475010e-01,1.000000000000e+04,5.148982084780e+02,7.504713517360e-03,2.000021182270e+04,1.448609445470e+23,6.931975156920e+06
1.766193917130e-10,5.002096353480e-02,9.499790364650e-01,1.000000000000e+04,5.151141924690e+02,7.504713517360e-03,2.000021501290e+04,1.448609676530e+23,6.931991102480e+06
1.792786825890e-10,5.002127923830e-02,9.499787207620e-01,1.000000000000e+04,5.153331813210e+02,7.504713517360e-03,2.000021825100e+04,1.448609911060e+23,6.932007281640e+06
1.819778628280e-10,5.002159967940e-02,9.499784003210e-01,1.000000000000e+04,5.155552145510e+02,7.504713517360e-03,2.000022153760e+04,1.448610149110e+23,6.932023697820e+06
1.847175307700e-10,5.002192492910e-02,9.499780750710e-01,1.000000000000e+04,5.157803314010e+02,7.504713517360e-03,2.000022487360e+04,1.448610390740e+23,6.932040354410e+06
1.874982937320e-10,5.002225505950e-02,9.499777449400e-01,1.000000000000e+04,5.160085715370e+02,7.504713517360e-03,2.000022825960e+04,1.448610635990e+23,6.932057254870e+06
1.903207681380e-10,5.002259014400e-02,9.499774098560e-01,1.000000000000e+04,5.162399750500e+02,7.504713517360e-03,2.000023169650e+04,1.448610884910e+23,6.932074402700e+06
1.931855796600e-10,5.002293025700e-02,9.499770697430e-01,1.000000000000e+04,5.164745824580e+02,7.504713517360e-03,2.000023518490e+04,1.448611137580e+23,6.932091801440e+06
1.960933633540e-10,5.002327547390e-02,9.499767245260e-01,1.000000000000e+04,5.167124347100e+02,7.504713517360e-03,2.000023872570e+04,1.448611394040e+23,6.932109454690e+06
1.990447638050e-10,5.002362587140e-02,9.499763741290e-01,1.000000000000e+04,5.169535731820e+02,7.504713517360e-03,2.000024231960e+04,1.448611654340e+23,6.932127366100e+06
2.020404352620e-10,5.002398152720e-02,9.499760184730e-01,1.000000000000e+04,5.171980396850e+02,7.504713517360e-03,2.000024596740e+04,1.448611918550e+23,6.932145539360e+06
2.050810417910e-10,5.002434252030e-02,9.499756574800e-01,1.000000000000e+04,5.174458764620e+02,7.504713517360e-03,2.000024967000e+04,1.448612186730e+23,6.932163978230e+06
2.081672574180e-10,5.002470893080e-02,9.499752910690e-01,1.000000000000e+04,5.176971261920e+02,7.504713517360e-03,2.000025342810e+04,1.448612458930e+23,6.932182686490e+06
2.112997662790e-10,5.002508084000e-02,9.499749191600e-01,1.000000000000e+04,5.179518319880e+02,7.504713517360e-03,2.000025724270e+04,1.448612735220e+23,6.932201668000e+06
2.144792627730e-10,5.002545833060e-02,9.499745416690e-01,1.000000000000e+04,5.182100374020e+02,7.504713517360e-03,2.000026111450e+04,1.448613015650e+23,6.932220926660e+06
2.177064517150e-10,5.002584148630e-02,9.499741585140e-01,1.000000000000e+04,5.184717864220e+02,7.504713517360e-03,2.000026504440e+04,1.448613300300e+23,6.932240466430e+06
2.209820484900e-10,5.002623039220e-02,9.499737696080e-01,1.000000000000e+04,5.187371234750e+02,7.504713517360e-03,2.000026903330e+04,1.448613589210e+23,6.932260291310e+06
2.243067792180e-10,5.002662513460e-02,9.499733748650e-01,1.000000000000e+04,5.190060934260e+02,7.504713517360e-03,2.000027308200e+04,1.448613882460e+23,6.932280405370e+06
2.276813809060e-10,5.002702580120e-02,9.499729741990e-01,1.000000000000e+04,5.192787415780e+02,7.504713517360e-03,2.000027719150e+04,1.448614180110e+23,6.932300812730e+06
2.311066016200e-10,5.002743248080e-02,9.499725675190e-01,1.000000000000e+04,5.195551136730e+02,7.504713517360e-03,2.000028136270e+04,1.448614482230e+23,6.932321517550e+06
2.345832006440e-10,5.002784526390e-02,9.499721547360e-01,1.000000000000e+04,5.198352558900e+02,7.504713517360e-03,2.000028559650e+04,1.448614788880e+23,6.932342524070e+06
2.381119486540e-10,5.002826424200e-02,9.499717357580e-01,1.000000000000e+04,5.201192148450e+02,7.504713517360e-03,2.000028989390e+04,1.448615100140e+23,6.932363971030e+06
2.416936278830e-10,5.002868950810e-02,9.499713104920e-01,1.000000000000e+04,5.204070431720e+02,7.504713517360e-03,2.000029425570e+04,1.448615416060e+23,6.932385919090e+06
2.453290323020e-10,5.002912115680e-02,9.499708788430e-01,1.000000000000e+04,5.206987875070e+02,7.504713517360e-03,2.000029868300e+04,1.448615736730e+23,6.932408186960e+06
2.490189677860e-10,5.002955928380e-02,9.499704407160e-01,1.000000000000e+04,5.209944931980e+02,7.504713517360e-03,2.000030317670e+04,1.448616062210e+23,6.932430779000e+06
2.527642523030e-10,5.003000398640e-02,9.499699960140e-01,1.000000000000e+04,5.212942088670e+02,7.504713517360e-03,2.000030773790e+04,1.448616392580e+23,6.932453699810e+06
2.565657160870e-10,5.003045536340e-02,9.499695446370e-01,1.000000000000e+04,5.215979835880e+02,7.504713517360e-03,2.000031236760e+04,1.448616727900e+23,6.932476954060e+06
2.604242018290e-10,5.003091351500e-02,9.499690864850e-01,1.000000000000e+04,5.219058668920e+02,7.504713517360e-03,2.000031706670e+04,1.448617068260e+23,6.932500546470e+06
2.643405648560e-10,5.003137854300e-02,9.499686214570e-01,1.000000000000e+04,5.222179087600e+02,7.504713517360e-03,2.000032183640e+04,1.448617413720e+23,6.932524481840e+06
2.683156733290e-10,5.003185055050e-02,9.499681494490e-01,1.000000000000e+04,5.225341596220e+02,7.504713517360e-03,2.000032667760e+04,1.448617764370e+23,6.932548765010e+06
2.723504084290e-10,5.003232964250e-02,9.499676703580e-01,1.000000000000e+04,5.228546703590e+02,7.504713517360e-03,2.000033159160e+04,1.448618120290e+23,6.932573400920e+06
2.764456645550e-10,5.003281592530e-02,9.499671840750e-01,1.000000000000e+04,5.231794922950e+02,7.504713517360e-03,2.000033657930e+04,1.448618481540e+23,6.932598394530e+06
2.806023495240e-10,5.003330950690e-02,9.499666904930e-01,1.000000000000e+04,5.235086772000e+02,7.504713517360e-03,2.000034164180e+04,1.448618848220e+23,6.932623750910e+06
2.848213847670e-10,5.003381049690e-02,9.499661895030e-01,1.000000000000e+04,5.238422772800e+02,7.504713517360e-03,2.000034678030e+04,1.448619220410e+23,6.932649475160e+06
2.891037055380e-10,5.003431900670e-02,9.499656809930e-01,1.000000000000e+04,5.241803451820e+02,7.504713517360e-03,2.000035199600e+04,1.448619598170e+23,6.932675572470e+06
2.934502611210e-10,5.003483514910e-02,9.499651648510e-01,1.000000000000e+04,5.245229339800e+02,7.504713517360e-03,2.000035729000e+04,1.448619981610e+23,6.932702048080e+06
2.978620150380e-10,5.003535903880e-02,9.499646409610e-01,1.000000000000e+04,5.248700971770e+02,7.504713517360e-03,2.000036266340e+04,1.448620370810e+23,6.932728907310e+06
3.023399452640e-10,5.003589079220e-02,9.499641092080e-01,1.000000000000e+04,5.252218886960e+02,7.504713517360e-03,2.000036811750e+04,1.448620765850e+23,6.932756155540e+06
3.068850444430e-10,5.003643052730e-02,9.499635694730e-01,1.000000000000e+04,5.255783714470e+02,7.504713517360e-03,2.000037365340e+04,1.448621166810e+23,6.932783798780e+06
3.114983201090e-10,5.003697836420e-02,9.499630216360e-01,1.000000000000e+04,5.259396025960e+02,7.504713517360e-03,2.000037927250e+04,1.448621573800e+23,6.932811842700e+06
3.161807949110e-10,5.003753442430e-02,9.499624655760e-01,1.000000000000e+04,5.263056313890e+02,7.504713517360e-03,2.000038497590e+04,1.448621986900e+23,6.932840292520e+06
3.209335068340e-10,5.003809883140e-02,9.499619011690e-01,1.000000000000e+04,5.266765141260e+02,7.504713517360e-03,2.000039076490e+04,1.448622406190e+23,6.932869153940e+06
3.257575094370e-10,5.003867171070e-02,9.499613282890e-01,1.000000000000e+04,5.270523075680e+02,7.504713517360e-03,2.000039664080e+04,1.448622831780e+23,6.932898432760e+06
3.306538720790e-10,5.003925318960e-02,9.499607468100e-01,1.000000000000e+04,5.274330689390e+02,7.504713517360e-03,2.000040260490e+04,1.448623263760e+23,6.932928134820e+06
3.356236801600e-10,5.003984339720e-02,9.499601566030e-01,1.000000000000e+04,5.278188559180e+02,7.504713517360e-03,2.000040865860e+04,1.448623702230e+23,6.932958266080e+06
3.406680353620e-10,5.004044246470e-02,9.499595575350e-01,1.000000000000e+04,5.282097266360e+02,7.504713517360e-03,2.000041480310e+04,1.448624147280e+23,6.932988832530e+06
3.457880558930e-10,5.004105052510e-02,9.499589494750e-01,1.000000000000e+04,5.286057396720e+02,7.504713517360e-03,2.000042103990e+04,1.448624599000e+23,6.933019840290e+06
3.509848767310e-10,5.004166771360e-02,9.499583322860e-01,1.000000000000e+04,5.290069540480e+02,7.504713517360e-03,2.000042737030e+04,1.448625057510e+23,6.933051295500e+06
3.562596498820e-10,5.004229416730e-02,9.499577058330e-01,1.000000000000e+04,5.294134292200e+02,7.504713517360e-03,2.000043379570e+04,1.448625522910e+23,6.933083204440e+06
3.616135446300e-10,5.004293002540e-02,9.499570699750e-01,1.000000000000e+04,5.298252250730e+02,7.504713517360e-03,2.000044031760e+04,1.448625995290e+23,6.933115573430e+06
3.670477478000e-10,5.004357542920e-02,9.499564245710e-01,1.000000000000e+04,5.302424019150e+02,7.504713517360e-03,2.000044693750e+04,1.448626474760e+23,6.933148669900e+06
3.725634640170e-10,5.004423052210e-02,9.499557694780e-01,1.000000000000e+04,5.306650303970e+02,7.504713517360e-03,2.000045365670e+04,1.448626961430e+23,6.933182434620e+06
3.781619159770e-10,5.004489544980e-02,9.499551045500e-01,1.000000000000e+04,5.310931745560e+02,7.504713517360e-03,2.000046047680e+04,1.448627455400e+23,6.933216686380e+06
3.838443447170e-10,5.004557035980e-02,9.499544296400e-01,1.000000000000e+04,5.315268900620e+02,7.504713517360e-03,2.000046739920e+04,1.448627956800e+23,6.933251431570e+06
3.896120098870e-10,5.004625540240e-02,9.499537445980e-01,1.000000000000e+04,5.319662400130e+02,7.504713517360e-03,2.000047442560e+04,1.448628465720e+23,6.933286677080e+06
3.954661900360e-10,5.004695072970e-02,9.499530492700e-01,1.000000000000e+04,5.324112880160e+02,7.504713517360e-03,2.000048155750e+04,1.448628982280e+23,6.933322429930e+06
4.014081828860e-10,5.004765649620e-02,9.499523435040e-01,1.000000000000e+04,5.328620981890e+02,7.504713517360e-03,2.000048879650e+04,1.448629506600e+23,6.933358697220e+06
4.074393056290e-10,5.004837285890e-02,9.499516271410e-01,1.000000000000e+04,5.333187351570e+02,7.504713517360e-03,2.000049614420e+04,1.448630038790e+23,6.933395486150e+06
4.135608952140e-10,5.004909997700e-02,9.499509000230e-01,1.000000000000e+04,5.337812640530e+02,7.504713517360e-03,2.000050360220e+04,1.448630578970e+23,6.933432804020e+06
4.197743086420e-10,5.004983801210e-02,9.499501619880e-01,1.000000000000e+04,5.342497505180e+02,7.504713517360e-03,2.000051117220e+04,1.448631127260e+23,6.933470658220e+06
4.260809232720e-10,5.005058712820e-02,9.499494128720e-01,1.000000000000e+04,5.347242606930e+02,7.504713517360e-03,2.000051885580e+04,1.448631683780e+23,6.933509056230e+06
4.324821371210e-10,5.005134749190e-02,9.499486525080e-01,1.000000000000e+04,5.352048612250e+02,7.504713517360e-03,2.000052665480e+04,1.448632248660e+23,6.933548005670e+06
4.389793691780e-10,5.005211927230e-02,9.499478807280e-01,1.000000000000e+04,5.356916205680e+02,7.504713517360e-03,2.000053457090e+04,1.448632822020e+23,6.933587514300e+06
4.455740597150e-10,5.005290264090e-02,9.499470973590e-01,1.000000000000e+04,5.361846063210e+02,7.504713517360e-03,2.000054260590e+04,1.448633403990e+23,6.933627589920e+06
4.522676706110e-10,5.005369777200e-02,9.499463022280e-01,1.000000000000e+04,5.366838862460e+02,7.504713517360e-03,2.000055076150e+04,1.448633994700e+23,6.933668240420e+06
4.590616856700e-10,5.005450484220e-02,9.499454951580e-01,1.000000000000e+04,5.371895291350e+02,7.504713517360e-03,2.000055903960e+04,1.448634594280e+23,6.933709473810e+06
4.659576109550e-10,5.005532403110e-02,9.499446759690e-01,1.000000000000e+04,5.377016042900e+02,7.504713517360e-03,2.000056744210e+04,1.448635202870e+23,6.933751298210e+06
4.729569751190e-10,5.005615552080e-02,9.499438444790e-01,1.000000000000e+04,5.382201815120e+02,7.504713517360e-03,2.000057597060e+04,1.448635820590e+23,6.933793721860e+06
4.800613297460e-10,5.005699949620e-02,9.499430005040e-01,1.000000000000e+04,5.387453311020e+02,7.504713517360e-03,2.000058462730e+04,1.448636447590e+23,6.933836753110e+06
4.872722496920e-10,5.005785614510e-02,9.499421438550e-01,1.000000000000e+04,5.392771238550e+02,7.504713517360e-03,2.000059341400e+04,1.448637084010e+23,6.933880400420e+06
4.945913334380e-10,5.005872565790e-02,9.499412743420e-01,1.000000000000e+04,5.398156310570e+02,7.504713517360e-03,2.000060233260e+04,1.448637729980e+23,6.933924672340e+06
5.020202034390e-10,5.005960822800e-02,9.499403917720e-01,1.000000000000e+04,5.403609291300e+02,7.504713517360e-03,2.000061138510e+04,1.448638385650e+23,6.933969947510e+06
5.095605064910e-10,5.006050405170e-02,9.499394959480e-01,1.000000000000e+04,5.409130979040e+02,7.504713517360e-03,2.000062057360e+04,1.448639051170e+23,6.934016062420e+06
