vqn,jqn,E,egam,rMin,rMax,VMin,VMax,Tau,ri,ro,EVib,ERot,g
5,61,-3.54680879e+00,0.00000000e+00,2.31110300e+00,4.78041860e+00,6.69110447e-01,5.32031948e+00,9.91003970e+02,2.04382740e+00,2.72824640e+00,-4.17454686e+00,6.27738076e-01,1.84500000e+02
1,89,-3.54612284e+00,0.00000000e+00,2.34506230e+00,4.54446040e+00,1.39706110e+00,5.50311666e+00,9.69686280e+02,2.18815350e+00,2.54372280e+00,-4.91903682e+00,1.37291398e+00,2.68500000e+02
2,83,-3.54286637e+00,0.00000000e+00,2.33656820e+00,4.58775610e+00,1.22031171e+00,5.45665565e+00,9.75432520e+02,2.14132320e+00,2.60104920e+00,-4.72822964e+00,1.18536327e+00,2.50500000e+02
8,25,-3.54264637e+00,0.00000000e+00,2.28695780e+00,7.51093670e+00,1.16197486e-01,5.21879131e+00,1.00635170e+03,1.97410870e+00,2.82805570e+00,-3.64795132e+00,1.05304948e-01,7.65000000e+01
6,52,-3.54233556e+00,0.00000000e+00,2.30311960e+00,4.89531700e+00,4.89262789e-01,5.27932987e+00,9.96400560e+02,2.01871390e+00,2.76376240e+00,-3.99606854e+00,4.53732977e-01,1.57500000e+02
7,41,-3.53934108e+00,0.00000000e+00,2.29514330e+00,5.97339570e+00,3.06751680e-01,5.24156834e+00,1.00162660e+03,1.99567780e+00,2.79700320e+00,-3.82055141e+00,2.81210328e-01,1.24500000e+02
0,95,-3.53757683e+00,0.00000000e+00,2.35424550e+00,4.50342710e+00,1.58465098e+00,5.55372905e+00,9.64577860e+02,2.25872810e+00,2.46377950e+00,-5.11304567e+00,1.57546884e+00,2.86500000e+02
8,26,-3.53424398e+00,0.00000000e+00,2.28736250e+00,7.39182020e+00,1.25472158e-01,5.21966534e+00,1.00694920e+03,1.97444130e+00,2.82863740e+00,-3.64795132e+00,1.13707338e-01,7.95000000e+01
3,77,-3.52795205e+00,0.00000000e+00,2.32876530e+00,4.63390160e+00,1.05467142e+00,5.41424996e+00,9.81844400e+02,2.10453150e+00,2.64949110e+00,-4.54057805e+00,1.01262600e+00,2.32500000e+02
5,62,-3.52651894e+00,0.00000000e+00,2.31206450e+00,4.76970660e+00,6.90761957e-01,5.32539332e+00,9.92410870e+02,2.04466220e+00,2.72956150e+00,-4.17454686e+00,6.48027928e-01,1.87500000e+02
7,42,-3.52571497e+00,0.00000000e+00,2.29578150e+00,5.79310880e+00,3.21625728e-01,5.24382525e+00,1.00258830e+03,1.99622380e+00,2.79792810e+00,-3.82055141e+00,2.94836435e-01,1.27500000e+02
8,27,-3.52552191e+00,0.00000000e+00,2.28775310e+00,7.27941010e+00,1.35100162e-01,5.22060196e+00,1.00757050e+03,1.97478680e+00,2.82924200e+00,-3.64795132e+00,1.22429407e-01,8.25000000e+01
6,53,-3.52506715e+00,0.00000000e+00,2.30392910e+00,4.88019750e+00,5.07901290e-01,5.28346981e+00,9.97608670e+02,2.01941470e+00,2.76490890e+00,-3.99606854e+00,4.71001384e-01,1.60500000e+02
4,70,-3.52485071e+00,0.00000000e+00,2.32048710e+00,4.69268630e+00,8.75796597e-01,5.36978055e+00,9.87342830e+02,2.07280870e+00,2.69159330e+00,-4.35603365e+00,8.31182941e-01,2.11500000e+02
8,28,-3.51648049e+00,0.00000000e+00,2.28819520e+00,7.17307730e+00,1.45081115e-01,5.22160279e+00,1.00821570e+03,1.97514530e+00,2.82986930e+00,-3.64795132e+00,1.31470829e-01,8.55000000e+01
1,90,-3.51615216e+00,0.00000000e+00,2.34653370e+00,4.53751480e+00,1.42758081e+00,5.51126104e+00,9.71697390e+02,2.18949680e+00,2.54543340e+00,-4.91903682e+00,1.40288467e+00,2.71500000e+02
2,84,-3.51502253e+00,0.00000000e+00,2.33792660e+00,4.58036960e+00,1.24900550e+00,5.46411484e+00,9.77318220e+02,2.14253630e+00,2.60270410e+00,-4.72822964e+00,1.21320711e+00,2.53500000e+02
7,43,-3.51177327e+00,0.00000000e+00,2.29643990e+00,5.12536000e+00,3.36845280e-01,5.24686041e+00,1.00357480e+03,1.99678320e+00,2.79887600e+00,-3.82055141e+00,3.08778140e-01,1.30500000e+02
6,54,-3.50748685e+00,0.00000000e+00,2.30475560e+00,4.86584680e+00,5.26877783e-01,5.28771343e+00,9.98842670e+02,2.02012940e+00,2.76607860e+00,-3.99606854e+00,4.88581688e-01,1.63500000e+02
8,29,-3.50712015e+00,0.00000000e+00,2.28862490e+00,7.07193910e+00,1.55414621e-01,5.22266975e+00,1.00888470e+03,1.97551680e+00,2.83051960e+00,-3.64795132e+00,1.40831168e-01,8.85000000e+01
5,63,-3.50592081e+00,0.00000000e+00,2.31304480e+00,4.75932580e+00,7.12744031e-01,5.33057219e+00,9.93844700e+02,2.04551160e+00,2.73090000e+00,-4.17454686e+00,6.68626057e-01,1.90500000e+02
0,96,-3.50547410e+00,0.00000000e+00,2.35586300e+00,4.49678750e+00,1.61694995e+00,5.56257493e+00,9.66716210e+02,2.26023390e+00,2.46551220e+00,-5.11304567e+00,1.60757157e+00,2.89500000e+02
3,78,-3.50222762e+00,0.00000000e+00,2.33001210e+00,4.62599680e+00,1.08149584e+00,5.42104002e+00,9.83606070e+02,2.10562950e+00,2.65107420e+00,-4.54057805e+00,1.03835043e+00,2.35500000e+02
4,71,-3.50153944e+00,0.00000000e+00,2.32160150e+00,4.68389150e+00,9.00389522e-01,5.37580842e+00,9.88953120e+02,2.07378570e+00,2.69307000e+00,-4.35603365e+00,8.54494209e-01,2.14500000e+02
7,44,-3.49751657e+00,0.00000000e+00,2.29710720e+00,5.07829490e+00,3.52409682e-01,5.25001666e+00,1.00458630e+03,1.99735620e+00,2.79984700e+00,-3.82055141e+00,3.23034843e-01,1.33500000e+02
8,30,-3.49744130e+00,0.00000000e+00,2.28907670e+00,6.97542890e+00,1.66100270e-01,5.22380474e+00,1.00957780e+03,1.97590140e+00,2.83119280e+00,-3.64795132e+00,1.50510017e-01,9.15000000e+01
6,55,-3.48959544e+00,0.00000000e+00,2.30561820e+00,4.85218870e+00,5.46191480e-01,5.29206045e+00,1.00010270e+03,2.02085820e+00,2.76727160e+00,-3.99606854e+00,5.06473100e-01,1.66500000e+02
8,31,-3.48744440e+00,0.00000000e+00,2.28954690e+00,6.88283000e+00,1.77137631e-01,5.22500966e+00,1.01029510e+03,1.97629900e+00,2.83188890e+00,-3.64795132e+00,1.60506913e-01,9.45000000e+01
2,85,-3.48688175e+00,0.00000000e+00,2.33931420e+00,4.57302910e+00,1.27800670e+00,5.47168723e+00,9.79234390e+02,2.14376610e+00,2.60438230e+00,-4.72822964e+00,1.24134789e+00,2.56500000e+02
1,91,-3.48588799e+00,0.00000000e+00,2.34805050e+00,4.53058150e+00,1.45840041e+00,5.51952133e+00,9.73740200e+02,2.19085770e+00,2.54716700e+00,-4.91903682e+00,1.43314883e+00,2.74500000e+02
5,64,-3.48501532e+00,0.00000000e+00,2.31406370e+00,4.74914530e+00,7.35055716e-01,5.33585583e+00,9.95305690e+02,2.04637560e+00,2.73226200e+00,-4.17454686e+00,6.89531539e-01,1.93500000e+02
7,45,-3.48294549e+00,0.00000000e+00,2.29780360e+00,5.04301180e+00,3.68318363e-01,5.25329645e+00,1.00562300e+03,1.99794270e+00,2.80084130e+00,-3.82055141e+00,3.37605920e-01,1.36500000e+02
9,0,-3.47822864e+00,0.00000000e+00,2.28204900e+00,2.00000000e+02,-5.71472718e-06,5.21125838e+00,1.01591520e+03,1.95662080e+00,2.86244150e+00,-3.47822864e+00,0.00000000e+00,1.50000000e+00
4,72,-3.47792463e+00,0.00000000e+00,2.32274630e+00,4.67523470e+00,9.25304386e-01,5.38194377e+00,9.90591700e+02,2.07477790e+00,2.69457030e+00,-4.35603365e+00,8.78109021e-01,2.17500000e+02
9,1,-3.47790771e+00,0.00000000e+00,2.28204980e+00,2.78187200e+01,3.52601767e-04,5.21126001e+00,1.01593850e+03,1.95663350e+00,2.86246440e+00,-3.47822864e+00,3.20931212e-04,4.50000000e+00
9,2,-3.47726587e+00,0.00000000e+00,2.28209250e+00,2.13714740e+01,1.06921477e-03,5.21126654e+00,1.01598510e+03,1.95665880e+00,2.86251000e+00,-3.47822864e+00,9.62766425e-04,7.50000000e+00
8,32,-3.47712990e+00,0.00000000e+00,2.29003640e+00,6.79354230e+00,1.88526270e-01,5.22628696e+00,1.01103650e+03,1.97670960e+00,2.83260820e+00,-3.64795132e+00,1.70821420e-01,9.75000000e+01
9,3,-3.47630316e+00,0.00000000e+00,2.28212770e+00,1.81502880e+01,2.14410298e-03,5.21128124e+00,1.01605500e+03,1.95669670e+00,2.86257850e+00,-3.47822864e+00,1.92547843e-03,1.05000000e+01
3,79,-3.47620327e+00,0.00000000e+00,2.33128000e+00,4.61817620e+00,1.10863472e+00,5.42794028e+00,9.85397170e+02,2.10674330e+00,2.65268080e+00,-4.54057805e+00,1.06437479e+00,2.38500000e+02
9,4,-3.47501957e+00,0.00000000e+00,2.28219570e+00,1.61206120e+01,3.57721809e-03,5.21130709e+00,1.01614830e+03,1.95674730e+00,2.86266990e+00,-3.47822864e+00,3.20906722e-03,1.35000000e+01
9,5,-3.47341521e+00,0.00000000e+00,2.28227250e+00,1.46900980e+01,5.36850706e-03,5.21134682e+00,1.01626480e+03,1.95681050e+00,2.86278410e+00,-3.47822864e+00,4.81342395e-03,1.65000000e+01
0,97,-3.47308174e+00,0.00000000e+00,2.35746670e+00,4.49014150e+00,1.64954069e+00,5.57153972e+00,9.68887700e+02,2.26175890e+00,2.46726740e+00,-5.11304567e+00,1.63996393e+00,2.92500000e+02
9,6,-3.47149017e+00,0.00000000e+00,2.28235500e+00,1.36119340e+01,7.51789881e-03,5.21140315e+00,1.01640480e+03,1.95688640e+00,2.86292120e+00,-3.47822864e+00,6.73846700e-03,1.95000000e+01
6,56,-3.47139373e+00,0.00000000e+00,2.30649050e+00,4.83910060e+00,5.65841619e-01,5.29651087e+00,1.00138910e+03,2.02160100e+00,2.76848810e+00,-3.99606854e+00,5.24674803e-01,1.69500000e+02
9,7,-3.46924447e+00,0.00000000e+00,2.28248340e+00,1.27611780e+01,1.00253068e-02,5.21147879e+00,1.01656800e+03,1.95697500e+00,2.86308110e+00,-3.47822864e+00,8.98416914e-03,2.25000000e+01
7,46,-3.46806075e+00,0.00000000e+00,2.29850300e+00,5.01398200e+00,3.84570669e-01,5.25669189e+00,1.00668490e+03,1.99854270e+00,2.80185880e+00,-3.82055141e+00,3.52490663e-01,1.39500000e+02
9,8,-3.46667824e+00,0.00000000e+00,2.28259910e+00,1.20673490e+01,1.28906304e-02,5.21157594e+00,1.01675470e+03,1.95707620e+00,2.86326390e+00,-3.47822864e+00,1.15503943e-02,2.55000000e+01
8,33,-3.46649824e+00,0.00000000e+00,2.29054190e+00,6.70676200e+00,2.00265727e-01,5.22763855e+00,1.01180230e+03,1.97713340e+00,2.83335050e+00,-3.64795132e+00,1.81453076e-01,1.00500000e+02
5,65,-3.46380344e+00,0.00000000e+00,2.31509200e+00,4.73927350e+00,7.57696169e-01,5.34124505e+00,9.96794060e+02,2.04725420e+00,2.73364760e+00,-4.17454686e+00,7.10743421e-01,1.96500000e+02
9,9,-3.46379163e+00,0.00000000e+00,2.28272120e+00,1.14872890e+01,1.61137583e-02,5.21169730e+00,1.01696480e+03,1.95719010e+00,2.86346960e+00,-3.47822864e+00,1.44370065e-02,2.85000000e+01
9,10,-3.46058474e+00,0.00000000e+00,2.28286890e+00,1.09925490e+01,1.96945632e-02,5.21184533e+00,1.01719840e+03,1.95731670e+00,2.86369830e+00,-3.47822864e+00,1.76438968e-02,3.15000000e+01
2,86,-3.45844527e+00,0.00000000e+00,2.34072900e+00,4.56577830e+00,1.30731411e+00,5.47937336e+00,9.81181370e+02,2.14501270e+00,2.60608410e+00,-4.72822964e+00,1.26978437e+00,2.59500000e+02
9,11,-3.45705771e+00,0.00000000e+00,2.28303810e+00,1.05639860e+01,2.36329012e-02,5.21202248e+00,1.01745540e+03,1.95745590e+00,2.86394980e+00,-3.47822864e+00,2.11709292e-02,3.45000000e+01
8,34,-3.45554990e+00,0.00000000e+00,2.29106310e+00,6.62188200e+00,2.12355535e-01,5.22906742e+00,1.01259250e+03,1.97757030e+00,2.83411600e+00,-3.64795132e+00,1.92401418e-01,1.03500000e+02
1,92,-3.45533164e+00,0.00000000e+00,2.34955570e+00,4.52372950e+00,1.48951855e+00,5.52789781e+00,9.75815080e+02,2.19223650e+00,2.54892390e+00,-4.91903682e+00,1.46370519e+00,2.77500000e+02
4,73,-3.45400737e+00,0.00000000e+00,2.32391010e+00,4.66672030e+00,9.50540181e-01,5.38818715e+00,9.92258840e+02,2.07578540e+00,2.69609440e+00,-4.35603365e+00,9.02026288e-01,2.20500000e+02
9,12,-3.45321070e+00,0.00000000e+00,2.28322970e+00,1.01876060e+01,2.79286183e-02,5.21223064e+00,1.01773600e+03,1.95760790e+00,2.86422430e+00,-3.47822864e+00,2.50179404e-02,3.75000000e+01
6,57,-3.45288256e+00,0.00000000e+00,2.30736850e+00,4.82652920e+00,5.85827410e-01,5.30106497e+00,1.00270190e+03,2.02235800e+00,2.76972810e+00,-3.99606854e+00,5.43185981e-01,1.72500000e+02
7,47,-3.45286296e+00,0.00000000e+00,2.29923140e+00,4.98903950e+00,4.01165920e-01,5.26019835e+00,1.00777230e+03,1.99915640e+00,2.80289980e+00,-3.82055141e+00,3.67688446e-01,1.42500000e+02
3,80,-3.44988013e+00,0.00000000e+00,2.33257020e+00,4.61040300e+00,1.13608688e+00,5.43495184e+00,9.87218000e+02,2.10787320e+00,2.65431110e+00,-4.54057805e+00,1.09069792e+00,2.41500000e+02
9,13,-3.44904390e+00,0.00000000e+00,2.28342390e+00,9.85353580e+00,3.25815413e-02,5.21247255e+00,1.01804010e+03,1.95777250e+00,2.86452180e+00,-3.47822864e+00,2.91847399e-02,4.05000000e+01
9,14,-3.44455750e+00,0.00000000e+00,2.28362310e+00,9.55419470e+00,3.75914914e-02,5.21275038e+00,1.01836780e+03,1.95794990e+00,2.86484230e+00,-3.47822864e+00,3.36711373e-02,4.35000000e+01
8,35,-3.44428539e+00,0.00000000e+00,2.29160960e+00,6.53813690e+00,2.24795214e-01,5.23057602e+00,1.01340730e+03,1.97802030e+00,2.83490470e+00,-3.64795132e+00,2.03665929e-01,1.06500000e+02
5,66,-3.44228606e+00,0.00000000e+00,2.31614060e+00,4.72958080e+00,7.80664438e-01,5.34673957e+00,9.98310040e+02,2.04814750e+00,2.73505690e+00,-4.17454686e+00,7.32260806e-01,1.99500000e+02
0,98,-3.44040118e+00,0.00000000e+00,2.35913730e+00,4.48361720e+00,1.68242180e+00,5.58062316e+00,9.71092730e+02,2.26330320e+00,2.46904510e+00,-5.11304567e+00,1.67264449e+00,2.95500000e+02
9,15,-3.43975167e+00,0.00000000e+00,2.28386800e+00,9.28378550e+00,4.29582645e-02,5.21306631e+00,1.01871920e+03,1.95814000e+00,2.86518580e+00,-3.47822864e+00,3.84769693e-02,4.65000000e+01
7,48,-3.43735282e+00,0.00000000e+00,2.29997010e+00,4.96688050e+00,4.18103463e-01,5.26381311e+00,1.00888540e+03,1.99978370e+00,2.80396420e+00,-3.82055141e+00,3.83198588e-01,1.45500000e+02
9,16,-3.43462667e+00,0.00000000e+00,2.28411100e+00,9.03762670e+00,4.86816485e-02,5.21342223e+00,1.01909430e+03,1.95834280e+00,2.86555230e+00,-3.47822864e+00,4.36019637e-02,4.95000000e+01
6,58,-3.43406272e+00,0.00000000e+00,2.30827330e+00,4.81441340e+00,6.06148010e-01,5.30572274e+00,1.00404140e+03,2.02312910e+00,2.77099180e+00,-3.99606854e+00,5.62005819e-01,1.75500000e+02
8,36,-3.43270520e+00,0.00000000e+00,2.29214590e+00,6.45451400e+00,2.37584261e-01,5.23216789e+00,1.01424680e+03,1.97848350e+00,2.83571670e+00,-3.64795132e+00,2.15246120e-01,1.09500000e+02
4,74,-3.42978868e+00,0.00000000e+00,2.32509440e+00,4.65832730e+00,9.76095846e-01,5.39453911e+00,9.93954820e+02,2.07680830e+00,2.69764230e+00,-4.35603365e+00,9.26244975e-01,2.23500000e+02
2,87,-3.42971434e+00,0.00000000e+00,2.34214120e+00,4.55865110e+00,1.33692648e+00,5.48717323e+00,9.83159490e+02,2.14627610e+00,2.60780960e+00,-4.72822964e+00,1.29851530e+00,2.62500000e+02
9,17,-3.42918271e+00,0.00000000e+00,2.28435920e+00,8.81234790e+00,5.47614146e-02,5.21382088e+00,1.01949310e+03,1.95855830e+00,2.86594200e+00,-3.47822864e+00,4.90459302e-02,5.25000000e+01
1,93,-3.42448444e+00,0.00000000e+00,2.35111760e+00,4.51687790e+00,1.52093391e+00,5.53639076e+00,9.77922410e+02,2.19363310e+00,2.55070410e+00,-4.91903682e+00,1.49455238e+00,2.80500000e+02
9,18,-3.42342001e+00,0.00000000e+00,2.28462430e+00,8.60513190e+00,6.11973290e-02,5.21426415e+00,1.01991570e+03,1.95878660e+00,2.86635470e+00,-3.47822864e+00,5.48086237e-02,5.55000000e+01
3,81,-3.42325933e+00,0.00000000e+00,2.33388600e+00,4.60275840e+00,1.16385124e+00,5.44207443e+00,9.89068870e+02,2.10901910e+00,2.65596530e+00,-4.54057805e+00,1.11731872e+00,2.44500000e+02
7,49,-3.42153103e+00,0.00000000e+00,2.30073870e+00,4.94681820e+00,4.35382646e-01,5.26753481e+00,1.01002420e+03,2.00042460e+00,2.80505210e+00,-3.82055141e+00,3.99020383e-01,1.48500000e+02
8,37,-3.42080984e+00,0.00000000e+00,2.29270880e+00,6.37013090e+00,2.50722170e-01,5.23384710e+00,1.01511100e+03,1.97895990e+00,2.83655200e+00,-3.64795132e+00,2.27141473e-01,1.12500000e+02
5,67,-3.42046418e+00,0.00000000e+00,2.31720710e+00,4.72005790e+00,8.03959571e-01,5.35233995e+00,9.99853880e+02,2.04905550e+00,2.73649000e+00,-4.17454686e+00,7.54082686e-01,2.02500000e+02
9,19,-3.41733889e+00,0.00000000e+00,2.28491470e+00,8.41354590e+00,6.79891276e-02,5.21475396e+00,1.02036220e+03,1.95902770e+00,2.86679060e+00,-3.47822864e+00,6.08897450e-02,5.85000000e+01
6,59,-3.41493504e+00,0.00000000e+00,2.30919480e+00,4.80273960e+00,6.26802630e-01,5.31048419e+00,1.00540770e+03,2.02391440e+00,2.77227920e+00,-3.99606854e+00,5.81133498e-01,1.78500000e+02
9,20,-3.41093956e+00,0.00000000e+00,2.28521860e+00,8.23590850e+00,7.51365465e-02,5.21529274e+00,1.02083260e+03,1.95928160e+00,2.86724960e+00,-3.47822864e+00,6.72890763e-02,6.15000000e+01
8,38,-3.40859987e+00,0.00000000e+00,2.29329090e+00,6.28333860e+00,2.64208416e-01,5.23561884e+00,1.01600020e+03,1.97944950e+00,2.83741080e+00,-3.64795132e+00,2.39351445e-01,1.15500000e+02
0,99,-3.40743384e+00,0.00000000e+00,2.36077690e+00,4.47708500e+00,1.71559184e+00,5.58982632e+00,9.73331750e+02,2.26486690e+00,2.47084560e+00,-5.11304567e+00,1.70561184e+00,2.98500000e+02
7,50,-3.40539829e+00,0.00000000e+00,2.30149980e+00,4.92840160e+00,4.53002732e-01,5.27136210e+00,1.01118890e+03,2.00107930e+00,2.80616370e+00,-3.82055141e+00,4.15153122e-01,1.51500000e+02
4,75,-3.40526969e+00,0.00000000e+00,2.32627990e+00,4.65009230e+00,1.00197032e+00,5.40100018e+00,9.95679910e+02,2.07784660e+00,2.69921420e+00,-4.35603365e+00,9.50763967e-01,2.26500000e+02
9,21,-3.40422237e+00,0.00000000e+00,2.28554990e+00,8.07062400e+00,8.26393027e-02,5.21588269e+00,1.02132700e+03,1.95954820e+00,2.86773190e+00,-3.47822864e+00,7.40062640e-02,6.45000000e+01
2,88,-3.40069020e+00,0.00000000e+00,2.34359930e+00,4.55150220e+00,1.36684258e+00,5.49508740e+00,9.85169100e+02,2.14755660e+00,2.60955900e+00,-4.72822964e+00,1.32753944e+00,2.65500000e+02
5,68,-3.39833873e+00,0.00000000e+00,2.31828320e+00,4.71078070e+00,8.27580641e-01,5.35804699e+00,1.00142580e+03,2.04997840e+00,2.73794720e+00,-4.17454686e+00,7.76208137e-01,2.05500000e+02
9,22,-3.39718760e+00,0.00000000e+00,2.28586170e+00,7.91650540e+00,9.04970915e-02,5.21652542e+00,1.02184550e+03,1.95982770e+00,2.86823740e+00,-3.47822864e+00,8.10410359e-02,6.75000000e+01
3,82,-3.39634209e+00,0.00000000e+00,2.33521060e+00,4.59523100e+00,1.19192655e+00,5.44930885e+00,9.90950100e+02,2.11018120e+00,2.65764350e+00,-4.54057805e+00,1.14423596e+00,2.47500000e+02
8,39,-3.39607585e+00,0.00000000e+00,2.29390030e+00,6.19191610e+00,2.78042459e-01,5.23748908e+00,1.01691450e+03,1.97995240e+00,2.83829300e+00,-3.64795132e+00,2.51875463e-01,1.18500000e+02
6,60,-3.39550039e+00,0.00000000e+00,2.31015120e+00,4.79142740e+00,6.47790372e-01,5.31534959e+00,1.00680110e+03,2.02471390e+00,2.77359050e+00,-3.99606854e+00,6.00568150e-01,1.81500000e+02
1,94,-3.39334778e+00,0.00000000e+00,2.35265040e+00,4.51012570e+00,1.55264518e+00,5.54500126e+00,9.80062580e+02,2.19504780e+00,2.55250800e+00,-4.91903682e+00,1.52568905e+00,2.83500000e+02
9,23,-3.38983555e+00,0.00000000e+00,2.28622580e+00,7.77245910e+00,9.87096053e-02,5.21722312e+00,1.02238810e+03,1.96012000e+00,2.86876620e+00,-3.47822864e+00,8.83930927e-02,7.05000000e+01
7,51,-3.38895534e+00,0.00000000e+00,2.30230820e+00,4.91133650e+00,4.70963016e-01,5.27529387e+00,1.01237980e+03,2.00174770e+00,2.80729900e+00,-3.82055141e+00,4.31596071e-01,1.54500000e+02
8,40,-3.38323833e+00,0.00000000e+00,2.29452220e+00,6.09181830e+00,2.92223733e-01,5.23946735e+00,1.01785390e+03,1.98046860e+00,2.83919880e+00,-3.64795132e+00,2.64712984e-01,1.21500000e+02
9,24,-3.38216658e+00,0.00000000e+00,2.28657600e+00,7.63756260e+00,1.07276518e-01,5.21797769e+00,1.02295500e+03,1.96042510e+00,2.86931830e+00,-3.47822864e+00,9.60620534e-02,7.35000000e+01
4,76,-3.38045142e+00,0.00000000e+00,2.32751690e+00,4.64195490e+00,1.02816254e+00,5.40757010e+00,9.97434390e+02,2.07890040e+00,2.70081020e+00,-4.35603365e+00,9.75582230e-01,2.29500000e+02
5,69,-3.37591068e+00,0.00000000e+00,2.31936990e+00,4.70166690e+00,8.51526643e-01,5.36386016e+00,1.00302610e+03,2.05091620e+00,2.73942840e+00,-4.17454686e+00,7.98636178e-01,2.08500000e+02
6,61,-3.37575966e+00,0.00000000e+00,2.31110300e+00,4.78041860e+00,6.69110447e-01,5.32031948e+00,1.00822180e+03,2.02552780e+00,2.77492580e+00,-3.99606854e+00,6.20308875e-01,1.84500000e+02
0,100,-3.37418116e+00,0.00000000e+00,2.36245940e+00,4.47060020e+00,1.74904942e+00,5.59914949e+00,9.75605180e+02,2.26645010e+00,2.47266890e+00,-5.11304567e+00,1.73886452e+00,3.01500000e+02
9,25,-3.37418102e+00,0.00000000e+00,2.28695780e+00,7.51093670e+00,1.16197486e-01,5.21879131e+00,1.02354610e+03,1.96074310e+00,2.86989390e+00,-3.47822864e+00,1.04047619e-01,7.65000000e+01
7,52,-3.37220289e+00,0.00000000e+00,2.30311960e+00,4.89531700e+00,4.89262789e-01,5.27932987e+00,1.01359700e+03,2.00242990e+00,2.80845810e+00,-3.82055141e+00,4.48348522e-01,1.57500000e+02
2,89,-3.37137416e+00,0.00000000e+00,2.34506230e+00,4.54446040e+00,1.39706110e+00,5.50311666e+00,9.87210570e+02,2.14885410e+00,2.61133230e+00,-4.72822964e+00,1.35685548e+00,2.68500000e+02
8,41,-3.37008788e+00,0.00000000e+00,2.29514330e+00,5.97339570e+00,3.06751680e-01,5.24156834e+00,1.01881870e+03,1.98099810e+00,2.84012820e+00,-3.64795132e+00,2.77863435e-01,1.24500000e+02
3,83,-3.36912960e+00,0.00000000e+00,2.33656820e+00,4.58775610e+00,1.22031171e+00,5.45665565e+00,9.92861990e+02,2.11135950e+00,2.65934590e+00,-4.54057805e+00,1.17144845e+00,2.50500000e+02
9,26,-3.36587926e+00,0.00000000e+00,2.28736250e+00,7.39182020e+00,1.25472158e-01,5.21966534e+00,1.02416170e+03,1.96107400e+00,2.87049280e+00,-3.47822864e+00,1.12349380e-01,7.95000000e+01
1,95,-3.36192299e+00,0.00000000e+00,2.35424550e+00,4.50342710e+00,1.58465098e+00,5.55372905e+00,9.82235990e+02,2.19648050e+00,2.55433560e+00,-4.91903682e+00,1.55711383e+00,2.86500000e+02
9,27,-3.35726163e+00,0.00000000e+00,2.28775310e+00,7.27941010e+00,1.35100162e-01,5.22060196e+00,1.02480170e+03,1.96141770e+00,2.87111520e+00,-3.47822864e+00,1.20967012e-01,8.25000000e+01
8,42,-3.35662512e+00,0.00000000e+00,2.29578150e+00,5.79310880e+00,3.21625728e-01,5.24382525e+00,1.01980890e+03,1.98154090e+00,2.84108140e+00,-3.64795132e+00,2.91326192e-01,1.27500000e+02
6,62,-3.35571373e+00,0.00000000e+00,2.31206450e+00,4.76970660e+00,6.90761957e-01,5.32539332e+00,1.00967000e+03,2.02635600e+00,2.77628510e+00,-3.99606854e+00,6.40354804e-01,1.87500000e+02
4,77,-3.35533500e+00,0.00000000e+00,2.32876530e+00,4.63390160e+00,1.05467142e+00,5.41424996e+00,9.99218560e+02,2.07996970e+00,2.70243050e+00,-4.35603365e+00,1.00069865e+00,2.32500000e+02
7,53,-3.35514172e+00,0.00000000e+00,2.30392910e+00,4.88019750e+00,5.07901290e-01,5.28346981e+00,1.01484070e+03,2.00312600e+00,2.80964110e+00,-3.82055141e+00,4.65409687e-01,1.60500000e+02
5,70,-3.35318111e+00,0.00000000e+00,2.32048710e+00,4.69268630e+00,8.75796597e-01,5.36978055e+00,1.00465500e+03,2.05186880e+00,2.74093380e+00,-4.17454686e+00,8.21365749e-01,2.11500000e+02
9,28,-3.34832856e+00,0.00000000e+00,2.28819520e+00,7.17307730e+00,1.45081115e-01,5.22160279e+00,1.02546630e+03,1.96177440e+00,2.87176110e+00,-3.47822864e+00,1.29900078e-01,8.55000000e+01
8,43,-3.34285063e+00,0.00000000e+00,2.29643990e+00,5.12536000e+00,3.36845280e-01,5.24686041e+00,1.02082470e+03,1.98209710e+00,2.84205830e+00,-3.64795132e+00,3.05100683e-01,1.30500000e+02
2,90,-3.34176748e+00,0.00000000e+00,2.34653370e+00,4.53751480e+00,1.42758081e+00,5.51126104e+00,9.89284250e+02,2.15016870e+00,2.61312990e+00,-4.72822964e+00,1.38646216e+00,2.71500000e+02
3,84,-3.34162305e+00,0.00000000e+00,2.33792660e+00,4.58036960e+00,1.24900550e+00,5.46411484e+00,9.94804890e+02,2.11255410e+00,2.66107260e+00,-4.54057805e+00,1.19895501e+00,2.53500000e+02
0,101,-3.34064455e+00,0.00000000e+00,2.36417310e+00,4.46414980e+00,1.78279307e+00,5.60859321e+00,9.77913470e+02,2.26805300e+00,2.47451530e+00,-5.11304567e+00,1.77240112e+00,3.04500000e+02
9,29,-3.33908044e+00,0.00000000e+00,2.28862490e+00,7.07193910e+00,1.55414621e-01,5.22266975e+00,1.02615560e+03,1.96214410e+00,2.87243060e+00,-3.47822864e+00,1.39148198e-01,8.85000000e+01
7,54,-3.33777261e+00,0.00000000e+00,2.30475560e+00,4.86584680e+00,5.26877783e-01,5.28771343e+00,1.01611110e+03,2.00383590e+00,2.81084820e+00,-3.82055141e+00,4.82778803e-01,1.63500000e+02
