vqn,jqn,E,egam,rMin,rMax,VMin,VMax,Tau,ri,ro,EVib,ERot,g
17,108,-2.97425905e+00,0.00000000e+00,2.14697350e+00,4.88589320e+00,-7.07941001e+00,3.96197717e-01,8.48639180e+02,1.76654090e+00,2.95202140e+00,-5.32609027e+00,2.35183121e+00,1.08500000e+02
25,58,-2.97174907e+00,0.00000000e+00,2.09448440e+00,5.92729310e+00,-9.05936049e+00,7.43385669e-02,9.00072950e+02,1.67476880e+00,3.12786240e+00,-3.60939972e+00,6.37650644e-01,5.85000000e+01
9,142,-2.97080946e+00,0.00000000e+00,2.20409050e+00,4.46197910e+00,-5.15635612e+00,8.17113533e-01,8.05856300e+02,1.89000420e+00,2.75196770e+00,-7.28151239e+00,4.31070292e+00,1.42500000e+02
28,18,-2.96957271e+00,0.00000000e+00,2.07585730e+00,9.27327790e+00,-9.81455185e+00,2.93830321e-03,9.22241040e+02,1.64520410e+00,3.19126190e+00,-3.03144897e+00,6.18762669e-02,1.85000000e+01
19,98,-2.96743879e+00,0.00000000e+00,2.13367120e+00,5.03744040e+00,-7.56112439e+00,3.06453225e-01,8.60955170e+02,1.74163770e+00,2.99780840e+00,-4.87390897e+00,1.90647018e+00,9.85000000e+01
6,153,-2.96550025e+00,0.00000000e+00,2.22696160e+00,4.34937870e+00,-4.44917492e+00,9.96091025e-01,7.91526690e+02,1.95262410e+00,2.66239920e+00,-8.07397248e+00,5.10847223e+00,1.53500000e+02
16,113,-2.96402539e+00,0.00000000e+00,2.15419130e+00,4.81523160e+00,-6.82356275e+00,4.46504243e-01,8.43428080e+02,1.78005060e+00,2.92949030e+00,-5.55776538e+00,2.59373999e+00,1.13500000e+02
14,122,-2.96320225e+00,0.00000000e+00,2.16816910e+00,4.69575110e+00,-6.33877485e+00,5.46708061e-01,8.32286040e+02,1.80806710e+00,2.88192410e+00,-6.03214982e+00,3.06894757e+00,1.22500000e+02
27,37,-2.96299408e+00,0.00000000e+00,2.08224980e+00,7.10554290e+00,-9.55214146e+00,2.14755112e-02,9.15190430e+02,1.65502790e+00,3.17080240e+00,-3.21990395e+00,2.56909871e-01,3.75000000e+01
28,19,-2.96270972e+00,0.00000000e+00,2.07608390e+00,9.07378350e+00,-9.80515221e+00,3.41998901e-03,9.22755140e+02,1.64539520e+00,3.19182510e+00,-3.03144897e+00,6.87392533e-02,1.95000000e+01
23,74,-2.96196903e+00,0.00000000e+00,2.10757330e+00,5.48224010e+00,-8.54545203e+00,1.44801722e-01,8.86937490e+02,1.69606160e+00,3.08585310e+00,-4.01520572e+00,1.05323670e+00,7.45000000e+01
26,49,-2.96052029e+00,0.00000000e+00,2.08856240e+00,6.32439110e+00,-9.29623052e+00,4.65266936e-02,9.08013760e+02,1.66496760e+00,3.14991240e+00,-3.41257941e+00,4.52059123e-01,4.95000000e+01
0,173,-2.96044628e+00,0.00000000e+00,2.27501620e+00,4.16653570e+00,-3.07277540e+00,1.38151262e+00,7.64268630e+02,2.18376090e+00,2.37887090e+00,-9.75363811e+00,6.79319184e+00,1.73500000e+02
4,160,-2.95850501e+00,0.00000000e+00,2.24278040e+00,4.28255270e+00,-3.98003139e+00,1.12191761e+00,7.82452160e+02,2.00440870e+00,2.59329010e+00,-8.61991201e+00,5.66140699e+00,1.60500000e+02
21,87,-2.95810283e+00,0.00000000e+00,2.12071830e+00,5.22329510e+00,-8.04314843e+00,2.23438435e-01,8.74034610e+02,1.71836340e+00,3.04271200e+00,-4.43684060e+00,1.47873777e+00,8.75000000e+01
28,20,-2.95548836e+00,0.00000000e+00,2.07632360e+00,8.89231870e+00,-9.79526005e+00,3.94871760e-03,9.23297190e+02,1.64559630e+00,3.19241830e+00,-3.03144897e+00,7.59606137e-02,2.05000000e+01
8,146,-2.95461079e+00,0.00000000e+00,2.21213710e+00,4.41986850e+00,-4.90360905e+00,8.79606356e-01,8.01653440e+02,1.90984220e+00,2.72425580e+00,-7.54212246e+00,4.58751167e+00,1.46500000e+02
24,67,-2.95372615e+00,0.00000000e+00,2.10143540e+00,5.65157700e+00,-8.78470443e+00,1.10555344e-01,8.94304290e+02,1.68564460e+00,3.10792030e+00,-3.81029629e+00,8.56570140e-01,6.75000000e+01
22,81,-2.95253946e+00,0.00000000e+00,2.11436700e+00,5.33606250e+00,-8.28421855e+00,1.84633903e-01,8.80882600e+02,1.70726620e+00,3.06491610e+00,-4.22407115e+00,1.27153169e+00,8.15000000e+01
20,93,-2.95066351e+00,0.00000000e+00,2.12757200e+00,5.11906380e+00,-7.78656292e+00,2.66755985e-01,8.68137670e+02,1.73016180e+00,3.02120340e+00,-4.65346726e+00,1.70280376e+00,9.35000000e+01
25,59,-2.95010159e+00,0.00000000e+00,2.09520280e+00,5.89205250e+00,-9.03069573e+00,7.79406292e-02,9.01558850e+02,1.67537280e+00,3.12952120e+00,-3.60939972e+00,6.59298126e-01,5.95000000e+01
27,38,-2.94920117e+00,0.00000000e+00,2.08270700e+00,7.03192490e+00,-9.53345975e+00,2.30971118e-02,9.16195840e+02,1.65541230e+00,3.17191000e+00,-3.21990395e+00,2.70702783e-01,3.85000000e+01
1,170,-2.94838755e+00,0.00000000e+00,2.26722830e+00,4.19249090e+00,-3.28606513e+00,1.31853078e+00,7.69198410e+02,2.11681200e+00,2.45536030e+00,-9.46501200e+00,6.51662445e+00,1.70500000e+02
28,21,-2.94790862e+00,0.00000000e+00,2.07657570e+00,8.72664110e+00,-9.78487591e+00,4.52593636e-03,9.23867310e+02,1.64580760e+00,3.19304180e+00,-3.03144897e+00,8.35403483e-02,2.15000000e+01
15,118,-2.94453142e+00,0.00000000e+00,2.16179800e+00,4.74767180e+00,-6.55802387e+00,5.00606731e-01,8.38804500e+02,1.79433110e+00,2.90710300e+00,-5.79312654e+00,2.84859512e+00,1.18500000e+02
26,50,-2.94227940e+00,0.00000000e+00,2.08917030e+00,6.27192530e+00,-9.27179931e+00,4.92144258e-02,9.09306170e+02,1.66547650e+00,3.15134490e+00,-3.41257941e+00,4.70300010e-01,5.05000000e+01
28,22,-2.93997133e+00,0.00000000e+00,2.07683840e+00,8.57470220e+00,-9.77399979e+00,5.15300994e-03,9.24465650e+02,1.64602900e+00,3.19369560e+00,-3.03144897e+00,9.14776405e-02,2.25000000e+01
18,104,-2.93586377e+00,0.00000000e+00,2.14147400e+00,4.94479220e+00,-7.27695605e+00,3.58598452e-01,8.56712670e+02,1.75487150e+00,2.97735880e+00,-5.09812788e+00,2.16226411e+00,1.04500000e+02
27,39,-2.93505532e+00,0.00000000e+00,2.08317740e+00,6.95969720e+00,-9.51429476e+00,2.47962576e-02,9.17230960e+02,1.65580710e+00,3.17304860e+00,-3.21990395e+00,2.84848628e-01,3.95000000e+01
23,75,-2.93418510e+00,0.00000000e+00,2.10850500e+00,5.46016860e+00,-8.50946877e+00,1.50143727e-01,8.88745030e+02,1.69684000e+00,3.08789160e+00,-4.01520572e+00,1.08102062e+00,7.55000000e+01
2,167,-2.93320767e+00,0.00000000e+00,2.25965460e+00,4.21890910e+00,-3.49705903e+00,1.25741556e+00,7.74312430e+02,2.07207590e+00,2.50996470e+00,-9.17983847e+00,6.24663080e+00,1.67500000e+02
5,157,-2.93269364e+00,0.00000000e+00,2.23587730e+00,4.31077490e+00,-4.18283847e+00,1.06682710e+00,7.88200080e+02,1.97809550e+00,2.63055850e+00,-8.34518738e+00,5.41249373e+00,1.57500000e+02
17,109,-2.93268249e+00,0.00000000e+00,2.14838780e+00,4.87150380e+00,-7.02902702e+00,4.05961575e-01,8.50942980e+02,1.76772500e+00,2.95468740e+00,-5.32609027e+00,2.39340778e+00,1.09500000e+02
12,131,-2.93254697e+00,0.00000000e+00,2.18347470e+00,4.58546270e+00,-5.82400760e+00,6.59951880e-01,8.23061180e+02,1.83940970e+00,2.83400590e+00,-6.52109780e+00,3.58855082e+00,1.31500000e+02
11,135,-2.93236058e+00,0.00000000e+00,2.19072150e+00,4.53919060e+00,-5.58599197e+00,7.14656611e-01,8.17825660e+02,1.85574960e+00,2.80817350e+00,-6.77098604e+00,3.83862546e+00,1.35500000e+02
7,150,-2.93234098e+00,0.00000000e+00,2.22048920e+00,4.37911180e+00,-4.64578352e+00,9.45044050e-01,7.97769640e+02,1.93124800e+00,2.69552160e+00,-7.80628009e+00,4.87393910e+00,1.50500000e+02
28,23,-2.93167648e+00,0.00000000e+00,2.07711280e+00,8.43465550e+00,-9.76263250e+00,5.83125155e-03,9.25092380e+02,1.64626060e+00,3.19437980e+00,-3.03144897e+00,9.97724906e-02,2.35000000e+01
19,99,-2.93003700e+00,0.00000000e+00,2.13493490e+00,5.02161790e+00,-7.51478828e+00,3.14797409e-01,8.63138700e+02,1.74269580e+00,3.00031730e+00,-4.87390897e+00,1.94387197e+00,9.95000000e+01
24,68,-2.92867126e+00,0.00000000e+00,2.10227240e+00,5.62553260e+00,-8.75188721e+00,1.15115577e-01,8.95983950e+02,1.68634580e+00,3.10980280e+00,-3.81029629e+00,8.81625033e-01,6.85000000e+01
25,60,-2.92811070e+00,0.00000000e+00,2.09593840e+00,5.85817630e+00,-9.00156566e+00,8.16469466e-02,9.03077010e+02,1.67598770e+00,3.13121230e+00,-3.60939972e+00,6.81289017e-01,6.05000000e+01
13,127,-2.92695449e+00,0.00000000e+00,2.17650640e+00,4.63339460e+00,-6.05639946e+00,6.07964915e-01,8.28691800e+02,1.82400340e+00,2.85950590e+00,-6.27481316e+00,3.34785867e+00,1.27500000e+02
10,139,-2.92631448e+00,0.00000000e+00,2.19825240e+00,4.49450300e+00,-5.34249296e+00,7.72140414e-01,8.12964110e+02,1.87313200e+00,2.78188440e+00,-7.02446238e+00,4.09814790e+00,1.39500000e+02
21,88,-2.92518684e+00,0.00000000e+00,2.12182460e+00,5.20538800e+00,-8.00145295e+00,2.30339058e-01,8.76064450e+02,1.71929000e+00,3.04502300e+00,-4.43684060e+00,1.51165376e+00,8.85000000e+01
26,51,-2.92369075e+00,0.00000000e+00,2.08979140e+00,6.22172700e+00,-9.24689408e+00,5.20011450e-02,9.10629780e+02,1.66599610e+00,3.15280900e+00,-3.41257941e+00,4.88888660e-01,5.15000000e+01
28,24,-2.92302516e+00,0.00000000e+00,2.07740200e+00,8.30486370e+00,-9.75077405e+00,6.56194911e-03,9.25747640e+02,1.64650240e+00,3.19509440e+00,-3.03144897e+00,1.08423810e-01,2.45000000e+01
22,82,-2.92202514e+00,0.00000000e+00,2.11539090e+00,5.31657310e+00,-8.24513101e+00,1.90796531e-01,8.82818510e+02,1.70812360e+00,3.06710860e+00,-4.22407115e+00,1.30204601e+00,8.25000000e+01
27,40,-2.92055736e+00,0.00000000e+00,2.08366010e+00,6.88882090e+00,-9.49464732e+00,2.65751705e-02,9.18296080e+02,1.65621230e+00,3.17421840e+00,-3.21990395e+00,2.99346588e-01,4.05000000e+01
16,114,-2.92036171e+00,0.00000000e+00,2.15567990e+00,4.80147700e+00,-6.77122271e+00,4.57016930e-01,8.45793680e+02,1.78130050e+00,2.93223260e+00,-5.55776538e+00,2.63740367e+00,1.14500000e+02
14,123,-2.91566938e+00,0.00000000e+00,2.16980340e+00,4.68305710e+00,-6.28303203e+00,5.58633401e-01,8.34740690e+02,1.80944130e+00,2.88477970e+00,-6.03214982e+00,3.11648044e+00,1.23500000e+02
20,94,-2.91534529e+00,0.00000000e+00,2.12876230e+00,5.10238780e+00,-7.74231283e+00,2.74429003e-01,8.70262250e+02,1.73115940e+00,3.02363130e+00,-4.65346726e+00,1.73812197e+00,9.45000000e+01
3,164,-2.91494692e+00,0.00000000e+00,2.25228920e+00,4.24582570e+00,-3.70568228e+00,1.19813921e+00,7.79624240e+02,2.03655130e+00,2.55569430e+00,-8.89813357e+00,5.98318665e+00,1.64500000e+02
9,143,-2.91433411e+00,0.00000000e+00,2.20607240e+00,4.45131970e+00,-5.09365372e+00,8.32463944e-01,8.08457160e+02,1.89169220e+00,2.75498910e+00,-7.28151239e+00,4.36717827e+00,1.43500000e+02
28,25,-2.91401737e+00,0.00000000e+00,2.07770340e+00,8.18389410e+00,-9.73842497e+00,7.34638783e-03,9.26431620e+02,1.64675430e+00,3.19583960e+00,-3.03144897e+00,1.17431599e-01,2.55000000e+01
23,76,-2.90606784e+00,0.00000000e+00,2.10944740e+00,5.43853210e+00,-8.47303788e+00,1.55600459e-01,8.90587100e+02,1.69762970e+00,3.08996350e+00,-4.01520572e+00,1.10913789e+00,7.65000000e+01
25,61,-2.90577749e+00,0.00000000e+00,2.09668640e+00,5.82556250e+00,-8.97197081e+00,8.54580306e-02,9.04627830e+02,1.67661340e+00,3.13293570e+00,-3.60939972e+00,7.03622226e-01,6.15000000e+01
27,41,-2.90570810e+00,0.00000000e+00,2.08415600e+00,6.81930560e+00,-9.47451823e+00,2.84360945e-02,9.19391460e+02,1.65662790e+00,3.17541950e+00,-3.21990395e+00,3.14195847e-01,4.15000000e+01
26,52,-2.90475543e+00,0.00000000e+00,2.09042320e+00,6.17375100e+00,-9.22151565e+00,5.48876809e-02,9.11984960e+02,1.66652630e+00,3.15430510e+00,-3.41257941e+00,5.07823982e-01,5.25000000e+01
28,26,-2.90465366e+00,0.00000000e+00,2.07801390e+00,8.07050680e+00,-9.72558582e+00,8.18586948e-03,9.27144480e+02,1.64701640e+00,3.19661550e+00,-3.03144897e+00,1.26795312e-01,2.65000000e+01
6,154,-2.90394072e+00,0.00000000e+00,2.22915940e+00,4.33961920e+00,-4.38303490e+00,1.01348670e+00,7.94189490e+02,1.95452000e+00,2.66545520e+00,-8.07397248e+00,5.17003175e+00,1.54500000e+02
24,69,-2.90327921e+00,0.00000000e+00,2.10312420e+00,5.60017760e+00,-8.71861421e+00,1.19785333e-01,8.97697310e+02,1.68705820e+00,3.11171820e+00,-3.81029629e+00,9.07017076e-01,6.95000000e+01
15,119,-2.89878335e+00,0.00000000e+00,2.16336810e+00,4.73451780e+00,-6.50377387e+00,5.11894072e-01,8.41233300e+02,1.79564900e+00,2.90992000e+00,-5.79312654e+00,2.89434320e+00,1.19500000e+02
8,147,-2.89634956e+00,0.00000000e+00,2.21419650e+00,4.40955590e+00,-4.83962281e+00,8.95687339e-01,8.04286940e+02,1.91160140e+00,2.72730310e+00,-7.54212246e+00,4.64577290e+00,1.47500000e+02
18,105,-2.89606329e+00,0.00000000e+00,2.14282830e+00,4.92986190e+00,-7.22817091e+00,3.67781944e-01,8.58993420e+02,1.75600440e+00,2.97998140e+00,-5.09812788e+00,2.20206459e+00,1.05500000e+02
28,27,-2.89493484e+00,0.00000000e+00,2.07833770e+00,7.96363610e+00,-9.71225686e+00,9.08172744e-03,9.27886420e+02,1.64728870e+00,3.19742220e+00,-3.03144897e+00,1.36514135e-01,2.75000000e+01
4,161,-2.89364747e+00,0.00000000e+00,2.24512490e+00,4.27327700e+00,-3.91186086e+00,1.14067454e+00,7.85147990e+02,2.00646060e+00,2.59633620e+00,-8.61991201e+00,5.72626454e+00,1.61500000e+02
19,100,-2.89231928e+00,0.00000000e+00,2.13621580e+00,5.00595270e+00,-7.46803991e+00,3.23278875e-01,8.65359470e+02,1.74376630e+00,3.00286050e+00,-4.87390897e+00,1.98158969e+00,1.00500000e+02
21,89,-2.89194703e+00,0.00000000e+00,2.12294570e+00,5.18770630e+00,-7.95932808e+00,2.37365973e-01,8.78130490e+02,1.72022840e+00,3.04736800e+00,-4.43684060e+00,1.54489357e+00,8.95000000e+01
22,83,-2.89118266e+00,0.00000000e+00,2.11642640e+00,5.29737950e+00,-8.20560509e+00,1.97079857e-01,8.84789980e+02,1.70899260e+00,3.06933480e+00,-4.22407115e+00,1.33288849e+00,8.35000000e+01
17,110,-2.89079816e+00,0.00000000e+00,2.14981540e+00,4.85724460e+00,-6.97824893e+00,4.15873108e-01,8.53284760e+02,1.76892210e+00,2.95738780e+00,-5.32609027e+00,2.43529211e+00,1.10500000e+02
27,42,-2.89050863e+00,0.00000000e+00,2.08466510e+00,6.75120720e+00,-9.45390805e+00,3.03812658e-02,9.20517420e+02,1.65705390e+00,3.17665210e+00,-3.21990395e+00,3.29395317e-01,4.25000000e+01
0,174,-2.88925011e+00,0.00000000e+00,2.27766060e+00,4.15798080e+00,-3.00118194e+00,1.40292628e+00,7.67000130e+02,2.18625670e+00,2.38171440e+00,-9.75363811e+00,6.86438801e+00,1.74500000e+02
26,53,-2.88547425e+00,0.00000000e+00,2.09106820e+00,6.12792310e+00,-9.19566509e+00,5.78747549e-02,9.13372070e+02,1.66706720e+00,3.15583330e+00,-3.41257941e+00,5.27105161e-01,5.35000000e+01
28,28,-2.88486118e+00,0.00000000e+00,2.07867380e+00,7.86236920e+00,-9.69843837e+00,1.00353380e-02,9.28657630e+02,1.64757120e+00,3.19825980e+00,-3.03144897e+00,1.46587794e-01,2.85000000e+01
25,62,-2.88310359e+00,0.00000000e+00,2.09744340e+00,5.79411650e+00,-8.94191229e+00,8.93744037e-02,9.06211750e+02,1.67725010e+00,3.13469180e+00,-3.60939972e+00,7.26296122e-01,6.25000000e+01
12,132,-2.88115063e+00,0.00000000e+00,2.18526070e+00,4.57374190e+00,-5.76502554e+00,6.73370854e-01,8.25609860e+02,1.84091710e+00,2.83696800e+00,-6.52109780e+00,3.63994717e+00,1.32500000e+02
20,95,-2.87970788e+00,0.00000000e+00,2.12997000e+00,5.08589270e+00,-7.69764233e+00,2.82234239e-01,8.72423810e+02,1.73216910e+00,3.02609340e+00,-4.65346726e+00,1.77375938e+00,9.55000000e+01
11,136,-2.87917835e+00,0.00000000e+00,2.19257830e+00,4.52787320e+00,-5.52562593e+00,7.28764631e-01,8.20403650e+02,1.85731990e+00,2.81116880e+00,-6.77098604e+00,3.89180769e+00,1.36500000e+02
1,171,-2.87871440e+00,0.00000000e+00,2.26979930e+00,4.18378950e+00,-3.21521971e+00,1.33931594e+00,7.71929900e+02,2.11915950e+00,2.45830460e+00,-9.46501200e+00,6.58629760e+00,1.71500000e+02
23,77,-2.87761887e+00,0.00000000e+00,2.11040300e+00,5.41730560e+00,-8.43616127e+00,1.61172727e-01,8.92464240e+02,1.69843090e+00,3.09206880e+00,-4.01520572e+00,1.13758686e+00,7.75000000e+01
24,70,-2.87755057e+00,0.00000000e+00,2.10398660e+00,5.57546510e+00,-8.68488650e+00,1.24565303e-01,8.99444880e+02,1.68778180e+00,3.11366670e+00,-3.81029629e+00,9.32745723e-01,7.05000000e+01
13,128,-2.87734321e+00,0.00000000e+00,2.17822320e+00,4.62125210e+00,-5.99883620e+00,6.20710243e-01,8.31212350e+02,1.82545020e+00,2.86243290e+00,-6.27481316e+00,3.39746995e+00,1.28500000e+02
16,115,-2.87639517e+00,0.00000000e+00,2.15718740e+00,4.78784500e+00,-6.71849710e+00,4.67682519e-01,8.48197750e+02,1.78256390e+00,2.93500940e+00,-5.55776538e+00,2.68137021e+00,1.15500000e+02
27,43,-2.87495922e+00,0.00000000e+00,2.08518490e+00,6.68462160e+00,-9.43281786e+00,3.24128796e-02,9.21674260e+02,1.65749040e+00,3.17791630e+00,-3.21990395e+00,3.44944725e-01,4.35000000e+01
28,29,-2.87443350e+00,0.00000000e+00,2.07902150e+00,7.76592630e+00,-9.68413143e+00,1.10481313e-02,9.29458320e+02,1.64786390e+00,3.19912830e+00,-3.03144897e+00,1.57015473e-01,2.95000000e+01
7,151,-2.87229741e+00,0.00000000e+00,2.22262690e+00,4.36912360e+00,-4.58055181e+00,9.61870625e-01,8.00436910e+02,1.93308220e+00,2.69859150e+00,-7.80628009e+00,4.93398268e+00,1.51500000e+02
10,140,-2.87134746e+00,0.00000000e+00,2.20017990e+00,4.48356940e+00,-5.28077806e+00,7.86952720e-01,8.15572610e+02,1.87476780e+00,2.78491080e+00,-7.02446238e+00,4.15311492e+00,1.40500000e+02
5,158,-2.86935504e+00,0.00000000e+00,2.23815500e+00,4.30130020e+00,-4.11552265e+00,1.08499488e+00,7.90898570e+02,1.98007550e+00,2.63362840e+00,-8.34518738e+00,5.47583234e+00,1.58500000e+02
14,124,-2.86784208e+00,0.00000000e+00,2.17145340e+00,4.67047560e+00,-6.22692104e+00,5.70720785e-01,8.37234300e+02,1.81082960e+00,2.88766980e+00,-6.03214982e+00,3.16430774e+00,1.24500000e+02
26,54,-2.86584885e+00,0.00000000e+00,2.09172650e+00,6.08414760e+00,-9.16934324e+00,6.09629953e-02,9.14791500e+02,1.66761880e+00,3.15739380e+00,-3.41257941e+00,5.46730565e-01,5.45000000e+01
2,168,-2.86505645e+00,0.00000000e+00,2.26215640e+00,4.21004940e+00,-3.42698751e+00,1.27758163e+00,7.77044450e+02,2.07431610e+00,2.51296860e+00,-9.17983847e+00,6.31478201e+00,1.68500000e+02
28,30,-2.86365207e+00,0.00000000e+00,2.07938140e+00,7.67364110e+00,-9.66933605e+00,1.21215985e-02,9.30288700e+02,1.64816690e+00,3.20002800e+00,-3.03144897e+00,1.67796900e-01,3.05000000e+01
25,63,-2.86008983e+00,0.00000000e+00,2.09821530e+00,5.76375060e+00,-8.91139144e+00,9.33966127e-02,9.07829240e+02,1.67789770e+00,3.13648080e+00,-3.60939972e+00,7.49309889e-01,6.35000000e+01
22,84,-2.86001336e+00,0.00000000e+00,2.11748080e+00,5.27846750e+00,-8.16564244e+00,2.03484789e-01,8.86797600e+02,1.70987330e+00,3.07159500e+00,-4.22407115e+00,1.36405779e+00,8.45000000e+01
27,44,-2.85906124e+00,0.00000000e+00,2.08571540e+00,6.61967570e+00,-9.41124765e+00,3.45330528e-02,9.22862280e+02,1.65793740e+00,3.17921230e+00,-3.21990395e+00,3.60842712e-01,4.45000000e+01
21,90,-2.85838476e+00,0.00000000e+00,2.12408000e+00,5.17024080e+00,-7.91677517e+00,2.44520146e-01,8.80233360e+02,1.72117890e+00,3.04974730e+00,-4.43684060e+00,1.57845584e+00,9.05000000e+01
9,144,-2.85758366e+00,0.00000000e+00,2.20807580e+00,4.44074910e+00,-5.03062695e+00,8.47995584e-01,8.11097330e+02,1.89339630e+00,2.75804400e+00,-7.28151239e+00,4.42392873e+00,1.44500000e+02
18,106,-2.85595315e+00,0.00000000e+00,2.14419570e+00,4.91507020e+00,-7.17898386e+00,3.77108950e-01,8.61312420e+02,1.75715020e+00,2.98263860e+00,-5.09812788e+00,2.24217473e+00,1.06500000e+02
19,101,-2.85428809e+00,0.00000000e+00,2.13750750e+00,4.99044080e+00,-7.42088066e+00,3.31898684e-01,8.67618130e+02,1.74484940e+00,3.00543830e+00,-4.87390897e+00,2.01962088e+00,1.01500000e+02
15,120,-2.85273785e+00,0.00000000e+00,2.16495150e+00,4.72148030e+00,-6.44914781e+00,5.23339404e-01,8.43701150e+02,1.79698080e+00,2.91277170e+00,-5.79312654e+00,2.94038869e+00,1.20500000e+02
28,31,-2.85251771e+00,0.00000000e+00,2.07975460e+00,7.58494420e+00,-9.65405304e+00,1.32572994e-02,9.31148980e+02,1.64848020e+00,3.20095890e+00,-3.03144897e+00,1.78931260e-01,3.15000000e+01
24,71,-2.85148722e+00,0.00000000e+00,2.10486480e+00,5.55135260e+00,-8.65070517e+00,1.29456190e-01,9.01227160e+02,1.68851650e+00,3.11564870e+00,-3.81029629e+00,9.58809071e-01,7.15000000e+01
23,78,-2.84883955e+00,0.00000000e+00,2.11137340e+00,5.39646580e+00,-8.39883948e+00,1.66861356e-01,8.94377000e+02,1.69924350e+00,3.09420800e+00,-4.01520572e+00,1.16636618e+00,7.85000000e+01
17,111,-2.84860880e+00,0.00000000e+00,2.15125870e+00,4.84311400e+00,-6.92707762e+00,4.25933379e-01,8.55665220e+02,1.77013250e+00,2.96012310e+00,-5.32609027e+00,2.47748147e+00,1.11500000e+02
3,165,-2.84831573e+00,0.00000000e+00,2.25472020e+00,4.23679580e+00,-3.63640914e+00,1.21769536e+00,7.82357460e+02,2.03870160e+00,2.55874030e+00,-8.89813357e+00,6.04981784e+00,1.65500000e+02
29,0,-2.84729775e+00,0.00000000e+00,2.07381110e+00,5.21838540e+01,-9.89924079e+00,6.53249740e-08,9.39573000e+02,1.63920450e+00,3.22255750e+00,-2.84729775e+00,0.00000000e+00,5.00000000e-01
29,1,-2.84694074e+00,0.00000000e+00,2.07382180e+00,3.02772540e+01,-9.89874500e+00,1.75078336e-06,9.39601550e+02,1.63921460e+00,3.22258810e+00,-2.84729775e+00,3.57013524e-04,1.50000000e+00
29,2,-2.84622698e+00,0.00000000e+00,2.07384730e+00,2.35679390e+01,-9.89775368e+00,8.04598032e-06,9.39658660e+02,1.63923470e+00,3.22264940e+00,-2.84729775e+00,1.07076846e-03,2.50000000e+00
26,55,-2.84588004e+00,0.00000000e+00,2.09239700e+00,6.04231500e+00,-9.14255090e+00,6.41529792e-02,9.16243650e+02,1.66818110e+00,3.15898690e+00,-3.41257941e+00,5.66699376e-01,5.55000000e+01
29,3,-2.84515621e+00,0.00000000e+00,2.07388190e+00,2.00153490e+01,-9.89626658e+00,2.19173321e-05,9.39744340e+02,1.63926490e+00,3.22274130e+00,-2.84729775e+00,2.14153692e-03,3.50000000e+00
20,96,-2.84375319e+00,0.00000000e+00,2.13119080e+00,5.06957320e+00,-7.65255305e+00,2.90172674e-01,8.74623000e+02,1.73319110e+00,3.02859010e+00,-4.65346726e+00,1.80971407e+00,9.65000000e+01
29,4,-2.84372843e+00,0.00000000e+00,2.07393130e+00,1.77363160e+01,-9.89428369e+00,4.62466638e-05,9.39858630e+02,1.63930510e+00,3.22286380e+00,-2.84729775e+00,3.56931890e-03,4.50000000e+00
27,45,-2.84281549e+00,0.00000000e+00,2.08625910e+00,6.55651440e+00,-9.38919880e+00,3.67437829e-02,9.24081820e+02,1.65839480e+00,3.18054040e+00,-3.21990395e+00,3.77088460e-01,4.55000000e+01
6,155,-2.84211806e+00,0.00000000e+00,2.23137620e+00,4.32993290e+00,-4.31659718e+00,1.03107400e+00,7.96891680e+02,1.95643360e+00,2.66854370e+00,-8.07397248e+00,5.23185441e+00,1.55500000e+02
29,5,-2.84194418e+00,0.00000000e+00,2.07398990e+00,1.61183680e+01,-9.89180527e+00,8.38364545e-05,9.40001540e+02,1.63935540e+00,3.22301700e+00,-2.84729775e+00,5.35357018e-03,5.50000000e+00
28,32,-2.84103124e+00,0.00000000e+00,2.08014260e+00,7.49934970e+00,-9.63828268e+00,1.44568667e-02,9.32039410e+02,1.64880370e+00,3.20192120e+00,-3.03144897e+00,1.90417735e-01,3.25000000e+01
29,6,-2.83980319e+00,0.00000000e+00,2.07406060e+00,1.48947770e+01,-9.88883134e+00,1.37415441e-04,9.40173110e+02,1.63941570e+00,3.22320100e+00,-2.84729775e+00,7.49456286e-03,6.50000000e+00
8,148,-2.83781839e+00,0.00000000e+00,2.21627320e+00,4.39932650e+00,-4.77532147e+00,9.11953332e-01,8.06959980e+02,1.91337720e+00,2.73038380e+00,-7.54212246e+00,4.70430407e+00,1.48500000e+02
29,7,-2.83730573e+00,0.00000000e+00,2.07414310e+00,1.39283840e+01,-9.88536216e+00,2.09644243e-04,9.40373390e+02,1.63948610e+00,3.22341560e+00,-2.84729775e+00,9.99202485e-03,7.50000000e+00
25,64,-2.83673755e+00,0.00000000e+00,2.09900280e+00,5.73438430e+00,-8.88040909e+00,9.75252156e-02,9.09480740e+02,1.67855620e+00,3.13830300e+00,-3.60939972e+00,7.72662165e-01,6.45000000e+01
29,8,-2.83445179e+00,0.00000000e+00,2.07424190e+00,1.31405340e+01,-9.88139773e+00,3.03120836e-04,9.40602440e+02,1.63956660e+00,3.22366100e+00,-2.84729775e+00,1.28459561e-02,8.50000000e+00
16,116,-2.83212821e+00,0.00000000e+00,2.15870970e+00,4.77433430e+00,-6.66538725e+00,4.78501988e-01,8.50641030e+02,1.78384070e+00,2.93782110e+00,-5.55776538e+00,2.72563716e+00,1.16500000e+02
