t,X_O,X_O2_1,X_O2_2,X_O2_3,X_O2_4,X_O2_5,Th,Tg_1,Tg_2,Tg_3,Tg_4,Tg_5,rho,p,n,E
3.397652643340e-08,5.004941028810e-02,9.138155752790e-01,3.551694165960e-02,6.062111054390e-04,1.162217069480e-05,2.394970160480e-07,1.000000000000e+04,4.015296161290e+03,4.051946550590e+03,4.353199581290e+03,5.794553062640e+03,5.961741350960e+03,9.380891896690e-04,2.500063348130e+03,1.810788511870e+22,6.239590009860e+06
3.448618432990e-08,5.005016721630e-02,9.137998028990e-01,3.553036481080e-02,6.077005413620e-04,1.172182008780e-05,2.427125362970e-07,1.000000000000e+04,4.015525523630e+03,4.052710972450e+03,4.357735027360e+03,5.808191320680e+03,5.965618092600e+03,9.380891896690e-04,2.500064318600e+03,1.810789214780e+22,6.239763508700e+06
3.500348709480e-08,5.005093597640e-02,9.137837936830e-01,3.554398909630e-02,6.092123344370e-04,1.182293435240e-05,2.459758446330e-07,1.000000000000e+04,4.015758323920e+03,4.053486424720e+03,4.362318864680e+03,5.821836018310e+03,5.969459121510e+03,9.380891896690e-04,2.500065304240e+03,1.810789928680e+22,6.239939605120e+06
3.552854940130e-08,5.005171676040e-02,9.137675440700e-01,3.555781752680e-02,6.107468204420e-04,1.192553458680e-05,2.492876450030e-07,1.000000000000e+04,4.015994613640e+03,4.054273060170e+03,4.366951356460e+03,5.835485775620e+03,5.973264981410e+03,9.380891896690e-04,2.500066305300e+03,1.810790653740e+22,6.240118337940e+06
3.606148764230e-08,5.005250976340e-02,9.137510504480e-01,3.557185315770e-02,6.123043402010e-04,1.202964218020e-05,2.526486515420e-07,1.000000000000e+04,4.016234445060e+03,4.055071033490e+03,4.371632760550e+03,5.849139230060e+03,5.977036334700e+03,9.380891896690e-04,2.500067322020e+03,1.810791390150e+22,6.240299746570e+06
3.660241995690e-08,5.005331518430e-02,9.137343091470e-01,3.558609909050e-02,6.138852396640e-04,1.213527881700e-05,2.560595887130e-07,1.000000000000e+04,4.016477871230e+03,4.055880501350e+03,4.376363329280e+03,5.862794967810e+03,5.980773483670e+03,9.380891896690e-04,2.500068354670e+03,1.810792138100e+22,6.240483870990e+06
3.715146625630e-08,5.005413322510e-02,9.137173164450e-01,3.560055847240e-02,6.154898699810e-04,1.224246648020e-05,2.595211914550e-07,1.000000000000e+04,4.016724946000e+03,4.056701622370e+03,4.381143309120e+03,5.876451434820e+03,5.984475750250e+03,9.380891896690e-04,2.500069403500e+03,1.810792897760e+22,6.240670751760e+06
3.770874825010e-08,5.005496409140e-02,9.137000685610e-01,3.561523449820e-02,6.171185875820e-04,1.235122745500e-05,2.630342053330e-07,1.000000000000e+04,4.016975724010e+03,4.057534557150e+03,4.385972940790e+03,5.890107342990e+03,5.988144227230e+03,9.380891896690e-04,2.500070468770e+03,1.810793669330e+22,6.240860430080e+06
3.827438947390e-08,5.005580799260e-02,9.136825616590e-01,3.563013041010e-02,6.187717542550e-04,1.246158433280e-05,2.665993866830e-07,1.000000000000e+04,4.017230260720e+03,4.058379468300e+03,4.390852458810e+03,5.903761320030e+03,5.991779372850e+03,9.380891896690e-04,2.500071550760e+03,1.810794453010e+22,6.241052947740e+06
3.884851531600e-08,5.005666514150e-02,9.136647918450e-01,3.564524949860e-02,6.204497372260e-04,1.257356001510e-05,2.702175027590e-07,1.000000000000e+04,4.017488612430e+03,4.059236520480e+03,4.395782091330e+03,5.917412013780e+03,5.995381698210e+03,9.380891896690e-04,2.500072649730e+03,1.810795248990e+22,6.241248347160e+06
3.943125304570e-08,5.005753575470e-02,9.136467551650e-01,3.566059510360e-02,6.221529092460e-04,1.268717771710e-05,2.738893318810e-07,1.000000000000e+04,4.017750836280e+03,4.060105880360e+03,4.400762059730e+03,5.931057872660e+03,5.998950973380e+03,9.380891896690e-04,2.500073765960e+03,1.810796057480e+22,6.241446671380e+06
4.002273184140e-08,5.005842005250e-02,9.136284476080e-01,3.567617061470e-02,6.238816486660e-04,1.280246097150e-05,2.776156636020e-07,1.000000000000e+04,4.018016990260e+03,4.060987716680e+03,4.405792578780e+03,5.944697577640e+03,6.002487771210e+03,9.380891896690e-04,2.500074899750e+03,1.810796878680e+22,6.241647964090e+06
4.062308281900e-08,5.005931825920e-02,9.136098650980e-01,3.569197947220e-02,6.256363395300e-04,1.291943363280e-05,2.813972988550e-07,1.000000000000e+04,4.018287133230e+03,4.061882200280e+03,4.410873856210e+03,5.958329763910e+03,6.005992461470e+03,9.380891896690e-04,2.500076051360e+03,1.810797712790e+22,6.241852269620e+06
4.123243906130e-08,5.006023060310e-02,9.135910035030e-01,3.570802516760e-02,6.274173716540e-04,1.303811988090e-05,2.852350501120e-07,1.000000000000e+04,4.018561324920e+03,4.062789504080e+03,4.416006092460e+03,5.971953074730e+03,6.009465395810e+03,9.380891896690e-04,2.500077221110e+03,1.810798560030e+22,6.242059632990e+06
4.185093564720e-08,5.006115731630e-02,9.135718586240e-01,3.572431124460e-02,6.292251407170e-04,1.315854422540e-05,2.891297415390e-07,1.000000000000e+04,4.018839625970e+03,4.063709803140e+03,4.421189480390e+03,5.985566055860e+03,6.012906803470e+03,9.380891896690e-04,2.500078409270e+03,1.810799420620e+22,6.242270099850e+06
4.247870968190e-08,5.006209863510e-02,9.135524262030e-01,3.574084129990e-02,6.310600483470e-04,1.328073150910e-05,2.930822091650e-07,1.000000000000e+04,4.019122097910e+03,4.064643274630e+03,4.426424205260e+03,5.999167350640e+03,6.016317036320e+03,9.380891896690e-04,2.500079616170e+03,1.810800294770e+22,6.242483716550e+06
4.311590032720e-08,5.006305480000e-02,9.135327019140e-01,3.575761898370e-02,6.329225022120e-04,1.340470691270e-05,2.970933010470e-07,1.000000000000e+04,4.019408803210e+03,4.065590097910e+03,4.431710444400e+03,6.012755618860e+03,6.019696478180e+03,9.380891896690e-04,2.500080842100e+03,1.810801182710e+22,6.242700530120e+06
4.376264883210e-08,5.006402605580e-02,9.135126813670e-01,3.577464800080e-02,6.348129161120e-04,1.353049595850e-05,3.011638774280e-07,1.000000000000e+04,4.019699805260e+03,4.066550454500e+03,4.437048366980e+03,6.026329525240e+03,6.023045542040e+03,9.380891896690e-04,2.500082087380e+03,1.810802084660e+22,6.242920588300e+06
4.441909856450e-08,5.006501265150e-02,9.134923601080e-01,3.579193211130e-02,6.367317100670e-04,1.365812451450e-05,3.052948109070e-07,1.000000000000e+04,4.019995168390e+03,4.067524528110e+03,4.442438133610e+03,6.039887641690e+03,6.026364361790e+03,9.380891896690e-04,2.500083352330e+03,1.810803000860e+22,6.243143939540e+06
4.508539504300e-08,5.006601484060e-02,9.134717336120e-01,3.580947513110e-02,6.386793104170e-04,1.378761879880e-05,3.094869866160e-07,1.000000000000e+04,4.020294957920e+03,4.068512504670e+03,4.447879896460e+03,6.053428665300e+03,6.029653435440e+03,9.380891896690e-04,2.500084637280e+03,1.810803931540e+22,6.243370632990e+06
4.576168596870e-08,5.006703288110e-02,9.134507972890e-01,3.582728093350e-02,6.406561499110e-04,1.391900538370e-05,3.137413023850e-07,1.000000000000e+04,4.020599240110e+03,4.069514572350e+03,4.453373798760e+03,6.066951284400e+03,6.032913237280e+03,9.380891896690e-04,2.500085942550e+03,1.810804876940e+22,6.243600718550e+06
4.644812125820e-08,5.006806703570e-02,9.134295464770e-01,3.584535344920e-02,6.426626678100e-04,1.405231119970e-05,3.180586689180e-07,1.000000000000e+04,4.020908082250e+03,4.070530921560e+03,4.458919974610e+03,6.080454151910e+03,6.036144043790e+03,9.380891896690e-04,2.500087268480e+03,1.810805837310e+22,6.243834246860e+06
4.714485307710e-08,5.006911757170e-02,9.134079764470e-01,3.586369666770e-02,6.446993099790e-04,1.418756354040e-05,3.224400099660e-07,1.000000000000e+04,4.021221552600e+03,4.071561744980e+03,4.464518548580e+03,6.093935817170e+03,6.039345605520e+03,9.380891896690e-04,2.500088615410e+03,1.810806812890e+22,6.244071269300e+06
4.785203587320e-08,5.007018476110e-02,9.133860823960e-01,3.588231463800e-02,6.467665289900e-04,1.432479006590e-05,3.268862625200e-07,1.000000000000e+04,4.021539720470e+03,4.072607237580e+03,4.470169636020e+03,6.107395084990e+03,6.042518802800e+03,9.380891896690e-04,2.500089983700e+03,1.810807803940e+22,6.244311838030e+06
4.856982641130e-08,5.007126888100e-02,9.133638594480e-01,3.590121146950e-02,6.488647842240e-04,1.446401880800e-05,3.313983769770e-07,1.000000000000e+04,4.021862656180e+03,4.073667596630e+03,4.475873342350e+03,6.120830702270e+03,6.045664180570e+03,9.380891896690e-04,2.500091373700e+03,1.810808810710e+22,6.244556005980e+06
4.929838380750e-08,5.007237021320e-02,9.133413026560e-01,3.592039133290e-02,6.509945419710e-04,1.460527817400e-05,3.359773173300e-07,1.000000000000e+04,4.022190431120e+03,4.074743021740e+03,4.481629762980e+03,6.134241460020e+03,6.048782406550e+03,9.380891896690e-04,2.500092785770e+03,1.810809833470e+22,6.244803826850e+06
5.003786956460e-08,5.007348904490e-02,9.133184069980e-01,3.593985846100e-02,6.531562755350e-04,1.474859695130e-05,3.406240613500e-07,1.000000000000e+04,4.022523117740e+03,4.075833714840e+03,4.487438982910e+03,6.147626072890e+03,6.051873811840e+03,9.380891896690e-04,2.500094220280e+03,1.810810872480e+22,6.245055355150e+06
5.078844760810e-08,5.007462566820e-02,9.132951673730e-01,3.595961714970e-02,6.553504653400e-04,1.489400431220e-05,3.453396007640e-07,1.000000000000e+04,4.022860789570e+03,4.076939880230e+03,4.493301076130e+03,6.160982984190e+03,6.054937650900e+03,9.380891896690e-04,2.500095677600e+03,1.810811928010e+22,6.245310646210e+06
5.155028432220e-08,5.007578038070e-02,9.132715786060e-01,3.597967175910e-02,6.575775990400e-04,1.504152981770e-05,3.501249414770e-07,1.000000000000e+04,4.023203521250e+03,4.078061724600e+03,4.499216106720e+03,6.174311196520e+03,6.057975198500e+03,9.380891896690e-04,2.500097158110e+03,1.810813000340e+22,6.245569756160e+06
5.232354858700e-08,5.007695348520e-02,9.132476354440e-01,3.600002671420e-02,6.598381716220e-04,1.519120342230e-05,3.549811037370e-07,1.000000000000e+04,4.023551388520e+03,4.079199457000e+03,4.505184127460e+03,6.187609556500e+03,6.060987055390e+03,9.380891896690e-04,2.500098662210e+03,1.810814089760e+22,6.245832741990e+06
5.310841181580e-08,5.007814529020e-02,9.132233325540e-01,3.602068650600e-02,6.621326855230e-04,1.534305547890e-05,3.599091223380e-07,1.000000000000e+04,4.023904468270e+03,4.080353288920e+03,4.511205179970e+03,6.200876970920e+03,6.063973937550e+03,9.380891896690e-04,2.500100190280e+03,1.810815196540e+22,6.246099661500e+06
5.390504799310e-08,5.007935610960e-02,9.131986645200e-01,3.604165569240e-02,6.644616507390e-04,1.549711674290e-05,3.649100468060e-07,1.000000000000e+04,4.024262838520e+03,4.081523434280e+03,4.517279293780e+03,6.214112027370e+03,6.066935656830e+03,9.380891896690e-04,2.500101742740e+03,1.810816320980e+22,6.246370573380e+06
5.471363371300e-08,5.008058626320e-02,9.131736258490e-01,3.606293889930e-02,6.668255849380e-04,1.565341837710e-05,3.699849416130e-07,1.000000000000e+04,4.024626578470e+03,4.082710109420e+03,4.523406486910e+03,6.227313455650e+03,6.069872341470e+03,9.380891896690e-04,2.500103319990e+03,1.810817463380e+22,6.246645537170e+06
5.553434821860e-08,5.008183607660e-02,9.131482109620e-01,3.608454082130e-02,6.692250135810e-04,1.581199195610e-05,3.751348863830e-07,1.000000000000e+04,4.024995768490e+03,4.083913533160e+03,4.529586765910e+03,6.240480280460e+03,6.072784831310e+03,9.380891896690e-04,2.500104922450e+03,1.810818624030e+22,6.246924613300e+06
5.636737344190e-08,5.008310588130e-02,9.131224141950e-01,3.610646622340e-02,6.716604700330e-04,1.597286947120e-05,3.803609760860e-07,1.000000000000e+04,4.025370490180e+03,4.085133926790e+03,4.535820124930e+03,6.253611431370e+03,6.075673623200e+03,9.380891896690e-04,2.500106550540e+03,1.810819803250e+22,6.247207863110e+06
5.721289404360e-08,5.008439601490e-02,9.130962298010e-01,3.612871994120e-02,6.741324956870e-04,1.613608333510e-05,3.856643212420e-07,1.000000000000e+04,4.025750826320e+03,4.086371514110e+03,4.542106545540e+03,6.266705788580e+03,6.078539105290e+03,9.380891896690e-04,2.500108204700e+03,1.810821001360e+22,6.247495348830e+06
5.807109745420e-08,5.008570682130e-02,9.130696519440e-01,3.615130688240e-02,6.766416400830e-04,1.630166638650e-05,3.910460481290e-07,1.000000000000e+04,4.026136860960e+03,4.087626521400e+03,4.548445995960e+03,6.279761960900e+03,6.081381227110e+03,9.380891896690e-04,2.500109885370e+03,1.810822218660e+22,6.247787133620e+06
5.894217391600e-08,5.008703865060e-02,9.130426747010e-01,3.617423202810e-02,6.791884610330e-04,1.646965189490e-05,3.965072990140e-07,1.000000000000e+04,4.026528679380e+03,4.088899177500e+03,4.554838432570e+03,6.292779035350e+03,6.084200596880e+03,9.380891896690e-04,2.500111592990e+03,1.810823455490e+22,6.248083281580e+06
5.982631652480e-08,5.008839185950e-02,9.130152920600e-01,3.619750043320e-02,6.817735247420e-04,1.664007356560e-05,4.020492323540e-07,1.000000000000e+04,4.026926368160e+03,4.090189713770e+03,4.561283798270e+03,6.305755968130e+03,6.086997581950e+03,9.380891896690e-04,2.500113328030e+03,1.810824712170e+22,6.248383857750e+06
6.072372127260e-08,5.008976681120e-02,9.129874979160e-01,3.622111722820e-02,6.843974059400e-04,1.681296554420e-05,4.076730230090e-07,1.000000000000e+04,4.027330015140e+03,4.091498364120e+03,4.567782022540e+03,6.318691720080e+03,6.089772541140e+03,9.380891896690e-04,2.500115090950e+03,1.810825989050e+22,6.248688928140e+06
6.163458709170e-08,5.009116387580e-02,9.129592860740e-01,3.624508761970e-02,6.870606880080e-04,1.698836242190e-05,4.133798624610e-07,1.000000000000e+04,4.027739709510e+03,4.092825365050e+03,4.574333020600e+03,6.331585064170e+03,6.092525735450e+03,9.380891896690e-04,2.500116882230e+03,1.810827286460e+22,6.248998559740e+06
6.255911589810e-08,5.009258343000e-02,9.129306502440e-01,3.626941689220e-02,6.897639631070e-04,1.716629924000e-05,4.191709590510e-07,1.000000000000e+04,4.028155541770e+03,4.094170955630e+03,4.580936694780e+03,6.344435078710e+03,6.095257577290e+03,9.380891896690e-04,2.500118702340e+03,1.810828604770e+22,6.249312820540e+06
6.349751263660e-08,5.009402585780e-02,9.129015840420e-01,3.629411040860e-02,6.925078323140e-04,1.734681149480e-05,4.250475381920e-07,1.000000000000e+04,4.028577603770e+03,4.095535377520e+03,4.587592933080e+03,6.357240782160e+03,6.097968460260e+03,9.380891896690e-04,2.500120551780e+03,1.810829944310e+22,6.249631779520e+06
6.444998532610e-08,5.009549155020e-02,9.128720809860e-01,3.631917361170e-02,6.952929057560e-04,1.752993514300e-05,4.310108426000e-07,1.000000000000e+04,4.029005988740e+03,4.096918875020e+03,4.594301609130e+03,6.370001182470e+03,6.100658749890e+03,9.380891896690e-04,2.500122431060e+03,1.810831305470e+22,6.249955506690e+06
6.541674510600e-08,5.009698090550e-02,9.128421344980e-01,3.634461202530e-02,6.981198027440e-04,1.771570660640e-05,4.370621325150e-07,1.000000000000e+04,4.029440791300e+03,4.098321695030e+03,4.601062581620e+03,6.382715200710e+03,6.103328690080e+03,9.380891896690e-04,2.500124340680e+03,1.810832688600e+22,6.250284073100e+06
6.639800628260e-08,5.009849432980e-02,9.128117378970e-01,3.637043125550e-02,7.009891519160e-04,1.790416277670e-05,4.432026859510e-07,1.000000000000e+04,4.029882107490e+03,4.099744087090e+03,4.607875695310e+03,6.395381971240e+03,6.105978792350e+03,9.380891896690e-04,2.500126281160e+03,1.810834094080e+22,6.250617550840e+06
6.739398637680e-08,5.010003223630e-02,9.127808844060e-01,3.639663699190e-02,7.039015913740e-04,1.809534102070e-05,4.494337989210e-07,1.000000000000e+04,4.030330034780e+03,4.101186303410e+03,4.614740779860e+03,6.408000612700e+03,6.108609548410e+03,9.380891896690e-04,2.500128253040e+03,1.810835522310e+22,6.250956013090e+06
6.840490617250e-08,5.010159504640e-02,9.127495671400e-01,3.642323500850e-02,7.068577688330e-04,1.828927918590e-05,4.557567856670e-07,1.000000000000e+04,4.030784672090e+03,4.102648598840e+03,4.621657648790e+03,6.420569984720e+03,6.111220883480e+03,9.380891896690e-04,2.500130256850e+03,1.810836973660e+22,6.251299534090e+06
6.943098976510e-08,5.010318318930e-02,9.127177791150e-01,3.645023116540e-02,7.098583417590e-04,1.848601560450e-05,4.621729789170e-07,1.000000000000e+04,4.031246119820e+03,4.104131230900e+03,4.628626101050e+03,6.433089178660e+03,6.113813150220e+03,9.380891896690e-04,2.500132293140e+03,1.810838448540e+22,6.251648189180e+06
7.047246461160e-08,5.010479710230e-02,9.126855132370e-01,3.647763140980e-02,7.129039775200e-04,1.868558909930e-05,4.686837301300e-07,1.000000000000e+04,4.031714479870e+03,4.105634459820e+03,4.635645920670e+03,6.445557470870e+03,6.116387026430e+03,9.380891896690e-04,2.500134362480e+03,1.810839947360e+22,6.252002054840e+06
7.152956158070e-08,5.010643723120e-02,9.126527623080e-01,3.650544177760e-02,7.159953535390e-04,1.888803898880e-05,4.752904097320e-07,1.000000000000e+04,4.032189855670e+03,4.107158548500e+03,4.642716875800e+03,6.457974114500e+03,6.118943082040e+03,9.380891896690e-04,2.500136465440e+03,1.810841470520e+22,6.252361208660e+06
7.260251500440e-08,5.010810403010e-02,9.126195190190e-01,3.653366839400e-02,7.191331574400e-04,1.909340509180e-05,4.819944073720e-07,1.000000000000e+04,4.032672352180e+03,4.108703762560e+03,4.649838718960e+03,6.470338457320e+03,6.121482006600e+03,9.380891896690e-04,2.500138602590e+03,1.810843018460e+22,6.252725729370e+06
7.369156272950e-08,5.010979796160e-02,9.125857759500e-01,3.656231747580e-02,7.223180872080e-04,1.930172773350e-05,4.887971321530e-07,1.000000000000e+04,4.033162075930e+03,4.110270370330e+03,4.657011184160e+03,6.482649251130e+03,6.124003461140e+03,9.380891896690e-04,2.500140774540e+03,1.810844591600e+22,6.253095696880e+06
7.479694617050e-08,5.011151949750e-02,9.125515255710e-01,3.659139533200e-02,7.255508513440e-04,1.951304774990e-05,4.957000129160e-07,1.000000000000e+04,4.033659135060e+03,4.111858642850e+03,4.664233990610e+03,6.494905644810e+03,6.126507712870e+03,9.380891896690e-04,2.500142981890e+03,1.810846190370e+22,6.253471192270e+06
7.591891036300e-08,5.011326911850e-02,9.125167602360e-01,3.662090836530e-02,7.288321690210e-04,1.972740649320e-05,5.027044985030e-07,1.000000000000e+04,4.034163639310e+03,4.113468853910e+03,4.671506842660e+03,6.507107206790e+03,6.128995662110e+03,9.380891896690e-04,2.500145225250e+03,1.810847815230e+22,6.253852297850e+06
7.705770401850e-08,5.011504731430e-02,9.124814721840e-01,3.665086307370e-02,7.321627702500e-04,1.994484583730e-05,5.098120579950e-07,1.000000000000e+04,4.034675700040e+03,4.115101280030e+03,4.678829427480e+03,6.519253373840e+03,6.131467917800e+03,9.380891896690e-04,2.500147505260e+03,1.810849466630e+22,6.254239097090e+06
7.821357957870e-08,5.011685458440e-02,9.124456535350e-01,3.668126605190e-02,7.355433960420e-04,2.016540818260e-05,5.170241809910e-07,1.000000000000e+04,4.035195430310e+03,4.116756200470e+03,4.686201415900e+03,6.531343698690e+03,6.133925193010e+03,9.380891896690e-04,2.500149822550e+03,1.810851145040e+22,6.254631674750e+06
7.938679327240e-08,5.011869143760e-02,9.124092962920e-01,3.671212399250e-02,7.389747985800e-04,2.038913646230e-05,5.243423778220e-07,1.000000000000e+04,4.035722944840e+03,4.118433897260e+03,4.693622455980e+03,6.543376480570e+03,6.136366652710e+03,9.380891896690e-04,2.500152177770e+03,1.810852850920e+22,6.255030116810e+06
8.057760517150e-08,5.012055839280e-02,9.123723923360e-01,3.674344368740e-02,7.424577413790e-04,2.061607414640e-05,5.317681799270e-07,1.000000000000e+04,4.036258360080e+03,4.120134655170e+03,4.701092186150e+03,6.555351659420e+03,6.138793385550e+03,9.380891896690e-04,2.500154571600e+03,1.810854584760e+22,6.255434510520e+06
8.178627924910e-08,5.012245597890e-02,9.123349334240e-01,3.677523202970e-02,7.459929994630e-04,2.084626524780e-05,5.393031400460e-07,1.000000000000e+04,4.036801794200e+03,4.121858761730e+03,4.708610225390e+03,6.567268694700e+03,6.141205844620e+03,9.380891896690e-04,2.500157004700e+03,1.810856347050e+22,6.255844944430e+06
8.301308343780e-08,5.012438473480e-02,9.122969111880e-01,3.680749601470e-02,7.495813595420e-04,2.107975432730e-05,5.469488325230e-07,1.000000000000e+04,4.037353367140e+03,4.123606507270e+03,4.716176175690e+03,6.579127130490e+03,6.143604515180e+03,9.380891896690e-04,2.500159477780e+03,1.810858138300e+22,6.256261508390e+06
8.425828968940e-08,5.012634521030e-02,9.122583171350e-01,3.684024274170e-02,7.532236201860e-04,2.131658649940e-05,5.547068535560e-07,1.000000000000e+04,4.037913200650e+03,4.125378184860e+03,4.723789618830e+03,6.590926081360e+03,6.145989567140e+03,9.380891896690e-04,2.500161991530e+03,1.810859959000e+22,6.256684293590e+06
8.552217403470e-08,5.012833796560e-02,9.122191426410e-01,3.687347941540e-02,7.569205920050e-04,2.155680743720e-05,5.625788215090e-07,1.000000000000e+04,4.038481418270e+03,4.127174090360e+03,4.731450119880e+03,6.602664824240e+03,6.148361250100e+03,9.380891896690e-04,2.500164546680e+03,1.810861809690e+22,6.257113392540e+06
8.680501664520e-08,5.013036357220e-02,9.121793789530e-01,3.690721334740e-02,7.606730978330e-04,2.180046337790e-05,5.705663772100e-07,1.000000000000e+04,4.039058145400e+03,4.128994522380e+03,4.739157228450e+03,6.614343021840e+03,6.150720040710e+03,9.380891896690e-04,2.500167143960e+03,1.810863690890e+22,6.257548899150e+06
8.810710189490e-08,5.013242261240e-02,9.121390171840e-01,3.694145195810e-02,7.644819729140e-04,2.204760112840e-05,5.786711842100e-07,1.000000000000e+04,4.039643509310e+03,4.130839782360e+03,4.746910475530e+03,6.625960206670e+03,6.153066292780e+03,9.380891896690e-04,2.500169784110e+03,1.810865603140e+22,6.257990908670e+06
8.942871842330e-08,5.013451568040e-02,9.120980483140e-01,3.697620277790e-02,7.683480650900e-04,2.229826807040e-05,5.868949290790e-07,1.000000000000e+04,4.040237639170e+03,4.132710174460e+03,4.754709372570e+03,6.637515762130e+03,6.155400328830e+03,9.380891896690e-04,2.500172467900e+03,1.810867547000e+22,6.258439517800e+06
9.077015919970e-08,5.013664338170e-02,9.120564631830e-01,3.701147344890e-02,7.722722349910e-04,2.255251216600e-05,5.952393216990e-07,1.000000000000e+04,4.040840666060e+03,4.134606005670e+03,4.762553412570e+03,6.649009050180e+03,6.157722468360e+03,9.380891896690e-04,2.500175196100e+03,1.810869523030e+22,6.258894824630e+06
9.213172158770e-08,5.013880633410e-02,9.120142524950e-01,3.704727172670e-02,7.762553562330e-04,2.281038196300e-05,6.037060955890e-07,1.000000000000e+04,4.041452723040e+03,4.136527585720e+03,4.770442072990e+03,6.660439722820e+03,6.160033090440e+03,9.380891896690e-04,2.500177969510e+03,1.810871531800e+22,6.259356928730e+06
9.351370741150e-08,5.014100516730e-02,9.119714068110e-01,3.708360548200e-02,7.802983156110e-04,2.307192660060e-05,6.122970081810e-07,1.000000000000e+04,4.042073945160e+03,4.138475227140e+03,4.778374812400e+03,6.671807378530e+03,6.162332582280e+03,9.380891896690e-04,2.500180788930e+03,1.810873573900e+22,6.259825931110e+06
9.491642302270e-08,5.014324052390e-02,9.119279165510e-01,3.712048270230e-02,7.844020133040e-04,2.333719581430e-05,6.210138411240e-07,1.000000000000e+04,4.042704469450e+03,4.140449245210e+03,4.786351069200e+03,6.683111470460e+03,6.164621231200e+03,9.380891896690e-04,2.500183655190e+03,1.810875649920e+22,6.260301934270e+06
9.634017936800e-08,5.014551305890e-02,9.118837719860e-01,3.715791149340e-02,7.885673630760e-04,2.360623994200e-05,6.298584006020e-07,1.000000000000e+04,4.043344435010e+03,4.142449958010e+03,4.794370264250e+03,6.694351552140e+03,6.166899389500e+03,9.380891896690e-04,2.500186569130e+03,1.810877760480e+22,6.260785042240e+06
9.778529205850e-08,5.014782344070e-02,9.118389632430e-01,3.719590008160e-02,7.927952924830e-04,2.387910992910e-05,6.388325176480e-07,1.000000000000e+04,4.043993983030e+03,4.144477686350e+03,4.802431801580e+03,6.705527343850e+03,6.169167522630e+03,9.380891896690e-04,2.500189531600e+03,1.810879906190e+22,6.261275360570e+06
9.925208143940e-08,5.015017235090e-02,9.117934802960e-01,3.723445681500e-02,7.970867430840e-04,2.415585733370e-05,6.479380484500e-07,1.000000000000e+04,4.044653256780e+03,4.146532753830e+03,4.810535066450e+03,6.716638566040e+03,6.171426098840e+03,9.380891896690e-04,2.500192543480e+03,1.810882087690e+22,6.261772996360e+06
1.007408726610e-07,5.015256048470e-02,9.117473129680e-01,3.727359016550e-02,8.014426706570e-04,2.443653433270e-05,6.571768746370e-07,1.000000000000e+04,4.045322401680e+03,4.148615486780e+03,4.818679418520e+03,6.727684215040e+03,6.173674808800e+03,9.380891896690e-04,2.500195605670e+03,1.810884305620e+22,6.262278058290e+06
1.022519957510e-07,5.015498855150e-02,9.117004509280e-01,3.731330873050e-02,8.058640454090e-04,2.472119372660e-05,6.665509036840e-07,1.000000000000e+04,4.046001565300e+03,4.150726214280e+03,4.826864209130e+03,6.738664375910e+03,6.175914450040e+03,9.380891896690e-04,2.500198719070e+03,1.810886560640e+22,6.262790656640e+06
1.037857856870e-07,5.015745727480e-02,9.116528836870e-01,3.735362123510e-02,8.103518521990e-04,2.500988894540e-05,6.760620691740e-07,1.000000000000e+04,4.046690897460e+03,4.152865268160e+03,4.835088768300e+03,6.749578856790e+03,6.178145497820e+03,9.380891896690e-04,2.500201884600e+03,1.810888853430e+22,6.263310903310e+06
1.053425824720e-07,5.015996739280e-02,9.116046005970e-01,3.739453653340e-02,8.149070907660e-04,2.530267405390e-05,6.857123311420e-07,1.000000000000e+04,4.047390550160e+03,4.155032982960e+03,4.843352408520e+03,6.760427585540e+03,6.180368510230e+03,9.380891896690e-04,2.500205103230e+03,1.810891184670e+22,6.263838911870e+06
1.069227312100e-07,5.016251965870e-02,9.115555908470e-01,3.743606361080e-02,8.195307759480e-04,2.559960375720e-05,6.955036764070e-07,1.000000000000e+04,4.048100677700e+03,4.157229695940e+03,4.851654424110e+03,6.771210541730e+03,6.182584067110e+03,9.380891896690e-04,2.500208375900e+03,1.810893555060e+22,6.264374797530e+06
1.085265821780e-07,5.016511484100e-02,9.115058434640e-01,3.747821158580e-02,8.242239379300e-04,2.590073340620e-05,7.054381188650e-07,1.000000000000e+04,4.048821436670e+03,4.159455747060e+03,4.859994075280e+03,6.781926183360e+03,6.184791437550e+03,9.380891896690e-04,2.500211703620e+03,1.810895965320e+22,6.264918677190e+06
1.101544909100e-07,5.016775372370e-02,9.114553473050e-01,3.752098971210e-02,8.289876224510e-04,2.620611900290e-05,7.155176999280e-07,1.000000000000e+04,4.049552986010e+03,4.161711478980e+03,4.868370625940e+03,6.792575157480e+03,6.186991704730e+03,9.380891896690e-04,2.500215087380e+03,1.810898416170e+22,6.265470669500e+06
1.118068182740e-07,5.017043710680e-02,9.114040910600e-01,3.756440738030e-02,8.338228910620e-04,2.651581720600e-05,7.257444887920e-07,1.000000000000e+04,4.050295487020e+03,4.163997237030e+03,4.876783315090e+03,6.803157473870e+03,6.189185372430e+03,9.380891896690e-04,2.500218528210e+03,1.810900908350e+22,6.266030894840e+06
