t,X_O,X_O2_1,X_O2_2,X_O2_3,X_O2_4,X_O2_5,Th,Tg_1,Tg_2,Tg_3,Tg_4,Tg_5,rho,p,n,E
8.764852701750e-09,5.002902476160e-02,9.491615328240e-01,7.371639868770e-04,6.880706580260e-05,3.431596207010e-06,3.976590376350e-08,1.000000000000e+04,6.020725324400e+02,5.795165468960e+03,6.534744874430e+03,5.641896189470e+03,5.424725970470e+03,7.504713517360e-03,2.000029769430e+04,1.448615665120e+23,4.565871559190e+06
8.896335492280e-09,5.002948688240e-02,9.491489043810e-01,7.482399362900e-04,6.984537301030e-05,3.482986429160e-06,4.044133959400e-08,1.000000000000e+04,6.035224274350e+02,5.795747714110e+03,6.534243180930e+03,5.643339448980e+03,5.430737377310e+03,7.504713517360e-03,2.000030243410e+04,1.448616008420e+23,4.566464147460e+06
9.029790524660e-09,5.002995674880e-02,9.491360849580e-01,7.594825729920e-04,7.089944515980e-05,3.535145621110e-06,4.112922003880e-08,1.000000000000e+04,6.049919068240e+02,5.796338311400e+03,6.533734292470e+03,5.644804139180e+03,5.436810587590e+03,7.504713517360e-03,2.000030725340e+04,1.448616357480e+23,4.567065505540e+06
9.165247382530e-09,5.003043450160e-02,9.491230716440e-01,7.708944146280e-04,7.196952470040e-05,3.588085292310e-06,4.182979838610e-08,1.000000000000e+04,6.064812113650e+02,5.796937376080e+03,6.533218110930e+03,5.646290569760e+03,5.442945841210e+03,7.504713517360e-03,2.000031215360e+04,1.448616712400e+23,4.567675761610e+06
9.302736093270e-09,5.003092028480e-02,9.491098614800e-01,7.824780171800e-04,7.305585790650e-05,3.641817125160e-06,4.254333358520e-08,1.000000000000e+04,6.079905842800e+02,5.797545024880e+03,6.532694537010e+03,5.647799054510e+03,5.449143366670e+03,7.504713517360e-03,2.000031713620e+04,1.448617073290e+23,4.568295045640e+06
9.442287134670e-09,5.003141424510e-02,9.490964514610e-01,7.942359755590e-04,7.415869494130e-05,3.696352977720e-06,4.327009038110e-08,1.000000000000e+04,6.095202712670e+02,5.798161376000e+03,6.532163470220e+03,5.649329911380e+03,5.455403380540e+03,7.504713517360e-03,2.000032220260e+04,1.448617440250e+23,4.568923489490e+06
9.583931441690e-09,5.003191653230e-02,9.490828385380e-01,8.061709242130e-04,7.527828992110e-05,3.751704886300e-06,4.401033945160e-08,1.000000000000e+04,6.110705205200e+02,5.798786549150e+03,6.531624808870e+03,5.650883462560e+03,5.461726086980e+03,7.504713517360e-03,2.000032735440e+04,1.448617813390e+23,4.569561226890e+06
9.727700413320e-09,5.003242729910e-02,9.490690196130e-01,8.182855377390e-04,7.641490098140e-05,3.807885068240e-06,4.476435754810e-08,1.000000000000e+04,6.126415827410e+02,5.799420665560e+03,6.531078450060e+03,5.652460034460e+03,5.468111677180e+03,7.504713517360e-03,2.000033259320e+04,1.448618192840e+23,4.570208393450e+06
9.873625919520e-09,5.003294670160e-02,9.490549915380e-01,8.305825315110e-04,7.756879034290e-05,3.864905924650e-06,4.553242763940e-08,1.000000000000e+04,6.142337111560e+02,5.800063847980e+03,6.530524289690e+03,5.654059957800e+03,5.474560328880e+03,7.504713517360e-03,2.000033792060e+04,1.448618578700e+23,4.570865126740e+06
1.002174030830e-08,5.003347489890e-02,9.490407511200e-01,8.430646623120e-04,7.874022438030e-05,3.922780043190e-06,4.631483905930e-08,1.000000000000e+04,6.158471615340e+02,5.800716220730e+03,6.529962222410e+03,5.655683567640e+03,5.481072205730e+03,7.504713517360e-03,2.000034333820e+04,1.448618971090e+23,4.571531566260e+06
1.017207641290e-08,5.003401205340e-02,9.490262951120e-01,8.557347289810e-04,7.992947369080e-05,3.981520200930e-06,4.711188765700e-08,1.000000000000e+04,6.174821921950e+02,5.801377909660e+03,6.529392141670e+03,5.657331203430e+03,5.487647456730e+03,7.504713517360e-03,2.000034884770e+04,1.448619370140e+23,4.572207853490e+06
1.032466755910e-08,5.003455833090e-02,9.490116202200e-01,8.685955730700e-04,8.113681316530e-05,4.041139367240e-06,4.792387595170e-08,1.000000000000e+04,6.191390640280e+02,5.802049042230e+03,6.528813939650e+03,5.659003209040e+03,5.494286215620e+03,7.504713517360e-03,2.000035445070e+04,1.448619775970e+23,4.572894131920e+06
1.047954757250e-08,5.003511390070e-02,9.489967230960e-01,8.816500795090e-04,8.236252205930e-05,4.101650706710e-06,4.875111329050e-08,1.000000000000e+04,6.208180405060e+02,5.802729747460e+03,6.528227507310e+03,5.660699932810e+03,5.500988600230e+03,7.504713517360e-03,2.000036014910e+04,1.448620188700e+23,4.573590547080e+06
1.063675078610e-08,5.003567893540e-02,9.489816003420e-01,8.949011772850e-04,8.360688406680e-05,4.163067582120e-06,4.959391600990e-08,1.000000000000e+04,6.225193876970e+02,5.803420156000e+03,6.527632734330e+03,5.662421727600e+03,5.507754711790e+03,7.504713517360e-03,2.000036594450e+04,1.448620608460e+23,4.574297246530e+06
1.079631204790e-08,5.003625361190e-02,9.489662485050e-01,9.083518397000e-04,8.487018746490e-05,4.225403571790e-06,5.045260811750e-08,1.000000000000e+04,6.242433731390e+02,5.804120400560e+03,6.527029508830e+03,5.664168948640e+03,5.514584712230e+03,7.504713517360e-03,2.000037183880e+04,1.448621035380e+23,4.575014379530e+06
1.095826672860e-08,5.003683811100e-02,9.489506640790e-01,9.220050853060e-04,8.615272515110e-05,4.288672464790e-06,5.132752117850e-08,1.000000000000e+04,6.259902664800e+02,5.804830615690e+03,6.526417717520e+03,5.665941954740e+03,5.521478780810e+03,7.504713517360e-03,2.000037783390e+04,1.448621469610e+23,4.575742097270e+06
1.112265072950e-08,5.003743261560e-02,9.489348435030e-01,9.358639800900e-04,8.745479447960e-05,4.352888215510e-06,5.221899273690e-08,1.000000000000e+04,6.277603433350e+02,5.805550936260e+03,6.525797246740e+03,5.667741115890e+03,5.528436848620e+03,7.504713517360e-03,2.000038393160e+04,1.448621911260e+23,4.576480554210e+06
1.128950049050e-08,5.003803731330e-02,9.489187831600e-01,9.499316362150e-04,8.877669766480e-05,4.418065012370e-06,5.312736885730e-08,1.000000000000e+04,6.295538801000e+02,5.806281499530e+03,6.525167981070e+03,5.669566803150e+03,5.535458955000e+03,7.504713517360e-03,2.000039013390e+04,1.448622360490e+23,4.577229906350e+06
1.145885299780e-08,5.003865239580e-02,9.489024793790e-01,9.642112134540e-04,9.011874174580e-05,4.484217257750e-06,5.405300346770e-08,1.000000000000e+04,6.313711558050e+02,5.807022444460e+03,6.524529803770e+03,5.671419392290e+03,5.542545120150e+03,7.504713517360e-03,2.000039644270e+04,1.448622817430e+23,4.577990311830e+06
1.163074579280e-08,5.003927805870e-02,9.488859284270e-01,9.787059199480e-04,9.148123866820e-05,4.551359571330e-06,5.499625854600e-08,1.000000000000e+04,6.332124521160e+02,5.807773911680e+03,6.523882596810e+03,5.673299263840e+03,5.549695344360e+03,7.504713517360e-03,2.000040286000e+04,1.448623282240e+23,4.578761931020e+06
1.180521697970e-08,5.003991450170e-02,9.488691265160e-01,9.934190129600e-04,9.286450536680e-05,4.619506793380e-06,5.595750431020e-08,1.000000000000e+04,6.350780533450e+02,5.808536043560e+03,6.523226240850e+03,5.675206803130e+03,5.556909607180e+03,7.504713517360e-03,2.000040938790e+04,1.448623755050e+23,4.579544926500e+06
1.198230523440e-08,5.004056192870e-02,9.488520697970e-01,1.008353799650e-03,9.426886385030e-05,4.688673988120e-06,5.693711941250e-08,1.000000000000e+04,6.369682464520e+02,5.809308984150e+03,6.522560615250e+03,5.677142400350e+03,5.564187866590e+03,7.504713517360e-03,2.000041602840e+04,1.448624236020e+23,4.580339463100e+06
1.216204981290e-08,5.004122054810e-02,9.488347543610e-01,1.023513637870e-03,9.569464128750e-05,4.758876447180e-06,5.793549113900e-08,1.000000000000e+04,6.388833210450e+02,5.810092879270e+03,6.521885598060e+03,5.679106450570e+03,5.571530058070e+03,7.504713517360e-03,2.000042278380e+04,1.448624725310e+23,4.581145707920e+06
1.234449056010e-08,5.004189057250e-02,9.488171762380e-01,1.038901936950e-03,9.714217009470e-05,4.830129693050e-06,5.895301561270e-08,1.000000000000e+04,6.408235693870e+02,5.810887876460e+03,6.521201065980e+03,5.681099353810e+03,5.578936093700e+03,7.504713517360e-03,2.000042965610e+04,1.448625223070e+23,4.581963830370e+06
1.252966791850e-08,5.004257221920e-02,9.487993313950e-01,1.054522158520e-03,9.861178802480e-05,4.902449482610e-06,5.999009800190e-08,1.000000000000e+04,6.427892863890e+02,5.811694125020e+03,6.520506894430e+03,5.683121515080e+03,5.586405861110e+03,7.504713517360e-03,2.000043664770e+04,1.448625729470e+23,4.582794002150e+06
1.271762293730e-08,5.004326571000e-02,9.487812157350e-01,1.070377817360e-03,1.001038382590e-04,4.975851810720e-06,6.104715273270e-08,1.000000000000e+04,6.447807696060e+02,5.812511776020e+03,6.519802957480e+03,5.685173344420e+03,5.593939222500e+03,7.504713517360e-03,2.000044376070e+04,1.448626244670e+23,4.583636397320e+06
1.290839728130e-08,5.004397127170e-02,9.487628250990e-01,1.086472481980e-03,1.016186695310e-04,5.050352919790e-06,6.212460379450e-08,1.000000000000e+04,6.467983205550e+02,5.813340982670e+03,6.519089127780e+03,5.687255255900e+03,5.601536044100e+03,7.504713517360e-03,2.000045099760e+04,1.448626768830e+23,4.584491192770e+06
1.310203324060e-08,5.004468914070e-02,9.487441552600e-01,1.102809770390e-03,1.031566370470e-04,5.125969453000e-06,6.322288715930e-08,1.000000000000e+04,6.488422777930e+02,5.814181909880e+03,6.518365274530e+03,5.689367640810e+03,5.609196963590e+03,7.504713517360e-03,2.000045836070e+04,1.448627302140e+23,4.585358580070e+06
1.329857373920e-08,5.004541955010e-02,9.487252019240e-01,1.119393365580e-03,1.047181002400e-04,5.202718033210e-06,6.434244476640e-08,1.000000000000e+04,6.509129228890e+02,5.815034707190e+03,6.517631269290e+03,5.691510943990e+03,5.616921205240e+03,7.504713517360e-03,2.000046585240e+04,1.448627844760e+23,4.586238731920e+06
1.349806234530e-08,5.004616274150e-02,9.487059607310e-01,1.136227003020e-03,1.063034250030e-04,5.280615654850e-06,6.548373045770e-08,1.000000000000e+04,6.530105662980e+02,5.815899533520e+03,6.516886980650e+03,5.693685594180e+03,5.624708573390e+03,7.504713517360e-03,2.000047347520e+04,1.448628396880e+23,4.587131832650e+06
1.370054328040e-08,5.004691896210e-02,9.486864272520e-01,1.153314475660e-03,1.079129831480e-04,5.359679570320e-06,6.664720848960e-08,1.000000000000e+04,6.551355213550e+02,5.816776549670e+03,6.516132275840e+03,5.695892025210e+03,5.632558847450e+03,7.504713517360e-03,2.000048123170e+04,1.448628958680e+23,4.588038068900e+06
1.390606142960e-08,5.004768846420e-02,9.486665969880e-01,1.170659634770e-03,1.095471525030e-04,5.439927294000e-06,6.783335377720e-08,1.000000000000e+04,6.572881042790e+02,5.817665918320e+03,6.515367020760e+03,5.698130675980e+03,5.640471781150e+03,7.504713517360e-03,2.000048912440e+04,1.448629530350e+23,4.588957629820e+06
1.411466235110e-08,5.004847150550e-02,9.486464653670e-01,1.188266390950e-03,1.112063170170e-04,5.521376606380e-06,6.904265214450e-08,1.000000000000e+04,6.594686341780e+02,5.818567804100e+03,6.514591079910e+03,5.700401990550e+03,5.648447101540e+03,7.504713517360e-03,2.000049715600e+04,1.448630112070e+23,4.589890707170e+06
1.432639228640e-08,5.004926834960e-02,9.486260277470e-01,1.206138715020e-03,1.128908668690e-04,5.604045558160e-06,7.027560057950e-08,1.000000000000e+04,6.616774330520e+02,5.819482373550e+03,6.513804316460e+03,5.702706418110e+03,5.656484508170e+03,7.504713517360e-03,2.000050532920e+04,1.448630704050e+23,4.590837495270e+06
1.454129817070e-08,5.005007926570e-02,9.486052794120e-01,1.224280638990e-03,1.146011985730e-04,5.687952474480e-06,7.153270749520e-08,1.000000000000e+04,6.639148257860e+02,5.820409795160e+03,6.513006592220e+03,5.705044413060e+03,5.664583672030e+03,7.504713517360e-03,2.000051364670e+04,1.448631306490e+23,4.591798191050e+06
1.475942764320e-08,5.005090452880e-02,9.485842155690e-01,1.242696257080e-03,1.163377150890e-04,5.773115959210e-06,7.281449299660e-08,1.000000000000e+04,6.661811401540e+02,5.821350239350e+03,6.512197767620e+03,5.707416435050e+03,5.672744234580e+03,7.504713517360e-03,2.000052211140e+04,1.448631919580e+23,4.592772994100e+06
1.498082905790e-08,5.005174442010e-02,9.485628313510e-01,1.261389726680e-03,1.181008259370e-04,5.859554899290e-06,7.412148915220e-08,1.000000000000e+04,6.684767068050e+02,5.822303878530e+03,6.511377701760e+03,5.709822948980e+03,5.680965806620e+03,7.504713517360e-03,2.000053072610e+04,1.448632543540e+23,4.593762106640e+06
1.520555149370e-08,5.005259922990e-02,9.485411218140e-01,1.280365265940e-03,1.198909478410e-04,5.947288564640e-06,7.545424168780e-08,1.000000000000e+04,6.708018845040e+02,5.823270893830e+03,6.510546251240e+03,5.712264406970e+03,5.689248471550e+03,7.504713517360e-03,2.000053949380e+04,1.448633178590e+23,4.594765742760e+06
1.543364476610e-08,5.005346925190e-02,9.485190819330e-01,1.299627161410e-03,1.217085038220e-04,6.036336428740e-06,7.681330754600e-08,1.000000000000e+04,6.731570114940e+02,5.824251462090e+03,6.509703272360e+03,5.714741283240e+03,5.697591812780e+03,7.504713517360e-03,2.000054841760e+04,1.448633824930e+23,4.595784110790e+06
1.566515943760e-08,5.005435478530e-02,9.484967066060e-01,1.319179767300e-03,1.235539235990e-04,6.126718223470e-06,7.819925592290e-08,1.000000000000e+04,6.755424187840e+02,5.825245759440e+03,6.508848620500e+03,5.717254064580e+03,5.705995178290e+03,7.504713517360e-03,2.000055750050e+04,1.448634482810e+23,4.596817418090e+06
1.590014682920e-08,5.005525613710e-02,9.484739906480e-01,1.339027503560e-03,1.254276441690e-04,6.218454026990e-06,7.961266979620e-08,1.000000000000e+04,6.779584521220e+02,5.826253967200e+03,6.507982149170e+03,5.719803234660e+03,5.714458118660e+03,7.504713517360e-03,2.000056674570e+04,1.448635152430e+23,4.597865879110e+06
1.613865903160e-08,5.005617362140e-02,9.484509287920e-01,1.359174858510e-03,1.273301096950e-04,6.311564225090e-06,8.105414558670e-08,1.000000000000e+04,6.804054605240e+02,5.827276268800e+03,6.507103710520e+03,5.722389282290e+03,5.722980156990e+03,7.504713517360e-03,2.000057615630e+04,1.448635834040e+23,4.598929711210e+06
1.638074891710e-08,5.005710755900e-02,9.484275156860e-01,1.379626389950e-03,1.292617716280e-04,6.406069516150e-06,8.252429347040e-08,1.000000000000e+04,6.828837962830e+02,5.828312849830e+03,6.506213155340e+03,5.725012701360e+03,5.731560788230e+03,7.504713517360e-03,2.000058573570e+04,1.448636527870e+23,4.600009134700e+06
1.662647015090e-08,5.005805827810e-02,9.484037458920e-01,1.400386726280e-03,1.312230888420e-04,6.501990916130e-06,8.402373769660e-08,1.000000000000e+04,6.853938149810e+02,5.829363898020e+03,6.505310333060e+03,5.727673990910e+03,5.740199478530e+03,7.504713517360e-03,2.000059548720e+04,1.448637234170e+23,4.601104372880e+06
1.687587720310e-08,5.005902611430e-02,9.483796138870e-01,1.421460567660e-03,1.332145277590e-04,6.599349763710e-06,8.555311691270e-08,1.000000000000e+04,6.879358754970e+02,5.830429603290e+03,6.504395091750e+03,5.730373655110e+03,5.748895664570e+03,7.504713517360e-03,2.000060541440e+04,1.448637953190e+23,4.602215652040e+06
1.712902536120e-08,5.006001141040e-02,9.483551140590e-01,1.442852687170e-03,1.352365624890e-04,6.698167725460e-06,8.711308449640e-08,1.000000000000e+04,6.905103400110e+02,5.831510157720e+03,6.503467278160e+03,5.733112203290e+03,5.757648752820e+03,7.504713517360e-03,2.000061552060e+04,1.448638685180e+23,4.603343201520e+06
1.738597074160e-08,5.006101451870e-02,9.483302407050e-01,1.464567930400e-03,1.372896752320e-04,6.798466846110e-06,8.870430984760e-08,1.000000000000e+04,6.931175894450e+02,5.832605758550e+03,6.502526737230e+03,5.735890141280e+03,5.766458334460e+03,7.504713517360e-03,2.000062580950e+04,1.448639430410e+23,4.604487259420e+06
1.764677030270e-08,5.006203579810e-02,9.483049880290e-01,1.486611219610e-03,1.393743559230e-04,6.900269470710e-06,9.032747697170e-08,1.000000000000e+04,6.957579949080e+02,5.833716602750e+03,6.501573312960e+03,5.738707987400e+03,5.775323785710e+03,7.504713517360e-03,2.000063628480e+04,1.448640189130e+23,4.605648062100e+06
1.791148185730e-08,5.006307561490e-02,9.482793501470e-01,1.508987554240e-03,1.414911024910e-04,7.003598268960e-06,9.198328523110e-08,1.000000000000e+04,6.984319241460e+02,5.834842888210e+03,6.500606848220e+03,5.741566268820e+03,5.784244357190e+03,7.504713517360e-03,2.000064695030e+04,1.448640961630e+23,4.606825846560e+06
1.818016408510e-08,5.006413434450e-02,9.482533210750e-01,1.531702010810e-03,1.436404212400e-04,7.108476281250e-06,9.367245056370e-08,1.000000000000e+04,7.011397554330e+02,5.835984816440e+03,6.499627184350e+03,5.744465513840e+03,5.793219367240e+03,7.504713517360e-03,2.000065780980e+04,1.448641748180e+23,4.608020855620e+06
1.845287654640e-08,5.006521237060e-02,9.482268947350e-01,1.554759744850e-03,1.458228268800e-04,7.214926904310e-06,9.539570542830e-08,1.000000000000e+04,7.038818707090e+02,5.837142591290e+03,6.498634161380e+03,5.747406255700e+03,5.802248105270e+03,7.504713517360e-03,2.000066886720e+04,1.448642549060e+23,4.609233335340e+06
1.872967969460e-08,5.006631008590e-02,9.482000649510e-01,1.578165992230e-03,1.480388426820e-04,7.322973897140e-06,9.715379918140e-08,1.000000000000e+04,7.066586555960e+02,5.838316418940e+03,6.497627618050e+03,5.750389032520e+03,5.811329831330e+03,7.504713517360e-03,2.000068012660e+04,1.448643364580e+23,4.610463535060e+06
1.901063489000e-08,5.006742789200e-02,9.481728254480e-01,1.601926070420e-03,1.502890006310e-04,7.432641386970e-06,9.894749846290e-08,1.000000000000e+04,7.094704994090e+02,5.839506507940e+03,6.496607391800e+03,5.753414387370e+03,5.820463775580e+03,7.504713517360e-03,2.000069159200e+04,1.448644195020e+23,4.611711707440e+06
1.929580441340e-08,5.006856619970e-02,9.481451698470e-01,1.626045379900e-03,1.525738415860e-04,7.543953875280e-06,1.007775875890e-07,1.000000000000e+04,7.123177951690e+02,5.840713069190e+03,6.495573318760e+03,5.756482868150e+03,5.829649137700e+03,7.504713517360e-03,2.000070326780e+04,1.448645040690e+23,4.612978108550e+06
1.958525147960e-08,5.006972543010e-02,9.481170916680e-01,1.650529404780e-03,1.548939156010e-04,7.656936267010e-06,1.026448700700e-07,1.000000000000e+04,7.152009531850e+02,5.841936316010e+03,6.494525233830e+03,5.759595024490e+03,5.838885138250e+03,7.504713517360e-03,2.000071515820e+04,1.448645901900e+23,4.614263002920e+06
1.987904025170e-08,5.007090601310e-02,9.480885843250e-01,1.675383715680e-03,1.572497817550e-04,7.771613828860e-06,1.045501666870e-07,1.000000000000e+04,7.181203726990e+02,5.843176464090e+03,6.493462970630e+03,5.762751414260e+03,5.848170909670e+03,7.504713517360e-03,2.000072726760e+04,1.448646778990e+23,4.615566653000e+06
2.017723585550e-08,5.007210838820e-02,9.480596411260e-01,1.700613970500e-03,1.596420084710e-04,7.888012217630e-06,1.064943169760e-07,1.000000000000e+04,7.210764548310e+02,5.844433731560e+03,6.492386361570e+03,5.765952600550e+03,5.857505545120e+03,7.504713517360e-03,2.000073960060e+04,1.448647672260e+23,4.616889323990e+06
2.047990439340e-08,5.007333300560e-02,9.480302552690e-01,1.726225915510e-03,1.620711737720e-04,8.006157498050e-06,1.084781802000e-07,1.000000000000e+04,7.240696092580e+02,5.845708338960e+03,6.491295237820e+03,5.769199150110e+03,5.866888123270e+03,7.504713517360e-03,2.000075216170e+04,1.448648582060e+23,4.618231286370e+06
2.078711295930e-08,5.007458032580e-02,9.480004198430e-01,1.752225387030e-03,1.645378653990e-04,8.126076141570e-06,1.105026354050e-07,1.000000000000e+04,7.271002495580e+02,5.847000509270e+03,6.490189429360e+03,5.772491634360e+03,5.876317689790e+03,7.504713517360e-03,2.000076495570e+04,1.448649508720e+23,4.619592814190e+06
2.109892965360e-08,5.007585081990e-02,9.479701278230e-01,1.778618312960e-03,1.670426809890e-04,8.247795033190e-06,1.125685818620e-07,1.000000000000e+04,7.301687932130e+02,5.848310467930e+03,6.489068764960e+03,5.775830629390e+03,5.885793256560e+03,7.504713517360e-03,2.000077798740e+04,1.448650452610e+23,4.620974185090e+06
2.141542359840e-08,5.007714497020e-02,9.479393720690e-01,1.805410714340e-03,1.695862282600e-04,8.371341478380e-06,1.146769395240e-07,1.000000000000e+04,7.332756615900e+02,5.849638442830e+03,6.487933072260e+03,5.779216715920e+03,5.895313800840e+03,7.504713517360e-03,2.000079126180e+04,1.448651414060e+23,4.622375680290e+06
2.173666495240e-08,5.007846327010e-02,9.479081453260e-01,1.832608706860e-03,1.721691252000e-04,8.496743210100e-06,1.168286494790e-07,1.000000000000e+04,7.364212799230e+02,5.850984664360e+03,6.486782177740e+03,5.782650479240e+03,5.904878264240e+03,7.504713517360e-03,2.000080478390e+04,1.448652393470e+23,4.623797584640e+06
2.206272492670e-08,5.007980622450e-02,9.478764402200e-01,1.860218502470e-03,1.747920002510e-04,8.624028395990e-06,1.190246744300e-07,1.000000000000e+04,7.396060772810e+02,5.852349365340e+03,6.485615906750e+03,5.786132509200e+03,5.914485551710e+03,7.504713517360e-03,2.000081855890e+04,1.448653391190e+23,4.625240186600e+06
2.239367580060e-08,5.008117435180e-02,9.478442492540e-01,1.888246409860e-03,1.774554928350e-04,8.753225690030e-06,1.212660009700e-07,1.000000000000e+04,7.428305128510e+02,5.853732782660e+03,6.484434083240e+03,5.789663390230e+03,5.924134765220e+03,7.504713517360e-03,2.000083259210e+04,1.448654407610e+23,4.626703788280e+06
2.272959093760e-08,5.008256818060e-02,9.478115648100e-01,1.916698838650e-03,1.801602528340e-04,8.884364142220e-06,1.235536361000e-07,1.000000000000e+04,7.460950178600e+02,5.855135153790e+03,6.483236530460e+03,5.793243723220e+03,5.933824684730e+03,7.504713517360e-03,2.000084688900e+04,1.448655443130e+23,4.628188683380e+06
2.307054480170e-08,5.008398825210e-02,9.477783791450e-01,1.945582299560e-03,1.829069412250e-04,9.017473265050e-06,1.258886101210e-07,1.000000000000e+04,7.494000304800e+02,5.856556718910e+03,6.482023070600e+03,5.796874112280e+03,5.943554078760e+03,7.504713517360e-03,2.000086145510e+04,1.448656498140e+23,4.629695170480e+06
2.341661297370e-08,5.008543512050e-02,9.477446843880e-01,1.974903405980e-03,1.856962303240e-04,9.152583046160e-06,1.282719773380e-07,1.000000000000e+04,7.527459986700e+02,5.857997721040e+03,6.480793524750e+03,5.800555163610e+03,5.953321728900e+03,7.504713517360e-03,2.000087629600e+04,1.448657573070e+23,4.631223554130e+06
2.376787216830e-08,5.008690935330e-02,9.477104725380e-01,2.004668875980e-03,1.885288039260e-04,9.289723946640e-06,1.307048161960e-07,1.000000000000e+04,7.561333744580e+02,5.859458405700e+03,6.479547713010e+03,5.804287487570e+03,5.963126377820e+03,7.504713517360e-03,2.000089141770e+04,1.448658668330e+23,4.632774143090e+06
2.412440025080e-08,5.008841153130e-02,9.476757354620e-01,2.034885534100e-03,1.914053575240e-04,9.428926909180e-06,1.331882298060e-07,1.000000000000e+04,7.595626138860e+02,5.860939020920e+03,6.478285454510e+03,5.808071698690e+03,5.972966727840e+03,7.504713517360e-03,2.000090682610e+04,1.448659784350e+23,4.634347250080e+06
2.448627625460e-08,5.008994224920e-02,9.476404648920e-01,2.065560313190e-03,1.943265985280e-04,9.570223366250e-06,1.357233464830e-07,1.000000000000e+04,7.630341769320e+02,5.862439817270e+03,6.477006567490e+03,5.811908415560e+03,5.982841439270e+03,7.504713517360e-03,2.000092252720e+04,1.448660921580e+23,4.635943191680e+06
2.485358039840e-08,5.009150211570e-02,9.476046524250e-01,2.096700256260e-03,1.972932464970e-04,9.713645248480e-06,1.383113202980e-07,1.000000000000e+04,7.665485274330e+02,5.863961047780e+03,6.475710869250e+03,5.815798260810e+03,5.992749128640e+03,7.504713517360e-03,2.000093852730e+04,1.448662080460e+23,4.637562288260e+06
2.522639410440e-08,5.009309175690e-02,9.475682895150e-01,2.128312515370e-03,2.003060339650e-04,9.859225083790e-06,1.409533340170e-07,1.000000000000e+04,7.701061808070e+02,5.865502974380e+03,6.474398175310e+03,5.819741836750e+03,6.002689003720e+03,7.504713517360e-03,2.000095483280e+04,1.448663261470e+23,4.639204882470e+06
2.560480001600e-08,5.009471180980e-02,9.475313674780e-01,2.160404360690e-03,2.033657052530e-04,1.000699579120e-05,1.436505940240e-07,1.000000000000e+04,7.737075905250e+02,5.867065852700e+03,6.473068301680e+03,5.823739783010e+03,6.012659350770e+03,7.504713517360e-03,2.000097145040e+04,1.448664465070e+23,4.640871295450e+06
2.598888201620e-08,5.009636292810e-02,9.474938774820e-01,2.192983177090e-03,2.064730177960e-04,1.015699085400e-05,1.464043352160e-07,1.000000000000e+04,7.773532346210e+02,5.868649943660e+03,6.471721063170e+03,5.827792732460e+03,6.022658686260e+03,7.504713517360e-03,2.000098838660e+04,1.448665691760e+23,4.642561860180e+06
2.637872524640e-08,5.009804578120e-02,9.474558105490e-01,2.226056467140e-03,2.096287421880e-04,1.030924429700e-05,1.492158207630e-07,1.000000000000e+04,7.810435988960e+02,5.870255511180e+03,6.470356273770e+03,5.831901319580e+03,6.032685532530e+03,7.504713517360e-03,2.000100564830e+04,1.448666942020e+23,4.644276915020e+06
2.677441612510e-08,5.009976105470e-02,9.474171575520e-01,2.259631853410e-03,2.128336623860e-04,1.046379068940e-05,1.520863425430e-07,1.000000000000e+04,7.847791734040e+02,5.871882821760e+03,6.468973746750e+03,5.836066182190e+03,6.042738370530e+03,7.504713517360e-03,2.000102324270e+04,1.448668216370e+23,4.646016802370e+06
2.717604236700e-08,5.010150945060e-02,9.473779092100e-01,2.293717080580e-03,2.160885759660e-04,1.062066515460e-05,1.550172217600e-07,1.000000000000e+04,7.885604523390e+02,5.873532144450e+03,6.467573294730e+03,5.840287961310e+03,6.052815637800e+03,7.504713517360e-03,2.000104117680e+04,1.448669515330e+23,4.647781868640e+06
2.758369300250e-08,5.010329168810e-02,9.473380560870e-01,2.328320017610e-03,2.193942943950e-04,1.077990337950e-05,1.580098095700e-07,1.000000000000e+04,7.923879339060e+02,5.875203750810e+03,6.466154729670e+03,5.844567301160e+03,6.062915726340e+03,7.504713517360e-03,2.000105945800e+04,1.448670839440e+23,4.649572464210e+06
2.799745839760e-08,5.010510850630e-02,9.472975885860e-01,2.363448656650e-03,2.227516439110e-04,1.094154171850e-05,1.610654894430e-07,1.000000000000e+04,7.962621704440e+02,5.876897922430e+03,6.464717862130e+03,5.848904822700e+03,6.073037672800e+03,7.504713517360e-03,2.000107809410e+04,1.448672189240e+23,4.651388963060e+06
2.841743027350e-08,5.010696065880e-02,9.472564969520e-01,2.399111122550e-03,2.261614644180e-04,1.110561699350e-05,1.641856739530e-07,1.000000000000e+04,8.001836556470e+02,5.878614934050e+03,6.463262503210e+03,5.853301182610e+03,6.083179604440e+03,7.504713517360e-03,2.000109709260e+04,1.448673565300e+23,4.653231718710e+06
2.884370172760e-08,5.010884891840e-02,9.472147712620e-01,2.435315670140e-03,2.296246107210e-04,1.127216664890e-05,1.673718081020e-07,1.000000000000e+04,8.041529020550e+02,5.880355065160e+03,6.461788463240e+03,5.857757032480e+03,6.093339806570e+03,7.504713517360e-03,2.000111646150e+04,1.448674968180e+23,4.655101094750e+06
