t,X_O,X_O2_1,X_O2_2,X_O2_3,X_O2_4,Th,Tg_1,Tg_2,Tg_3,Tg_4,rho,p,n,E
4.068828801030e-13,5.000000057940e-02,9.122091508810e-01,3.719295248440e-02,5.907381262740e-04,7.157928470680e-06,1.000000000000e+04,4.000000182330e+03,4.000000605940e+03,4.000004588860e+03,4.000044093850e+03,9.380891896690e-04,2.500000000740e+03,1.810742629550e+22,6.228008751160e+06
4.229861233050e-13,5.000000060230e-02,9.122091503660e-01,3.719295292260e-02,5.907381769330e-04,7.157932538080e-06,1.000000000000e+04,4.000000189550e+03,4.000000629920e+03,4.000004770470e+03,4.000045838940e+03,9.380891896690e-04,2.500000000770e+03,1.810742629570e+22,6.228008756660e+06
4.393309151550e-13,5.000000062560e-02,9.122091498420e-01,3.719295336730e-02,5.907382283520e-04,7.157936666490e-06,1.000000000000e+04,4.000000196870e+03,4.000000654260e+03,4.000004954810e+03,4.000047610200e+03,9.380891896690e-04,2.500000000800e+03,1.810742629590e+22,6.228008762230e+06
4.559208788820e-13,5.000000064920e-02,9.122091493110e-01,3.719295381870e-02,5.907382805410e-04,7.157940856820e-06,1.000000000000e+04,4.000000204310e+03,4.000000678970e+03,4.000005141920e+03,4.000049408030e+03,9.380891896690e-04,2.500000000830e+03,1.810742629610e+22,6.228008767890e+06
4.727596920650e-13,5.000000067320e-02,9.122091487710e-01,3.719295427680e-02,5.907383335140e-04,7.157945110010e-06,1.000000000000e+04,4.000000211850e+03,4.000000704050e+03,4.000005331820e+03,4.000051232820e+03,9.380891896690e-04,2.500000000860e+03,1.810742629640e+22,6.228008773630e+06
4.898510874460e-13,5.000000069750e-02,9.122091482240e-01,3.719295474190e-02,5.907383872810e-04,7.157949427000e-06,1.000000000000e+04,4.000000219510e+03,4.000000729500e+03,4.000005524580e+03,4.000053084990e+03,9.380891896690e-04,2.500000000890e+03,1.810742629660e+22,6.228008779460e+06
5.071988537580e-13,5.000000072220e-02,9.122091476680e-01,3.719295521390e-02,5.907384418550e-04,7.157953808750e-06,1.000000000000e+04,4.000000227280e+03,4.000000755340e+03,4.000005720230e+03,4.000054964930e+03,9.380891896690e-04,2.500000000930e+03,1.810742629680e+22,6.228008785380e+06
5.248068365640e-13,5.000000074730e-02,9.122091471040e-01,3.719295569300e-02,5.907384972470e-04,7.157958256220e-06,1.000000000000e+04,4.000000235170e+03,4.000000781560e+03,4.000005918820e+03,4.000056873080e+03,9.380891896690e-04,2.500000000960e+03,1.810742629700e+22,6.228008791380e+06
5.426789391130e-13,5.000000077270e-02,9.122091465320e-01,3.719295617930e-02,5.907385534700e-04,7.157962770400e-06,1.000000000000e+04,4.000000243180e+03,4.000000808170e+03,4.000006120380e+03,4.000058809840e+03,9.380891896690e-04,2.500000000990e+03,1.810742629730e+22,6.228008797480e+06
5.608191231990e-13,5.000000079860e-02,9.122091459510e-01,3.719295667280e-02,5.907386105370e-04,7.157967352290e-06,1.000000000000e+04,4.000000251310e+03,4.000000835190e+03,4.000006324960e+03,4.000060775650e+03,9.380891896690e-04,2.500000001020e+03,1.810742629750e+22,6.228008803670e+06
5.792314100470e-13,5.000000082480e-02,9.122091453610e-01,3.719295717380e-02,5.907386684600e-04,7.157972002920e-06,1.000000000000e+04,4.000000259560e+03,4.000000862610e+03,4.000006532620e+03,4.000062770940e+03,9.380891896690e-04,2.500000001060e+03,1.810742629780e+22,6.228008809950e+06
5.979198811980e-13,5.000000085140e-02,9.122091447620e-01,3.719295768230e-02,5.907387272510e-04,7.157976723300e-06,1.000000000000e+04,4.000000267940e+03,4.000000890440e+03,4.000006743390e+03,4.000064796170e+03,9.380891896690e-04,2.500000001090e+03,1.810742629800e+22,6.228008816320e+06
6.168886794160e-13,5.000000087840e-02,9.122091441550e-01,3.719295819840e-02,5.907387869240e-04,7.157981514480e-06,1.000000000000e+04,4.000000276440e+03,4.000000918690e+03,4.000006957320e+03,4.000066851770e+03,9.380891896690e-04,2.500000001130e+03,1.810742629830e+22,6.228008822790e+06
6.361420096070e-13,5.000000090580e-02,9.122091435380e-01,3.719295872230e-02,5.907388474930e-04,7.157986377540e-06,1.000000000000e+04,4.000000285070e+03,4.000000947360e+03,4.000007174460e+03,4.000068938200e+03,9.380891896690e-04,2.500000001160e+03,1.810742629850e+22,6.228008829360e+06
6.556841397510e-13,5.000000093360e-02,9.122091429120e-01,3.719295925400e-02,5.907389089700e-04,7.157991313540e-06,1.000000000000e+04,4.000000293820e+03,4.000000976460e+03,4.000007394860e+03,4.000071055920e+03,9.380891896690e-04,2.500000001200e+03,1.810742629880e+22,6.228008836020e+06
6.755194018480e-13,5.000000096190e-02,9.122091422770e-01,3.719295979370e-02,5.907389713690e-04,7.157996323580e-06,1.000000000000e+04,4.000000302710e+03,4.000001006000e+03,4.000007618560e+03,4.000073205410e+03,9.380891896690e-04,2.500000001230e+03,1.810742629900e+22,6.228008842790e+06
6.956521928750e-13,5.000000099050e-02,9.122091416320e-01,3.719296034150e-02,5.907390347040e-04,7.158001408770e-06,1.000000000000e+04,4.000000311730e+03,4.000001035990e+03,4.000007845620e+03,4.000075387140e+03,9.380891896690e-04,2.500000001270e+03,1.810742629930e+22,6.228008849650e+06
7.160869757680e-13,5.000000101960e-02,9.122091409770e-01,3.719296089750e-02,5.907390989890e-04,7.158006570240e-06,1.000000000000e+04,4.000000320890e+03,4.000001066420e+03,4.000008076080e+03,4.000077601590e+03,9.380891896690e-04,2.500000001310e+03,1.810742629960e+22,6.228008856620e+06
7.368282804050e-13,5.000000104920e-02,9.122091403130e-01,3.719296146190e-02,5.907391642380e-04,7.158011809140e-06,1.000000000000e+04,4.000000330190e+03,4.000001097310e+03,4.000008310000e+03,4.000079849250e+03,9.380891896690e-04,2.500000001350e+03,1.810742629980e+22,6.228008863700e+06
7.578807046110e-13,5.000000107910e-02,9.122091396390e-01,3.719296203470e-02,5.907392304660e-04,7.158017126610e-06,1.000000000000e+04,4.000000339620e+03,4.000001128660e+03,4.000008547430e+03,4.000082130630e+03,9.380891896690e-04,2.500000001380e+03,1.810742630010e+22,6.228008870880e+06
7.792489151800e-13,5.000000110960e-02,9.122091389540e-01,3.719296261610e-02,5.907392976880e-04,7.158022523850e-06,1.000000000000e+04,4.000000349190e+03,4.000001160480e+03,4.000008788430e+03,4.000084446220e+03,9.380891896690e-04,2.500000001420e+03,1.810742630040e+22,6.228008878160e+06
8.009376489080e-13,5.000000114050e-02,9.122091382590e-01,3.719296320620e-02,5.907393659180e-04,7.158028002040e-06,1.000000000000e+04,4.000000358910e+03,4.000001192780e+03,4.000009033030e+03,4.000086796550e+03,9.380891896690e-04,2.500000001460e+03,1.810742630070e+22,6.228008885560e+06
8.229517136420e-13,5.000000117180e-02,9.122091375540e-01,3.719296380520e-02,5.907394351710e-04,7.158033562410e-06,1.000000000000e+04,4.000000368780e+03,4.000001225560e+03,4.000009281310e+03,4.000089182120e+03,9.380891896690e-04,2.500000001500e+03,1.810742630100e+22,6.228008893070e+06
8.452959893460e-13,5.000000120360e-02,9.122091368390e-01,3.719296441320e-02,5.907395054630e-04,7.158039206180e-06,1.000000000000e+04,4.000000378790e+03,4.000001258840e+03,4.000009533310e+03,4.000091603480e+03,9.380891896690e-04,2.500000001540e+03,1.810742630130e+22,6.228008900690e+06
